game,2010,2,20100919,201009190was,htx,"Houston Texans",30,was,"Washington Redskins",27
player,201009190was,htx,SchaMa00,rush_att,1,,,,,
player,201009190was,htx,SchaMa00,rush_yds,2,,,,,
player,201009190was,htx,SchaMa00,rush_td,0,,,,,
player,201009190was,htx,SchaMa00,rush_long,2,,,,,
player,201009190was,htx,SchaMa00,targets,0,,,,,
player,201009190was,htx,SchaMa00,rec,0,,,,,
player,201009190was,htx,SchaMa00,rec_yds,0,,,,,
player,201009190was,htx,SchaMa00,rec_td,0,,,,,
player,201009190was,htx,SchaMa00,rec_long,0,,,,,
player,201009190was,htx,SchaMa00,fumbles,0,,,,,
player,201009190was,htx,SchaMa00,fumbles_lost,,,,,,
player,201009190was,htx,FostAr00,pass_cmp,0,,,,,
player,201009190was,htx,FostAr00,pass_att,0,,,,,
player,201009190was,htx,FostAr00,pass_yds,0,,,,,
player,201009190was,htx,FostAr00,pass_td,0,,,,,
player,201009190was,htx,FostAr00,pass_int,0,,,,,
player,201009190was,htx,FostAr00,pass_sacked,,,,,,
player,201009190was,htx,FostAr00,pass_sacked_yds,,,,,,
player,201009190was,htx,FostAr00,pass_long,0,,,,,
player,201009190was,htx,FostAr00,pass_rating,,,,,,
player,201009190was,htx,FostAr00,rush_att,19,,,,,
player,201009190was,htx,FostAr00,rush_yds,69,,,,,
player,201009190was,htx,FostAr00,rush_td,0,,,,,
player,201009190was,htx,FostAr00,rush_long,11,,,,,
player,201009190was,htx,FostAr00,targets,4,,,,,
player,201009190was,htx,FostAr00,rec,3,,,,,
player,201009190was,htx,FostAr00,rec_yds,69,,,,,
player,201009190was,htx,FostAr00,rec_td,0,,,,,
player,201009190was,htx,FostAr00,rec_long,50,,,,,
player,201009190was,htx,FostAr00,fumbles,0,,,,,
player,201009190was,htx,FostAr00,fumbles_lost,,,,,,
player,201009190was,htx,SlatSt00,pass_cmp,0,,,,,
player,201009190was,htx,SlatSt00,pass_att,0,,,,,
player,201009190was,htx,SlatSt00,pass_yds,0,,,,,
player,201009190was,htx,SlatSt00,pass_td,0,,,,,
player,201009190was,htx,SlatSt00,pass_int,0,,,,,
player,201009190was,htx,SlatSt00,pass_sacked,,,,,,
player,201009190was,htx,SlatSt00,pass_sacked_yds,,,,,,
player,201009190was,htx,SlatSt00,pass_long,0,,,,,
player,201009190was,htx,SlatSt00,pass_rating,,,,,,
player,201009190was,htx,SlatSt00,rush_att,3,,,,,
player,201009190was,htx,SlatSt00,rush_yds,14,,,,,
player,201009190was,htx,SlatSt00,rush_td,0,,,,,
player,201009190was,htx,SlatSt00,rush_long,7,,,,,
player,201009190was,htx,SlatSt00,targets,0,,,,,
player,201009190was,htx,SlatSt00,rec,0,,,,,
player,201009190was,htx,SlatSt00,rec_yds,0,,,,,
player,201009190was,htx,SlatSt00,rec_td,0,,,,,
player,201009190was,htx,SlatSt00,rec_long,0,,,,,
player,201009190was,htx,SlatSt00,fumbles,0,,,,,
player,201009190was,htx,SlatSt00,fumbles_lost,0,,,,,
player,201009190was,htx,JohnAn02,pass_cmp,0,,,,,
player,201009190was,htx,JohnAn02,pass_att,0,,,,,
player,201009190was,htx,JohnAn02,pass_yds,0,,,,,
player,201009190was,htx,JohnAn02,pass_td,0,,,,,
player,201009190was,htx,JohnAn02,pass_int,0,,,,,
player,201009190was,htx,JohnAn02,pass_sacked,,,,,,
player,201009190was,htx,JohnAn02,pass_sacked_yds,,,,,,
player,201009190was,htx,JohnAn02,pass_long,0,,,,,
player,201009190was,htx,JohnAn02,pass_rating,,,,,,
player,201009190was,htx,JohnAn02,rush_att,0,,,,,
player,201009190was,htx,JohnAn02,rush_yds,0,,,,,
player,201009190was,htx,JohnAn02,rush_td,0,,,,,
player,201009190was,htx,JohnAn02,rush_long,0,,,,,
player,201009190was,htx,JohnAn02,targets,17,,,,,
player,201009190was,htx,JohnAn02,rec,12,,,,,
player,201009190was,htx,JohnAn02,rec_yds,158,,,,,
player,201009190was,htx,JohnAn02,rec_td,1,,,,,
player,201009190was,htx,JohnAn02,rec_long,34,,,,,
player,201009190was,htx,JohnAn02,fumbles,0,,,,,
player,201009190was,htx,JohnAn02,fumbles_lost,,,,,,
player,201009190was,htx,WaltKe00,pass_cmp,0,,,,,
player,201009190was,htx,WaltKe00,pass_att,0,,,,,
player,201009190was,htx,WaltKe00,pass_yds,0,,,,,
player,201009190was,htx,WaltKe00,pass_td,0,,,,,
player,201009190was,htx,WaltKe00,pass_int,0,,,,,
player,201009190was,htx,WaltKe00,pass_sacked,,,,,,
player,201009190was,htx,WaltKe00,pass_sacked_yds,,,,,,
player,201009190was,htx,WaltKe00,pass_long,0,,,,,
player,201009190was,htx,WaltKe00,pass_rating,,,,,,
player,201009190was,htx,WaltKe00,rush_att,0,,,,,
player,201009190was,htx,WaltKe00,rush_yds,0,,,,,
player,201009190was,htx,WaltKe00,rush_td,0,,,,,
player,201009190was,htx,WaltKe00,rush_long,0,,,,,
player,201009190was,htx,WaltKe00,targets,11,,,,,
player,201009190was,htx,WaltKe00,rec,11,,,,,
player,201009190was,htx,WaltKe00,rec_yds,144,,,,,
player,201009190was,htx,WaltKe00,rec_td,1,,,,,
player,201009190was,htx,WaltKe00,rec_long,35,,,,,
player,201009190was,htx,WaltKe00,fumbles,0,,,,,
player,201009190was,htx,WaltKe00,fumbles_lost,,,,,,
player,201009190was,htx,JoneJa03,pass_cmp,0,,,,,
player,201009190was,htx,JoneJa03,pass_att,0,,,,,
player,201009190was,htx,JoneJa03,pass_yds,0,,,,,
player,201009190was,htx,JoneJa03,pass_td,0,,,,,
player,201009190was,htx,JoneJa03,pass_int,0,,,,,
player,201009190was,htx,JoneJa03,pass_sacked,,,,,,
player,201009190was,htx,JoneJa03,pass_sacked_yds,,,,,,
player,201009190was,htx,JoneJa03,pass_long,0,,,,,
player,201009190was,htx,JoneJa03,pass_rating,,,,,,
player,201009190was,htx,JoneJa03,rush_att,0,,,,,
player,201009190was,htx,JoneJa03,rush_yds,0,,,,,
player,201009190was,htx,JoneJa03,rush_td,0,,,,,
player,201009190was,htx,JoneJa03,rush_long,0,,,,,
player,201009190was,htx,JoneJa03,targets,9,,,,,
player,201009190was,htx,JoneJa03,rec,6,,,,,
player,201009190was,htx,JoneJa03,rec_yds,53,,,,,
player,201009190was,htx,JoneJa03,rec_td,1,,,,,
player,201009190was,htx,JoneJa03,rec_long,20,,,,,
player,201009190was,htx,JoneJa03,fumbles,0,,,,,
player,201009190was,htx,JoneJa03,fumbles_lost,,,,,,
player,201009190was,htx,DreeJo00,pass_cmp,0,,,,,
player,201009190was,htx,DreeJo00,pass_att,0,,,,,
player,201009190was,htx,DreeJo00,pass_yds,0,,,,,
player,201009190was,htx,DreeJo00,pass_td,0,,,,,
player,201009190was,htx,DreeJo00,pass_int,0,,,,,
player,201009190was,htx,DreeJo00,pass_sacked,,,,,,
player,201009190was,htx,DreeJo00,pass_sacked_yds,,,,,,
player,201009190was,htx,DreeJo00,pass_long,0,,,,,
player,201009190was,htx,DreeJo00,pass_rating,,,,,,
player,201009190was,htx,DreeJo00,rush_att,0,,,,,
player,201009190was,htx,DreeJo00,rush_yds,0,,,,,
player,201009190was,htx,DreeJo00,rush_td,0,,,,,
player,201009190was,htx,DreeJo00,rush_long,0,,,,,
player,201009190was,htx,DreeJo00,targets,1,,,,,
player,201009190was,htx,DreeJo00,rec,1,,,,,
player,201009190was,htx,DreeJo00,rec_yds,28,,,,,
player,201009190was,htx,DreeJo00,rec_td,0,,,,,
player,201009190was,htx,DreeJo00,rec_long,28,,,,,
player,201009190was,htx,DreeJo00,fumbles,0,,,,,
player,201009190was,htx,DreeJo00,fumbles_lost,,,,,,
player,201009190was,htx,DaniOw00,pass_cmp,0,,,,,
player,201009190was,htx,DaniOw00,pass_att,0,,,,,
player,201009190was,htx,DaniOw00,pass_yds,0,,,,,
player,201009190was,htx,DaniOw00,pass_td,0,,,,,
player,201009190was,htx,DaniOw00,pass_int,0,,,,,
player,201009190was,htx,DaniOw00,pass_sacked,,,,,,
player,201009190was,htx,DaniOw00,pass_sacked_yds,,,,,,
player,201009190was,htx,DaniOw00,pass_long,0,,,,,
player,201009190was,htx,DaniOw00,pass_rating,,,,,,
player,201009190was,htx,DaniOw00,rush_att,0,,,,,
player,201009190was,htx,DaniOw00,rush_yds,0,,,,,
player,201009190was,htx,DaniOw00,rush_td,0,,,,,
player,201009190was,htx,DaniOw00,rush_long,0,,,,,
player,201009190was,htx,DaniOw00,targets,5,,,,,
player,201009190was,htx,DaniOw00,rec,2,,,,,
player,201009190was,htx,DaniOw00,rec_yds,24,,,,,
player,201009190was,htx,DaniOw00,rec_td,0,,,,,
player,201009190was,htx,DaniOw00,rec_long,15,,,,,
player,201009190was,htx,DaniOw00,fumbles,0,,,,,
player,201009190was,htx,DaniOw00,fumbles_lost,,,,,,
player,201009190was,htx,LeacVo00,pass_cmp,0,,,,,
player,201009190was,htx,LeacVo00,pass_att,0,,,,,
player,201009190was,htx,LeacVo00,pass_yds,0,,,,,
player,201009190was,htx,LeacVo00,pass_td,0,,,,,
player,201009190was,htx,LeacVo00,pass_int,0,,,,,
player,201009190was,htx,LeacVo00,pass_sacked,,,,,,
player,201009190was,htx,LeacVo00,pass_sacked_yds,,,,,,
player,201009190was,htx,LeacVo00,pass_long,0,,,,,
player,201009190was,htx,LeacVo00,pass_rating,,,,,,
player,201009190was,htx,LeacVo00,rush_att,0,,,,,
player,201009190was,htx,LeacVo00,rush_yds,0,,,,,
player,201009190was,htx,LeacVo00,rush_td,0,,,,,
player,201009190was,htx,LeacVo00,rush_long,0,,,,,
player,201009190was,htx,LeacVo00,targets,3,,,,,
player,201009190was,htx,LeacVo00,rec,2,,,,,
player,201009190was,htx,LeacVo00,rec_yds,20,,,,,
player,201009190was,htx,LeacVo00,rec_td,0,,,,,
player,201009190was,htx,LeacVo00,rec_long,15,,,,,
player,201009190was,htx,LeacVo00,fumbles,0,,,,,
player,201009190was,htx,LeacVo00,fumbles_lost,,,,,,
player,201009190was,htx,AndeDa01,pass_cmp,0,,,,,
player,201009190was,htx,AndeDa01,pass_att,0,,,,,
player,201009190was,htx,AndeDa01,pass_yds,0,,,,,
player,201009190was,htx,AndeDa01,pass_td,0,,,,,
player,201009190was,htx,AndeDa01,pass_int,0,,,,,
player,201009190was,htx,AndeDa01,pass_sacked,,,,,,
player,201009190was,htx,AndeDa01,pass_sacked_yds,,,,,,
player,201009190was,htx,AndeDa01,pass_long,0,,,,,
player,201009190was,htx,AndeDa01,pass_rating,,,,,,
player,201009190was,htx,AndeDa01,rush_att,0,,,,,
player,201009190was,htx,AndeDa01,rush_yds,0,,,,,
player,201009190was,htx,AndeDa01,rush_td,0,,,,,
player,201009190was,htx,AndeDa01,rush_long,0,,,,,
player,201009190was,htx,AndeDa01,targets,2,,,,,
player,201009190was,htx,AndeDa01,rec,1,,,,,
player,201009190was,htx,AndeDa01,rec_yds,1,,,,,
player,201009190was,htx,AndeDa01,rec_td,0,,,,,
player,201009190was,htx,AndeDa01,rec_long,1,,,,,
player,201009190was,htx,AndeDa01,fumbles,0,,,,,
player,201009190was,htx,AndeDa01,fumbles_lost,,,,,,
player,201009190was,htx,TurkMa20,pass_cmp,0,,,,,
player,201009190was,htx,TurkMa20,pass_att,0,,,,,
player,201009190was,htx,TurkMa20,pass_yds,0,,,,,
player,201009190was,htx,TurkMa20,pass_td,0,,,,,
player,201009190was,htx,TurkMa20,pass_int,0,,,,,
player,201009190was,htx,TurkMa20,pass_sacked,,,,,,
player,201009190was,htx,TurkMa20,pass_sacked_yds,,,,,,
player,201009190was,htx,TurkMa20,pass_long,0,,,,,
player,201009190was,htx,TurkMa20,pass_rating,,,,,,
player,201009190was,htx,TurkMa20,rush_att,1,,,,,
player,201009190was,htx,TurkMa20,rush_yds,-27,,,,,
player,201009190was,htx,TurkMa20,rush_td,0,,,,,
player,201009190was,htx,TurkMa20,rush_long,-27,,,,,
player,201009190was,htx,TurkMa20,targets,0,,,,,
player,201009190was,htx,TurkMa20,rec,0,,,,,
player,201009190was,htx,TurkMa20,rec_yds,0,,,,,
player,201009190was,htx,TurkMa20,rec_td,0,,,,,
player,201009190was,htx,TurkMa20,rec_long,0,,,,,
player,201009190was,htx,TurkMa20,fumbles,0,,,,,
player,201009190was,htx,TurkMa20,fumbles_lost,,,,,,
player,201009190was,was,McNaDo00,pass_cmp,28,,,,,
player,201009190was,was,McNaDo00,pass_att,38,,,,,
player,201009190was,was,McNaDo00,pass_yds,426,,,,,
player,201009190was,was,McNaDo00,pass_td,1,,,,,
player,201009190was,was,McNaDo00,pass_int,0,,,,,
player,201009190was,was,McNaDo00,pass_sacked,3,,,,,
player,201009190was,was,McNaDo00,pass_sacked_yds,23,,,,,
player,201009190was,was,McNaDo00,pass_long,62,,,,,
player,201009190was,was,McNaDo00,pass_rating,119.0,,,,,
player,201009190was,was,McNaDo00,rush_att,0,,,,,
player,201009190was,was,McNaDo00,rush_yds,0,,,,,
player,201009190was,was,McNaDo00,rush_td,0,,,,,
player,201009190was,was,McNaDo00,rush_long,0,,,,,
player,201009190was,was,McNaDo00,targets,0,,,,,
player,201009190was,was,McNaDo00,rec,0,,,,,
player,201009190was,was,McNaDo00,rec_yds,0,,,,,
player,201009190was,was,McNaDo00,rec_td,0,,,,,
player,201009190was,was,McNaDo00,rec_long,0,,,,,
player,201009190was,was,McNaDo00,fumbles,0,,,,,
player,201009190was,was,McNaDo00,fumbles_lost,,,,,,
player,201009190was,was,PortCl00,pass_cmp,0,,,,,
player,201009190was,was,PortCl00,pass_att,0,,,,,
player,201009190was,was,PortCl00,pass_yds,0,,,,,
player,201009190was,was,PortCl00,pass_td,0,,,,,
player,201009190was,was,PortCl00,pass_int,0,,,,,
player,201009190was,was,PortCl00,pass_sacked,,,,,,
player,201009190was,was,PortCl00,pass_sacked_yds,,,,,,
player,201009190was,was,PortCl00,pass_long,0,,,,,
player,201009190was,was,PortCl00,pass_rating,,,,,,
player,201009190was,was,PortCl00,rush_att,13,,,,,
player,201009190was,was,PortCl00,rush_yds,33,,,,,
player,201009190was,was,PortCl00,rush_td,2,,,,,
player,201009190was,was,PortCl00,rush_long,12,,,,,
player,201009190was,was,PortCl00,targets,1,,,,,
player,201009190was,was,PortCl00,rec,0,,,,,
player,201009190was,was,PortCl00,rec_yds,0,,,,,
player,201009190was,was,PortCl00,rec_td,0,,,,,
player,201009190was,was,PortCl00,rec_long,0,,,,,
player,201009190was,was,PortCl00,fumbles,0,,,,,
player,201009190was,was,PortCl00,fumbles_lost,,,,,,
player,201009190was,was,GallJo00,pass_cmp,0,,,,,
player,201009190was,was,GallJo00,pass_att,0,,,,,
player,201009190was,was,GallJo00,pass_yds,0,,,,,
player,201009190was,was,GallJo00,pass_td,0,,,,,
player,201009190was,was,GallJo00,pass_int,0,,,,,
player,201009190was,was,GallJo00,pass_sacked,,,,,,
player,201009190was,was,GallJo00,pass_sacked_yds,,,,,,
player,201009190was,was,GallJo00,pass_long,0,,,,,
player,201009190was,was,GallJo00,pass_rating,,,,,,
player,201009190was,was,GallJo00,rush_att,0,,,,,
player,201009190was,was,GallJo00,rush_yds,0,,,,,
player,201009190was,was,GallJo00,rush_td,0,,,,,
player,201009190was,was,GallJo00,rush_long,0,,,,,
player,201009190was,was,GallJo00,targets,7,,,,,
player,201009190was,was,GallJo00,rec,3,,,,,
player,201009190was,was,GallJo00,rec_yds,88,,,,,
player,201009190was,was,GallJo00,rec_td,0,,,,,
player,201009190was,was,GallJo00,rec_long,62,,,,,
player,201009190was,was,GallJo00,fumbles,0,,,,,
player,201009190was,was,GallJo00,fumbles_lost,,,,,,
player,201009190was,was,CoolCh00,pass_cmp,0,,,,,
player,201009190was,was,CoolCh00,pass_att,0,,,,,
player,201009190was,was,CoolCh00,pass_yds,0,,,,,
player,201009190was,was,CoolCh00,pass_td,0,,,,,
player,201009190was,was,CoolCh00,pass_int,0,,,,,
player,201009190was,was,CoolCh00,pass_sacked,,,,,,
player,201009190was,was,CoolCh00,pass_sacked_yds,,,,,,
player,201009190was,was,CoolCh00,pass_long,0,,,,,
player,201009190was,was,CoolCh00,pass_rating,,,,,,
player,201009190was,was,CoolCh00,rush_att,0,,,,,
player,201009190was,was,CoolCh00,rush_yds,0,,,,,
player,201009190was,was,CoolCh00,rush_td,0,,,,,
player,201009190was,was,CoolCh00,rush_long,0,,,,,
player,201009190was,was,CoolCh00,targets,3,,,,,
player,201009190was,was,CoolCh00,rec,3,,,,,
player,201009190was,was,CoolCh00,rec_yds,64,,,,,
player,201009190was,was,CoolCh00,rec_td,1,,,,,
player,201009190was,was,CoolCh00,rec_long,35,,,,,
player,201009190was,was,CoolCh00,fumbles,0,,,,,
player,201009190was,was,CoolCh00,fumbles_lost,,,,,,
player,201009190was,was,DaviFr01,pass_cmp,0,,,,,
player,201009190was,was,DaviFr01,pass_att,0,,,,,
player,201009190was,was,DaviFr01,pass_yds,0,,,,,
player,201009190was,was,DaviFr01,pass_td,0,,,,,
player,201009190was,was,DaviFr01,pass_int,0,,,,,
player,201009190was,was,DaviFr01,pass_sacked,,,,,,
player,201009190was,was,DaviFr01,pass_sacked_yds,,,,,,
player,201009190was,was,DaviFr01,pass_long,0,,,,,
player,201009190was,was,DaviFr01,pass_rating,,,,,,
player,201009190was,was,DaviFr01,rush_att,0,,,,,
player,201009190was,was,DaviFr01,rush_yds,0,,,,,
player,201009190was,was,DaviFr01,rush_td,0,,,,,
player,201009190was,was,DaviFr01,rush_long,0,,,,,
player,201009190was,was,DaviFr01,targets,1,,,,,
player,201009190was,was,DaviFr01,rec,1,,,,,
player,201009190was,was,DaviFr01,rec_yds,62,,,,,
player,201009190was,was,DaviFr01,rec_td,0,,,,,
player,201009190was,was,DaviFr01,rec_long,62,,,,,
player,201009190was,was,DaviFr01,fumbles,0,,,,,
player,201009190was,was,DaviFr01,fumbles_lost,,,,,,
player,201009190was,was,SellMi00,pass_cmp,0,,,,,
player,201009190was,was,SellMi00,pass_att,0,,,,,
player,201009190was,was,SellMi00,pass_yds,0,,,,,
player,201009190was,was,SellMi00,pass_td,0,,,,,
player,201009190was,was,SellMi00,pass_int,0,,,,,
player,201009190was,was,SellMi00,pass_sacked,,,,,,
player,201009190was,was,SellMi00,pass_sacked_yds,,,,,,
player,201009190was,was,SellMi00,pass_long,0,,,,,
player,201009190was,was,SellMi00,pass_rating,,,,,,
player,201009190was,was,SellMi00,rush_att,1,,,,,
player,201009190was,was,SellMi00,rush_yds,0,,,,,
player,201009190was,was,SellMi00,rush_td,0,,,,,
player,201009190was,was,SellMi00,rush_long,0,,,,,
player,201009190was,was,SellMi00,targets,6,,,,,
player,201009190was,was,SellMi00,rec,4,,,,,
player,201009190was,was,SellMi00,rec_yds,38,,,,,
player,201009190was,was,SellMi00,rec_td,0,,,,,
player,201009190was,was,SellMi00,rec_long,22,,,,,
player,201009190was,was,SellMi00,fumbles,0,,,,,
player,201009190was,was,SellMi00,fumbles_lost,,,,,,
player,201009190was,was,ArmsAn00,pass_cmp,0,,,,,
player,201009190was,was,ArmsAn00,pass_att,0,,,,,
player,201009190was,was,ArmsAn00,pass_yds,0,,,,,
player,201009190was,was,ArmsAn00,pass_td,0,,,,,
player,201009190was,was,ArmsAn00,pass_int,0,,,,,
player,201009190was,was,ArmsAn00,pass_sacked,,,,,,
player,201009190was,was,ArmsAn00,pass_sacked_yds,,,,,,
player,201009190was,was,ArmsAn00,pass_long,0,,,,,
player,201009190was,was,ArmsAn00,pass_rating,,,,,,
player,201009190was,was,ArmsAn00,rush_att,0,,,,,
player,201009190was,was,ArmsAn00,rush_yds,0,,,,,
player,201009190was,was,ArmsAn00,rush_td,0,,,,,
player,201009190was,was,ArmsAn00,rush_long,0,,,,,
player,201009190was,was,ArmsAn00,targets,2,,,,,
player,201009190was,was,ArmsAn00,rec,2,,,,,
player,201009190was,was,ArmsAn00,rec_yds,36,,,,,
player,201009190was,was,ArmsAn00,rec_td,0,,,,,
player,201009190was,was,ArmsAn00,rec_long,20,,,,,
player,201009190was,was,ArmsAn00,fumbles,0,,,,,
player,201009190was,was,ArmsAn00,fumbles_lost,,,,,,
player,201009190was,was,WillRo05,pass_cmp,0,,,,,
player,201009190was,was,WillRo05,pass_att,0,,,,,
player,201009190was,was,WillRo05,pass_yds,0,,,,,
player,201009190was,was,WillRo05,pass_td,0,,,,,
player,201009190was,was,WillRo05,pass_int,0,,,,,
player,201009190was,was,WillRo05,pass_sacked,,,,,,
player,201009190was,was,WillRo05,pass_sacked_yds,,,,,,
player,201009190was,was,WillRo05,pass_long,0,,,,,
player,201009190was,was,WillRo05,pass_rating,,,,,,
player,201009190was,was,WillRo05,rush_att,0,,,,,
player,201009190was,was,WillRo05,rush_yds,0,,,,,
player,201009190was,was,WillRo05,rush_td,0,,,,,
player,201009190was,was,WillRo05,rush_long,0,,,,,
player,201009190was,was,WillRo05,targets,1,,,,,
player,201009190was,was,WillRo05,rec,1,,,,,
player,201009190was,was,WillRo05,rec_yds,34,,,,,
player,201009190was,was,WillRo05,rec_td,0,,,,,
player,201009190was,was,WillRo05,rec_long,34,,,,,
player,201009190was,was,WillRo05,fumbles,0,,,,,
player,201009190was,was,WillRo05,fumbles_lost,,,,,,
player,201009190was,was,WillKe03,pass_cmp,0,,,,,
player,201009190was,was,WillKe03,pass_att,0,,,,,
player,201009190was,was,WillKe03,pass_yds,0,,,,,
player,201009190was,was,WillKe03,pass_td,0,,,,,
player,201009190was,was,WillKe03,pass_int,0,,,,,
player,201009190was,was,WillKe03,pass_sacked,,,,,,
player,201009190was,was,WillKe03,pass_sacked_yds,,,,,,
player,201009190was,was,WillKe03,pass_long,0,,,,,
player,201009190was,was,WillKe03,pass_rating,,,,,,
player,201009190was,was,WillKe03,rush_att,0,,,,,
player,201009190was,was,WillKe03,rush_yds,0,,,,,
player,201009190was,was,WillKe03,rush_td,0,,,,,
player,201009190was,was,WillKe03,rush_long,0,,,,,
player,201009190was,was,WillKe03,targets,4,,,,,
player,201009190was,was,WillKe03,rec,4,,,,,
player,201009190was,was,WillKe03,rec_yds,15,,,,,
player,201009190was,was,WillKe03,rec_td,0,,,,,
player,201009190was,was,WillKe03,rec_long,7,,,,,
player,201009190was,was,WillKe03,fumbles,0,,,,,
player,201009190was,was,WillKe03,fumbles_lost,,,,,,
player,201009190was,was,JohnLa00,pass_cmp,0,,,,,
player,201009190was,was,JohnLa00,pass_att,0,,,,,
player,201009190was,was,JohnLa00,pass_yds,0,,,,,
player,201009190was,was,JohnLa00,pass_td,0,,,,,
player,201009190was,was,JohnLa00,pass_int,0,,,,,
player,201009190was,was,JohnLa00,pass_sacked,,,,,,
player,201009190was,was,JohnLa00,pass_sacked_yds,,,,,,
player,201009190was,was,JohnLa00,pass_long,0,,,,,
player,201009190was,was,JohnLa00,pass_rating,,,,,,
player,201009190was,was,JohnLa00,rush_att,2,,,,,
player,201009190was,was,JohnLa00,rush_yds,-7,,,,,
player,201009190was,was,JohnLa00,rush_td,0,,,,,
player,201009190was,was,JohnLa00,rush_long,3,,,,,
player,201009190was,was,JohnLa00,targets,0,,,,,
player,201009190was,was,JohnLa00,rec,0,,,,,
player,201009190was,was,JohnLa00,rec_yds,0,,,,,
player,201009190was,was,JohnLa00,rec_td,0,,,,,
player,201009190was,was,JohnLa00,rec_long,0,,,,,
player,201009190was,was,JohnLa00,fumbles,0,,,,,
player,201009190was,was,JohnLa00,fumbles_lost,,,,,,
player,201009190was,was,MossSa00,pass_cmp,0,,,,,
player,201009190was,was,MossSa00,pass_att,0,,,,,
player,201009190was,was,MossSa00,pass_yds,0,,,,,
player,201009190was,was,MossSa00,pass_td,0,,,,,
player,201009190was,was,MossSa00,pass_int,0,,,,,
player,201009190was,was,MossSa00,pass_sacked,,,,,,
player,201009190was,was,MossSa00,pass_sacked_yds,,,,,,
player,201009190was,was,MossSa00,pass_long,0,,,,,
player,201009190was,was,MossSa00,pass_rating,,,,,,
player,201009190was,was,MossSa00,rush_att,1,,,,,
player,201009190was,was,MossSa00,rush_yds,-8,,,,,
player,201009190was,was,MossSa00,rush_td,0,,,,,
player,201009190was,was,MossSa00,rush_long,-8,,,,,
player,201009190was,was,MossSa00,targets,13,,,,,
player,201009190was,was,MossSa00,rec,10,,,,,
player,201009190was,was,MossSa00,rec_yds,89,,,,,
player,201009190was,was,MossSa00,rec_td,0,,,,,
player,201009190was,was,MossSa00,rec_long,13,,,,,
player,201009190was,was,MossSa00,fumbles,0,,,,,
player,201009190was,was,MossSa00,fumbles_lost,,,,,,
player,201009190was,htx,WillMa22,def_int,0,,,,,
player,201009190was,htx,WillMa22,def_int_yds,0,,,,,
player,201009190was,htx,WillMa22,def_int_td,0,,,,,
player,201009190was,htx,WillMa22,def_int_long,0,,,,,
player,201009190was,htx,WillMa22,pass_defended,2,,,,,
player,201009190was,htx,WillMa22,sacks,3.0,,,,,
player,201009190was,htx,WillMa22,tackles_combined,4,,,,,
player,201009190was,htx,WillMa22,tackles_solo,3,,,,,
player,201009190was,htx,WillMa22,tackles_assists,1,,,,,
player,201009190was,htx,WillMa22,tackles_loss,2,,,,,
player,201009190was,htx,WillMa22,qb_hits,3,,,,,
player,201009190was,htx,WillMa22,fumbles_rec,0,,,,,
player,201009190was,htx,WillMa22,fumbles_rec_yds,0,,,,,
player,201009190was,htx,WillMa22,fumbles_rec_td,0,,,,,
player,201009190was,htx,WillMa22,fumbles_forced,0,,,,,
player,201009190was,htx,DileZa99,def_int,0,,,,,
player,201009190was,htx,DileZa99,def_int_yds,0,,,,,
player,201009190was,htx,DileZa99,def_int_td,0,,,,,
player,201009190was,htx,DileZa99,def_int_long,0,,,,,
player,201009190was,htx,DileZa99,pass_defended,0,,,,,
