game,2010,16,20101226,201012260den,htx,"Houston Texans",23,den,"Denver Broncos",24
player,201012260den,htx,AndeMa21,tackles_assists,0,,,,,
player,201012260den,htx,AndeMa21,tackles_loss,1,,,,,
player,201012260den,htx,AndeMa21,qb_hits,0,,,,,
player,201012260den,htx,AndeMa21,fumbles_rec,0,,,,,
player,201012260den,htx,AndeMa21,fumbles_rec_yds,0,,,,,
player,201012260den,htx,AndeMa21,fumbles_rec_td,0,,,,,
player,201012260den,htx,AndeMa21,fumbles_forced,0,,,,,
player,201012260den,htx,BentKe20,def_int,0,,,,,
player,201012260den,htx,BentKe20,def_int_yds,0,,,,,
player,201012260den,htx,BentKe20,def_int_td,0,,,,,
player,201012260den,htx,BentKe20,def_int_long,0,,,,,
player,201012260den,htx,BentKe20,pass_defended,0,,,,,
player,201012260den,htx,BentKe20,sacks,0.0,,,,,
player,201012260den,htx,BentKe20,tackles_combined,2,,,,,
player,201012260den,htx,BentKe20,tackles_solo,1,,,,,
player,201012260den,htx,BentKe20,tackles_assists,1,,,,,
player,201012260den,htx,BentKe20,tackles_loss,0,,,,,
player,201012260den,htx,BentKe20,qb_hits,0,,,,,
player,201012260den,htx,BentKe20,fumbles_rec,0,,,,,
player,201012260den,htx,BentKe20,fumbles_rec_yds,0,,,,,
player,201012260den,htx,BentKe20,fumbles_rec_td,0,,,,,
player,201012260den,htx,BentKe20,fumbles_forced,0,,,,,
player,201012260den,htx,DileZa99,def_int,0,,,,,
player,201012260den,htx,DileZa99,def_int_yds,0,,,,,
player,201012260den,htx,DileZa99,def_int_td,0,,,,,
player,201012260den,htx,DileZa99,def_int_long,0,,,,,
player,201012260den,htx,DileZa99,pass_defended,0,,,,,
player,201012260den,htx,DileZa99,sacks,0.0,,,,,
player,201012260den,htx,DileZa99,tackles_combined,2,,,,,
player,201012260den,htx,DileZa99,tackles_solo,0,,,,,
player,201012260den,htx,DileZa99,tackles_assists,2,,,,,
player,201012260den,htx,DileZa99,tackles_loss,0,,,,,
player,201012260den,htx,DileZa99,qb_hits,0,,,,,
player,201012260den,htx,DileZa99,fumbles_rec,0,,,,,
player,201012260den,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201012260den,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201012260den,htx,DileZa99,fumbles_forced,0,,,,,
player,201012260den,htx,OkoyAm99,def_int,0,,,,,
player,201012260den,htx,OkoyAm99,def_int_yds,0,,,,,
player,201012260den,htx,OkoyAm99,def_int_td,0,,,,,
player,201012260den,htx,OkoyAm99,def_int_long,0,,,,,
player,201012260den,htx,OkoyAm99,pass_defended,0,,,,,
player,201012260den,htx,OkoyAm99,sacks,0.0,,,,,
player,201012260den,htx,OkoyAm99,tackles_combined,2,,,,,
player,201012260den,htx,OkoyAm99,tackles_solo,1,,,,,
player,201012260den,htx,OkoyAm99,tackles_assists,1,,,,,
player,201012260den,htx,OkoyAm99,tackles_loss,0,,,,,
player,201012260den,htx,OkoyAm99,qb_hits,0,,,,,
player,201012260den,htx,OkoyAm99,fumbles_rec,0,,,,,
player,201012260den,htx,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201012260den,htx,OkoyAm99,fumbles_rec_td,0,,,,,
player,201012260den,htx,OkoyAm99,fumbles_forced,0,,,,,
player,201012260den,htx,SmitAn22,def_int,0,,,,,
player,201012260den,htx,SmitAn22,def_int_yds,0,,,,,
player,201012260den,htx,SmitAn22,def_int_td,0,,,,,
player,201012260den,htx,SmitAn22,def_int_long,0,,,,,
player,201012260den,htx,SmitAn22,pass_defended,0,,,,,
player,201012260den,htx,SmitAn22,sacks,0.0,,,,,
player,201012260den,htx,SmitAn22,tackles_combined,2,,,,,
player,201012260den,htx,SmitAn22,tackles_solo,1,,,,,
player,201012260den,htx,SmitAn22,tackles_assists,1,,,,,
player,201012260den,htx,SmitAn22,tackles_loss,0,,,,,
player,201012260den,htx,SmitAn22,qb_hits,1,,,,,
player,201012260den,htx,SmitAn22,fumbles_rec,0,,,,,
player,201012260den,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201012260den,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201012260den,htx,SmitAn22,fumbles_forced,0,,,,,
player,201012260den,htx,AdibXa99,def_int,0,,,,,
player,201012260den,htx,AdibXa99,def_int_yds,0,,,,,
player,201012260den,htx,AdibXa99,def_int_td,0,,,,,
player,201012260den,htx,AdibXa99,def_int_long,0,,,,,
player,201012260den,htx,AdibXa99,pass_defended,0,,,,,
player,201012260den,htx,AdibXa99,sacks,0.0,,,,,
player,201012260den,htx,AdibXa99,tackles_combined,1,,,,,
player,201012260den,htx,AdibXa99,tackles_solo,1,,,,,
player,201012260den,htx,AdibXa99,tackles_assists,0,,,,,
player,201012260den,htx,AdibXa99,tackles_loss,0,,,,,
player,201012260den,htx,AdibXa99,qb_hits,0,,,,,
player,201012260den,htx,AdibXa99,fumbles_rec,0,,,,,
player,201012260den,htx,AdibXa99,fumbles_rec_yds,0,,,,,
player,201012260den,htx,AdibXa99,fumbles_rec_td,0,,,,,
player,201012260den,htx,AdibXa99,fumbles_forced,1,,,,,
player,201012260den,htx,CodySh20,def_int,0,,,,,
player,201012260den,htx,CodySh20,def_int_yds,0,,,,,
player,201012260den,htx,CodySh20,def_int_td,0,,,,,
player,201012260den,htx,CodySh20,def_int_long,0,,,,,
player,201012260den,htx,CodySh20,pass_defended,0,,,,,
player,201012260den,htx,CodySh20,sacks,0.0,,,,,
player,201012260den,htx,CodySh20,tackles_combined,1,,,,,
player,201012260den,htx,CodySh20,tackles_solo,1,,,,,
player,201012260den,htx,CodySh20,tackles_assists,0,,,,,
player,201012260den,htx,CodySh20,tackles_loss,0,,,,,
player,201012260den,htx,CodySh20,qb_hits,0,,,,,
player,201012260den,htx,CodySh20,fumbles_rec,0,,,,,
player,201012260den,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201012260den,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201012260den,htx,CodySh20,fumbles_forced,0,,,,,
player,201012260den,htx,DreeJo00,def_int,0,,,,,
player,201012260den,htx,DreeJo00,def_int_yds,0,,,,,
player,201012260den,htx,DreeJo00,def_int_td,0,,,,,
player,201012260den,htx,DreeJo00,def_int_long,0,,,,,
player,201012260den,htx,DreeJo00,pass_defended,0,,,,,
player,201012260den,htx,DreeJo00,sacks,0.0,,,,,
player,201012260den,htx,DreeJo00,tackles_combined,1,,,,,
player,201012260den,htx,DreeJo00,tackles_solo,1,,,,,
player,201012260den,htx,DreeJo00,tackles_assists,0,,,,,
player,201012260den,htx,DreeJo00,tackles_loss,0,,,,,
player,201012260den,htx,DreeJo00,qb_hits,0,,,,,
player,201012260den,htx,DreeJo00,fumbles_rec,0,,,,,
player,201012260den,htx,DreeJo00,fumbles_rec_yds,0,,,,,
player,201012260den,htx,DreeJo00,fumbles_rec_td,0,,,,,
player,201012260den,htx,DreeJo00,fumbles_forced,0,,,,,
player,201012260den,htx,JackKa99,def_int,0,,,,,
player,201012260den,htx,JackKa99,def_int_yds,0,,,,,
player,201012260den,htx,JackKa99,def_int_td,0,,,,,
player,201012260den,htx,JackKa99,def_int_long,0,,,,,
player,201012260den,htx,JackKa99,pass_defended,0,,,,,
player,201012260den,htx,JackKa99,sacks,0.0,,,,,
player,201012260den,htx,JackKa99,tackles_combined,1,,,,,
player,201012260den,htx,JackKa99,tackles_solo,1,,,,,
player,201012260den,htx,JackKa99,tackles_assists,0,,,,,
player,201012260den,htx,JackKa99,tackles_loss,,,,,,
player,201012260den,htx,JackKa99,qb_hits,,,,,,
player,201012260den,htx,JackKa99,fumbles_rec,0,,,,,
player,201012260den,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201012260den,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201012260den,htx,JackKa99,fumbles_forced,1,,,,,
player,201012260den,htx,MitcEa99,def_int,0,,,,,
player,201012260den,htx,MitcEa99,def_int_yds,0,,,,,
player,201012260den,htx,MitcEa99,def_int_td,0,,,,,
player,201012260den,htx,MitcEa99,def_int_long,0,,,,,
player,201012260den,htx,MitcEa99,pass_defended,0,,,,,
player,201012260den,htx,MitcEa99,sacks,0.0,,,,,
player,201012260den,htx,MitcEa99,tackles_combined,1,,,,,
player,201012260den,htx,MitcEa99,tackles_solo,1,,,,,
player,201012260den,htx,MitcEa99,tackles_assists,0,,,,,
player,201012260den,htx,MitcEa99,tackles_loss,0,,,,,
player,201012260den,htx,MitcEa99,qb_hits,0,,,,,
player,201012260den,htx,MitcEa99,fumbles_rec,0,,,,,
player,201012260den,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201012260den,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201012260den,htx,MitcEa99,fumbles_forced,0,,,,,
player,201012260den,htx,MoldAn99,def_int,0,,,,,
player,201012260den,htx,MoldAn99,def_int_yds,0,,,,,
player,201012260den,htx,MoldAn99,def_int_td,0,,,,,
player,201012260den,htx,MoldAn99,def_int_long,0,,,,,
player,201012260den,htx,MoldAn99,pass_defended,0,,,,,
player,201012260den,htx,MoldAn99,sacks,0.0,,,,,
player,201012260den,htx,MoldAn99,tackles_combined,1,,,,,
player,201012260den,htx,MoldAn99,tackles_solo,1,,,,,
player,201012260den,htx,MoldAn99,tackles_assists,0,,,,,
player,201012260den,htx,MoldAn99,tackles_loss,0,,,,,
player,201012260den,htx,MoldAn99,qb_hits,0,,,,,
player,201012260den,htx,MoldAn99,fumbles_rec,0,,,,,
player,201012260den,htx,MoldAn99,fumbles_rec_yds,0,,,,,
player,201012260den,htx,MoldAn99,fumbles_rec_td,0,,,,,
player,201012260den,htx,MoldAn99,fumbles_forced,0,,,,,
player,201012260den,den,ThomSy99,def_int,1,,,,,
player,201012260den,den,ThomSy99,def_int_yds,2,,,,,
player,201012260den,den,ThomSy99,def_int_td,0,,,,,
player,201012260den,den,ThomSy99,def_int_long,2,,,,,
player,201012260den,den,ThomSy99,pass_defended,1,,,,,
player,201012260den,den,ThomSy99,sacks,0.0,,,,,
player,201012260den,den,ThomSy99,tackles_combined,0,,,,,
player,201012260den,den,ThomSy99,tackles_solo,0,,,,,
player,201012260den,den,ThomSy99,tackles_assists,0,,,,,
player,201012260den,den,ThomSy99,tackles_loss,0,,,,,
player,201012260den,den,ThomSy99,qb_hits,0,,,,,
player,201012260den,den,ThomSy99,fumbles_rec,0,,,,,
player,201012260den,den,ThomSy99,fumbles_rec_yds,0,,,,,
player,201012260den,den,ThomSy99,fumbles_rec_td,0,,,,,
player,201012260den,den,ThomSy99,fumbles_forced,0,,,,,
player,201012260den,den,DawkBr00,def_int,0,,,,,
player,201012260den,den,DawkBr00,def_int_yds,0,,,,,
player,201012260den,den,DawkBr00,def_int_td,0,,,,,
player,201012260den,den,DawkBr00,def_int_long,0,,,,,
player,201012260den,den,DawkBr00,pass_defended,1,,,,,
player,201012260den,den,DawkBr00,sacks,0.0,,,,,
player,201012260den,den,DawkBr00,tackles_combined,9,,,,,
player,201012260den,den,DawkBr00,tackles_solo,8,,,,,
player,201012260den,den,DawkBr00,tackles_assists,1,,,,,
player,201012260den,den,DawkBr00,tackles_loss,0,,,,,
player,201012260den,den,DawkBr00,qb_hits,0,,,,,
player,201012260den,den,DawkBr00,fumbles_rec,0,,,,,
player,201012260den,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201012260den,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201012260den,den,DawkBr00,fumbles_forced,0,,,,,
player,201012260den,den,WoodWe20,def_int,0,,,,,
player,201012260den,den,WoodWe20,def_int_yds,0,,,,,
player,201012260den,den,WoodWe20,def_int_td,0,,,,,
player,201012260den,den,WoodWe20,def_int_long,0,,,,,
player,201012260den,den,WoodWe20,pass_defended,0,,,,,
player,201012260den,den,WoodWe20,sacks,0.0,,,,,
player,201012260den,den,WoodWe20,tackles_combined,9,,,,,
player,201012260den,den,WoodWe20,tackles_solo,8,,,,,
player,201012260den,den,WoodWe20,tackles_assists,1,,,,,
player,201012260den,den,WoodWe20,tackles_loss,1,,,,,
player,201012260den,den,WoodWe20,qb_hits,0,,,,,
player,201012260den,den,WoodWe20,fumbles_rec,0,,,,,
player,201012260den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201012260den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201012260den,den,WoodWe20,fumbles_forced,0,,,,,
player,201012260den,den,HillRe20,def_int,0,,,,,
player,201012260den,den,HillRe20,def_int_yds,0,,,,,
player,201012260den,den,HillRe20,def_int_td,0,,,,,
player,201012260den,den,HillRe20,def_int_long,0,,,,,
player,201012260den,den,HillRe20,pass_defended,0,,,,,
player,201012260den,den,HillRe20,sacks,0.0,,,,,
player,201012260den,den,HillRe20,tackles_combined,6,,,,,
player,201012260den,den,HillRe20,tackles_solo,6,,,,,
player,201012260den,den,HillRe20,tackles_assists,0,,,,,
player,201012260den,den,HillRe20,tackles_loss,0,,,,,
player,201012260den,den,HillRe20,qb_hits,0,,,,,
player,201012260den,den,HillRe20,fumbles_rec,0,,,,,
player,201012260den,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201012260den,den,HillRe20,fumbles_rec_td,0,,,,,
player,201012260den,den,HillRe20,fumbles_forced,0,,,,,
player,201012260den,den,GoodAn20,def_int,0,,,,,
player,201012260den,den,GoodAn20,def_int_yds,0,,,,,
player,201012260den,den,GoodAn20,def_int_td,0,,,,,
player,201012260den,den,GoodAn20,def_int_long,0,,,,,
player,201012260den,den,GoodAn20,pass_defended,1,,,,,
player,201012260den,den,GoodAn20,sacks,0.0,,,,,
player,201012260den,den,GoodAn20,tackles_combined,4,,,,,
player,201012260den,den,GoodAn20,tackles_solo,4,,,,,
player,201012260den,den,GoodAn20,tackles_assists,0,,,,,
player,201012260den,den,GoodAn20,tackles_loss,0,,,,,
player,201012260den,den,GoodAn20,qb_hits,0,,,,,
player,201012260den,den,GoodAn20,fumbles_rec,0,,,,,
player,201012260den,den,GoodAn20,fumbles_rec_yds,0,,,,,
player,201012260den,den,GoodAn20,fumbles_rec_td,0,,,,,
player,201012260den,den,GoodAn20,fumbles_forced,0,,,,,
player,201012260den,den,WillJa99,def_int,0,,,,,
player,201012260den,den,WillJa99,def_int_yds,0,,,,,
player,201012260den,den,WillJa99,def_int_td,0,,,,,
player,201012260den,den,WillJa99,def_int_long,0,,,,,
player,201012260den,den,WillJa99,pass_defended,1,,,,,
player,201012260den,den,WillJa99,sacks,0.0,,,,,
player,201012260den,den,WillJa99,tackles_combined,4,,,,,
player,201012260den,den,WillJa99,tackles_solo,4,,,,,
player,201012260den,den,WillJa99,tackles_assists,0,,,,,
player,201012260den,den,WillJa99,tackles_loss,0,,,,,
player,201012260den,den,WillJa99,qb_hits,0,,,,,
player,201012260den,den,WillJa99,fumbles_rec,0,,,,,
player,201012260den,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201012260den,den,WillJa99,fumbles_rec_td,0,,,,,
player,201012260den,den,WillJa99,fumbles_forced,0,,,,,
player,201012260den,den,WillD.20,def_int,0,,,,,
player,201012260den,den,WillD.20,def_int_yds,0,,,,,
player,201012260den,den,WillD.20,def_int_td,0,,,,,
player,201012260den,den,WillD.20,def_int_long,0,,,,,
player,201012260den,den,WillD.20,pass_defended,0,,,,,
player,201012260den,den,WillD.20,sacks,0.0,,,,,
player,201012260den,den,WillD.20,tackles_combined,4,,,,,
player,201012260den,den,WillD.20,tackles_solo,4,,,,,
player,201012260den,den,WillD.20,tackles_assists,0,,,,,
player,201012260den,den,WillD.20,tackles_loss,0,,,,,
player,201012260den,den,WillD.20,qb_hits,0,,,,,
player,201012260den,den,WillD.20,fumbles_rec,0,,,,,
player,201012260den,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201012260den,den,WillD.20,fumbles_rec_td,0,,,,,
player,201012260den,den,WillD.20,fumbles_forced,0,,,,,
player,201012260den,den,BannJu20,def_int,0,,,,,
player,201012260den,den,BannJu20,def_int_yds,0,,,,,
player,201012260den,den,BannJu20,def_int_td,0,,,,,
player,201012260den,den,BannJu20,def_int_long,0,,,,,
player,201012260den,den,BannJu20,pass_defended,1,,,,,
player,201012260den,den,BannJu20,sacks,0.0,,,,,
player,201012260den,den,BannJu20,tackles_combined,2,,,,,
player,201012260den,den,BannJu20,tackles_solo,2,,,,,
player,201012260den,den,BannJu20,tackles_assists,0,,,,,
player,201012260den,den,BannJu20,tackles_loss,0,,,,,
player,201012260den,den,BannJu20,qb_hits,0,,,,,
player,201012260den,den,BannJu20,fumbles_rec,0,,,,,
player,201012260den,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201012260den,den,BannJu20,fumbles_rec_td,0,,,,,
player,201012260den,den,BannJu20,fumbles_forced,0,,,,,
player,201012260den,den,CoxxPe99,def_int,0,,,,,
player,201012260den,den,CoxxPe99,def_int_yds,0,,,,,
player,201012260den,den,CoxxPe99,def_int_td,0,,,,,
player,201012260den,den,CoxxPe99,def_int_long,0,,,,,
player,201012260den,den,CoxxPe99,pass_defended,0,,,,,
player,201012260den,den,CoxxPe99,sacks,0.0,,,,,
player,201012260den,den,CoxxPe99,tackles_combined,2,,,,,
player,201012260den,den,CoxxPe99,tackles_solo,2,,,,,
player,201012260den,den,CoxxPe99,tackles_assists,0,,,,,
player,201012260den,den,CoxxPe99,tackles_loss,1,,,,,
player,201012260den,den,CoxxPe99,qb_hits,0,,,,,
player,201012260den,den,CoxxPe99,fumbles_rec,0,,,,,
player,201012260den,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201012260den,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201012260den,den,CoxxPe99,fumbles_forced,0,,,,,
player,201012260den,den,DeckEr00,def_int,0,,,,,
player,201012260den,den,DeckEr00,def_int_yds,0,,,,,
player,201012260den,den,DeckEr00,def_int_td,0,,,,,
player,201012260den,den,DeckEr00,def_int_long,0,,,,,
player,201012260den,den,DeckEr00,pass_defended,0,,,,,
player,201012260den,den,DeckEr00,sacks,0.0,,,,,
player,201012260den,den,DeckEr00,tackles_combined,2,,,,,
player,201012260den,den,DeckEr00,tackles_solo,2,,,,,
player,201012260den,den,DeckEr00,tackles_assists,0,,,,,
player,201012260den,den,DeckEr00,tackles_loss,0,,,,,
player,201012260den,den,DeckEr00,qb_hits,0,,,,,
player,201012260den,den,DeckEr00,fumbles_rec,0,,,,,
player,201012260den,den,DeckEr00,fumbles_rec_yds,0,,,,,
player,201012260den,den,DeckEr00,fumbles_rec_td,0,,,,,
player,201012260den,den,DeckEr00,fumbles_forced,0,,,,,
player,201012260den,den,VickKe99,def_int,0,,,,,
player,201012260den,den,VickKe99,def_int_yds,0,,,,,
player,201012260den,den,VickKe99,def_int_td,0,,,,,
player,201012260den,den,VickKe99,def_int_long,0,,,,,
player,201012260den,den,VickKe99,pass_defended,0,,,,,
player,201012260den,den,VickKe99,sacks,0.0,,,,,
player,201012260den,den,VickKe99,tackles_combined,2,,,,,
player,201012260den,den,VickKe99,tackles_solo,2,,,,,
player,201012260den,den,VickKe99,tackles_assists,0,,,,,
player,201012260den,den,VickKe99,tackles_loss,1,,,,,
player,201012260den,den,VickKe99,qb_hits,0,,,,,
player,201012260den,den,VickKe99,fumbles_rec,0,,,,,
player,201012260den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201012260den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201012260den,den,VickKe99,fumbles_forced,0,,,,,
player,201012260den,den,AyerRo99,def_int,0,,,,,
player,201012260den,den,AyerRo99,def_int_yds,0,,,,,
player,201012260den,den,AyerRo99,def_int_td,0,,,,,
player,201012260den,den,AyerRo99,def_int_long,0,,,,,
player,201012260den,den,AyerRo99,pass_defended,0,,,,,
player,201012260den,den,AyerRo99,sacks,0.0,,,,,
player,201012260den,den,AyerRo99,tackles_combined,1,,,,,
player,201012260den,den,AyerRo99,tackles_solo,0,,,,,
player,201012260den,den,AyerRo99,tackles_assists,1,,,,,
player,201012260den,den,AyerRo99,tackles_loss,0,,,,,
player,201012260den,den,AyerRo99,qb_hits,1,,,,,
player,201012260den,den,AyerRo99,fumbles_rec,0,,,,,
player,201012260den,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201012260den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201012260den,den,AyerRo99,fumbles_forced,0,,,,,
player,201012260den,den,CoatDa00,def_int,0,,,,,
player,201012260den,den,CoatDa00,def_int_yds,0,,,,,
player,201012260den,den,CoatDa00,def_int_td,0,,,,,
player,201012260den,den,CoatDa00,def_int_long,0,,,,,
player,201012260den,den,CoatDa00,pass_defended,0,,,,,
player,201012260den,den,CoatDa00,sacks,0.0,,,,,
player,201012260den,den,CoatDa00,tackles_combined,1,,,,,
player,201012260den,den,CoatDa00,tackles_solo,1,,,,,
player,201012260den,den,CoatDa00,tackles_assists,0,,,,,
player,201012260den,den,CoatDa00,tackles_loss,0,,,,,
player,201012260den,den,CoatDa00,qb_hits,0,,,,,
player,201012260den,den,CoatDa00,fumbles_rec,0,,,,,
player,201012260den,den,CoatDa00,fumbles_rec_yds,0,,,,,
player,201012260den,den,CoatDa00,fumbles_rec_td,0,,,,,
player,201012260den,den,CoatDa00,fumbles_forced,0,,,,,
player,201012260den,den,DaviBr00,def_int,0,,,,,
player,201012260den,den,DaviBr00,def_int_yds,0,,,,,
player,201012260den,den,DaviBr00,def_int_td,0,,,,,
player,201012260den,den,DaviBr00,def_int_long,0,,,,,
player,201012260den,den,DaviBr00,pass_defended,0,,,,,
player,201012260den,den,DaviBr00,sacks,0.0,,,,,
player,201012260den,den,DaviBr00,tackles_combined,1,,,,,
player,201012260den,den,DaviBr00,tackles_solo,1,,,,,
player,201012260den,den,DaviBr00,tackles_assists,0,,,,,
player,201012260den,den,DaviBr00,tackles_loss,0,,,,,
player,201012260den,den,DaviBr00,qb_hits,0,,,,,
player,201012260den,den,DaviBr00,fumbles_rec,0,,,,,
player,201012260den,den,DaviBr00,fumbles_rec_yds,0,,,,,
player,201012260den,den,DaviBr00,fumbles_rec_td,0,,,,,
player,201012260den,den,DaviBr00,fumbles_forced,0,,,,,
player,201012260den,den,HaggMa20,def_int,0,,,,,
player,201012260den,den,HaggMa20,def_int_yds,0,,,,,
player,201012260den,den,HaggMa20,def_int_td,0,,,,,
player,201012260den,den,HaggMa20,def_int_long,0,,,,,
player,201012260den,den,HaggMa20,pass_defended,0,,,,,
player,201012260den,den,HaggMa20,sacks,0.0,,,,,
player,201012260den,den,HaggMa20,tackles_combined,1,,,,,
player,201012260den,den,HaggMa20,tackles_solo,1,,,,,
player,201012260den,den,HaggMa20,tackles_assists,0,,,,,
player,201012260den,den,HaggMa20,tackles_loss,1,,,,,
player,201012260den,den,HaggMa20,qb_hits,0,,,,,
player,201012260den,den,HaggMa20,fumbles_rec,0,,,,,
player,201012260den,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201012260den,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201012260den,den,HaggMa20,fumbles_forced,0,,,,,
player,201012260den,den,HuntJa24,def_int,0,,,,,
player,201012260den,den,HuntJa24,def_int_yds,0,,,,,
player,201012260den,den,HuntJa24,def_int_td,0,,,,,
player,201012260den,den,HuntJa24,def_int_long,0,,,,,
player,201012260den,den,HuntJa24,pass_defended,0,,,,,
player,201012260den,den,HuntJa24,sacks,0.0,,,,,
player,201012260den,den,HuntJa24,tackles_combined,1,,,,,
player,201012260den,den,HuntJa24,tackles_solo,1,,,,,
player,201012260den,den,HuntJa24,tackles_assists,0,,,,,
player,201012260den,den,HuntJa24,tackles_loss,1,,,,,
player,201012260den,den,HuntJa24,qb_hits,0,,,,,
player,201012260den,den,HuntJa24,fumbles_rec,0,,,,,
player,201012260den,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201012260den,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201012260den,den,HuntJa24,fumbles_forced,0,,,,,
player,201012260den,den,JoneNa20,def_int,0,,,,,
player,201012260den,den,JoneNa20,def_int_yds,0,,,,,
player,201012260den,den,JoneNa20,def_int_td,0,,,,,
player,201012260den,den,JoneNa20,def_int_long,0,,,,,
player,201012260den,den,JoneNa20,pass_defended,0,,,,,
player,201012260den,den,JoneNa20,sacks,0.0,,,,,
player,201012260den,den,JoneNa20,tackles_combined,1,,,,,
player,201012260den,den,JoneNa20,tackles_solo,1,,,,,
player,201012260den,den,JoneNa20,tackles_assists,0,,,,,
player,201012260den,den,JoneNa20,tackles_loss,0,,,,,
player,201012260den,den,JoneNa20,qb_hits,0,,,,,
player,201012260den,den,JoneNa20,fumbles_rec,0,,,,,
player,201012260den,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201012260den,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201012260den,den,JoneNa20,fumbles_forced,0,,,,,
player,201012260den,den,VeikDa99,def_int,0,,,,,
player,201012260den,den,VeikDa99,def_int_yds,0,,,,,
player,201012260den,den,VeikDa99,def_int_td,0,,,,,
player,201012260den,den,VeikDa99,def_int_long,0,,,,,
player,201012260den,den,VeikDa99,pass_defended,0,,,,,
player,201012260den,den,VeikDa99,sacks,0.0,,,,,
player,201012260den,den,VeikDa99,tackles_combined,1,,,,,
player,201012260den,den,VeikDa99,tackles_solo,1,,,,,
player,201012260den,den,VeikDa99,tackles_assists,0,,,,,
player,201012260den,den,VeikDa99,tackles_loss,0,,,,,
player,201012260den,den,VeikDa99,qb_hits,0,,,,,
player,201012260den,den,VeikDa99,fumbles_rec,0,,,,,
player,201012260den,den,VeikDa99,fumbles_rec_yds,0,,,,,
player,201012260den,den,VeikDa99,fumbles_rec_td,0,,,,,
player,201012260den,den,VeikDa99,fumbles_forced,0,,,,,
player,201012260den,den,BrutDa99,def_int,0,,,,,
player,201012260den,den,BrutDa99,def_int_yds,0,,,,,
player,201012260den,den,BrutDa99,def_int_td,0,,,,,
player,201012260den,den,BrutDa99,def_int_long,0,,,,,
player,201012260den,den,BrutDa99,pass_defended,0,,,,,
player,201012260den,den,BrutDa99,sacks,0.0,,,,,
player,201012260den,den,BrutDa99,tackles_combined,0,,,,,
player,201012260den,den,BrutDa99,tackles_solo,0,,,,,
player,201012260den,den,BrutDa99,tackles_assists,0,,,,,
player,201012260den,den,BrutDa99,tackles_loss,0,,,,,
player,201012260den,den,BrutDa99,qb_hits,0,,,,,
player,201012260den,den,BrutDa99,fumbles_rec,1,,,,,
player,201012260den,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201012260den,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201012260den,den,BrutDa99,fumbles_forced,0,,,,,
player,201012260den,den,TeboTi00,def_int,0,,,,,
player,201012260den,den,TeboTi00,def_int_yds,0,,,,,
player,201012260den,den,TeboTi00,def_int_td,0,,,,,
player,201012260den,den,TeboTi00,def_int_long,0,,,,,
player,201012260den,den,TeboTi00,pass_defended,0,,,,,
player,201012260den,den,TeboTi00,sacks,0.0,,,,,
player,201012260den,den,TeboTi00,tackles_combined,0,,,,,
player,201012260den,den,TeboTi00,tackles_solo,0,,,,,
player,201012260den,den,TeboTi00,tackles_assists,0,,,,,
player,201012260den,den,TeboTi00,tackles_loss,,,,,,
player,201012260den,den,TeboTi00,qb_hits,,,,,,
player,201012260den,den,TeboTi00,fumbles_rec,1,,,,,
player,201012260den,den,TeboTi00,fumbles_rec_yds,-1,,,,,
player,201012260den,den,TeboTi00,fumbles_rec_td,0,,,,,
player,201012260den,den,TeboTi00,fumbles_forced,0,,,,,
player,201012260den,den,ThomMa99,def_int,,,,,,
player,201012260den,den,ThomMa99,def_int_yds,,,,,,
player,201012260den,den,ThomMa99,def_int_td,,,,,,
player,201012260den,den,ThomMa99,def_int_long,,,,,,
player,201012260den,den,ThomMa99,pass_defended,,,,,,
