game,2010,13,20101205,201012050sdg,rai,"Oakland Raiders",28,sdg,"San Diego Chargers",13
player,201012050sdg,rai,CampJa00,targets,0,,,,,
player,201012050sdg,rai,CampJa00,rec,0,,,,,
player,201012050sdg,rai,CampJa00,rec_yds,0,,,,,
player,201012050sdg,rai,CampJa00,rec_td,0,,,,,
player,201012050sdg,rai,CampJa00,rec_long,0,,,,,
player,201012050sdg,rai,CampJa00,fumbles,0,,,,,
player,201012050sdg,rai,CampJa00,fumbles_lost,,,,,,
player,201012050sdg,rai,McFaDa00,pass_cmp,0,,,,,
player,201012050sdg,rai,McFaDa00,pass_att,0,,,,,
player,201012050sdg,rai,McFaDa00,pass_yds,0,,,,,
player,201012050sdg,rai,McFaDa00,pass_td,0,,,,,
player,201012050sdg,rai,McFaDa00,pass_int,0,,,,,
player,201012050sdg,rai,McFaDa00,pass_sacked,,,,,,
player,201012050sdg,rai,McFaDa00,pass_sacked_yds,,,,,,
player,201012050sdg,rai,McFaDa00,pass_long,0,,,,,
player,201012050sdg,rai,McFaDa00,pass_rating,,,,,,
player,201012050sdg,rai,McFaDa00,rush_att,19,,,,,
player,201012050sdg,rai,McFaDa00,rush_yds,97,,,,,
player,201012050sdg,rai,McFaDa00,rush_td,1,,,,,
player,201012050sdg,rai,McFaDa00,rush_long,20,,,,,
player,201012050sdg,rai,McFaDa00,targets,3,,,,,
player,201012050sdg,rai,McFaDa00,rec,3,,,,,
player,201012050sdg,rai,McFaDa00,rec_yds,30,,,,,
player,201012050sdg,rai,McFaDa00,rec_td,0,,,,,
player,201012050sdg,rai,McFaDa00,rec_long,19,,,,,
player,201012050sdg,rai,McFaDa00,fumbles,1,,,,,
player,201012050sdg,rai,McFaDa00,fumbles_lost,1,,,,,
player,201012050sdg,rai,BushMi00,pass_cmp,0,,,,,
player,201012050sdg,rai,BushMi00,pass_att,0,,,,,
player,201012050sdg,rai,BushMi00,pass_yds,0,,,,,
player,201012050sdg,rai,BushMi00,pass_td,0,,,,,
player,201012050sdg,rai,BushMi00,pass_int,0,,,,,
player,201012050sdg,rai,BushMi00,pass_sacked,,,,,,
player,201012050sdg,rai,BushMi00,pass_sacked_yds,,,,,,
player,201012050sdg,rai,BushMi00,pass_long,0,,,,,
player,201012050sdg,rai,BushMi00,pass_rating,,,,,,
player,201012050sdg,rai,BushMi00,rush_att,23,,,,,
player,201012050sdg,rai,BushMi00,rush_yds,95,,,,,
player,201012050sdg,rai,BushMi00,rush_td,1,,,,,
player,201012050sdg,rai,BushMi00,rush_long,24,,,,,
player,201012050sdg,rai,BushMi00,targets,0,,,,,
player,201012050sdg,rai,BushMi00,rec,0,,,,,
player,201012050sdg,rai,BushMi00,rec_yds,0,,,,,
player,201012050sdg,rai,BushMi00,rec_td,0,,,,,
player,201012050sdg,rai,BushMi00,rec_long,0,,,,,
player,201012050sdg,rai,BushMi00,fumbles,0,,,,,
player,201012050sdg,rai,BushMi00,fumbles_lost,,,,,,
player,201012050sdg,rai,HeywDa00,pass_cmp,0,,,,,
player,201012050sdg,rai,HeywDa00,pass_att,0,,,,,
player,201012050sdg,rai,HeywDa00,pass_yds,0,,,,,
player,201012050sdg,rai,HeywDa00,pass_td,0,,,,,
player,201012050sdg,rai,HeywDa00,pass_int,0,,,,,
player,201012050sdg,rai,HeywDa00,pass_sacked,,,,,,
player,201012050sdg,rai,HeywDa00,pass_sacked_yds,,,,,,
player,201012050sdg,rai,HeywDa00,pass_long,0,,,,,
player,201012050sdg,rai,HeywDa00,pass_rating,,,,,,
player,201012050sdg,rai,HeywDa00,rush_att,1,,,,,
player,201012050sdg,rai,HeywDa00,rush_yds,14,,,,,
player,201012050sdg,rai,HeywDa00,rush_td,0,,,,,
player,201012050sdg,rai,HeywDa00,rush_long,14,,,,,
player,201012050sdg,rai,HeywDa00,targets,0,,,,,
player,201012050sdg,rai,HeywDa00,rec,0,,,,,
player,201012050sdg,rai,HeywDa00,rec_yds,0,,,,,
player,201012050sdg,rai,HeywDa00,rec_td,0,,,,,
player,201012050sdg,rai,HeywDa00,rec_long,0,,,,,
player,201012050sdg,rai,HeywDa00,fumbles,0,,,,,
player,201012050sdg,rai,HeywDa00,fumbles_lost,,,,,,
player,201012050sdg,rai,ReecMa00,pass_cmp,0,,,,,
player,201012050sdg,rai,ReecMa00,pass_att,0,,,,,
player,201012050sdg,rai,ReecMa00,pass_yds,0,,,,,
player,201012050sdg,rai,ReecMa00,pass_td,0,,,,,
player,201012050sdg,rai,ReecMa00,pass_int,0,,,,,
player,201012050sdg,rai,ReecMa00,pass_sacked,,,,,,
player,201012050sdg,rai,ReecMa00,pass_sacked_yds,,,,,,
player,201012050sdg,rai,ReecMa00,pass_long,0,,,,,
player,201012050sdg,rai,ReecMa00,pass_rating,,,,,,
player,201012050sdg,rai,ReecMa00,rush_att,1,,,,,
player,201012050sdg,rai,ReecMa00,rush_yds,5,,,,,
player,201012050sdg,rai,ReecMa00,rush_td,0,,,,,
player,201012050sdg,rai,ReecMa00,rush_long,5,,,,,
player,201012050sdg,rai,ReecMa00,targets,3,,,,,
player,201012050sdg,rai,ReecMa00,rec,3,,,,,
player,201012050sdg,rai,ReecMa00,rec_yds,42,,,,,
player,201012050sdg,rai,ReecMa00,rec_td,0,,,,,
player,201012050sdg,rai,ReecMa00,rec_long,22,,,,,
player,201012050sdg,rai,ReecMa00,fumbles,0,,,,,
player,201012050sdg,rai,ReecMa00,fumbles_lost,,,,,,
player,201012050sdg,rai,FordJa01,pass_cmp,0,,,,,
player,201012050sdg,rai,FordJa01,pass_att,0,,,,,
player,201012050sdg,rai,FordJa01,pass_yds,0,,,,,
player,201012050sdg,rai,FordJa01,pass_td,0,,,,,
player,201012050sdg,rai,FordJa01,pass_int,0,,,,,
player,201012050sdg,rai,FordJa01,pass_sacked,,,,,,
player,201012050sdg,rai,FordJa01,pass_sacked_yds,,,,,,
player,201012050sdg,rai,FordJa01,pass_long,0,,,,,
player,201012050sdg,rai,FordJa01,pass_rating,,,,,,
player,201012050sdg,rai,FordJa01,rush_att,1,,,,,
player,201012050sdg,rai,FordJa01,rush_yds,3,,,,,
player,201012050sdg,rai,FordJa01,rush_td,0,,,,,
player,201012050sdg,rai,FordJa01,rush_long,3,,,,,
player,201012050sdg,rai,FordJa01,targets,3,,,,,
player,201012050sdg,rai,FordJa01,rec,1,,,,,
player,201012050sdg,rai,FordJa01,rec_yds,4,,,,,
player,201012050sdg,rai,FordJa01,rec_td,1,,,,,
player,201012050sdg,rai,FordJa01,rec_long,4,,,,,
player,201012050sdg,rai,FordJa01,fumbles,0,,,,,
player,201012050sdg,rai,FordJa01,fumbles_lost,,,,,,
player,201012050sdg,rai,MurpLo00,pass_cmp,0,,,,,
player,201012050sdg,rai,MurpLo00,pass_att,0,,,,,
player,201012050sdg,rai,MurpLo00,pass_yds,0,,,,,
player,201012050sdg,rai,MurpLo00,pass_td,0,,,,,
player,201012050sdg,rai,MurpLo00,pass_int,0,,,,,
player,201012050sdg,rai,MurpLo00,pass_sacked,,,,,,
player,201012050sdg,rai,MurpLo00,pass_sacked_yds,,,,,,
player,201012050sdg,rai,MurpLo00,pass_long,0,,,,,
player,201012050sdg,rai,MurpLo00,pass_rating,,,,,,
player,201012050sdg,rai,MurpLo00,rush_att,0,,,,,
player,201012050sdg,rai,MurpLo00,rush_yds,0,,,,,
player,201012050sdg,rai,MurpLo00,rush_td,0,,,,,
player,201012050sdg,rai,MurpLo00,rush_long,0,,,,,
player,201012050sdg,rai,MurpLo00,targets,4,,,,,
player,201012050sdg,rai,MurpLo00,rec,2,,,,,
player,201012050sdg,rai,MurpLo00,rec_yds,36,,,,,
player,201012050sdg,rai,MurpLo00,rec_td,0,,,,,
player,201012050sdg,rai,MurpLo00,rec_long,37,,,,,
player,201012050sdg,rai,MurpLo00,fumbles,0,,,,,
player,201012050sdg,rai,MurpLo00,fumbles_lost,,,,,,
player,201012050sdg,rai,MillZa01,pass_cmp,0,,,,,
player,201012050sdg,rai,MillZa01,pass_att,0,,,,,
player,201012050sdg,rai,MillZa01,pass_yds,0,,,,,
player,201012050sdg,rai,MillZa01,pass_td,0,,,,,
player,201012050sdg,rai,MillZa01,pass_int,0,,,,,
player,201012050sdg,rai,MillZa01,pass_sacked,,,,,,
player,201012050sdg,rai,MillZa01,pass_sacked_yds,,,,,,
player,201012050sdg,rai,MillZa01,pass_long,0,,,,,
player,201012050sdg,rai,MillZa01,pass_rating,,,,,,
player,201012050sdg,rai,MillZa01,rush_att,0,,,,,
player,201012050sdg,rai,MillZa01,rush_yds,0,,,,,
player,201012050sdg,rai,MillZa01,rush_td,0,,,,,
player,201012050sdg,rai,MillZa01,rush_long,0,,,,,
player,201012050sdg,rai,MillZa01,targets,1,,,,,
player,201012050sdg,rai,MillZa01,rec,1,,,,,
player,201012050sdg,rai,MillZa01,rec_yds,5,,,,,
player,201012050sdg,rai,MillZa01,rec_td,0,,,,,
player,201012050sdg,rai,MillZa01,rec_long,5,,,,,
player,201012050sdg,rai,MillZa01,fumbles,0,,,,,
player,201012050sdg,rai,MillZa01,fumbles_lost,,,,,,
player,201012050sdg,rai,SchiCh00,pass_cmp,,,,,,
player,201012050sdg,rai,SchiCh00,pass_att,,,,,,
player,201012050sdg,rai,SchiCh00,pass_yds,,,,,,
player,201012050sdg,rai,SchiCh00,pass_td,,,,,,
player,201012050sdg,rai,SchiCh00,pass_int,,,,,,
player,201012050sdg,rai,SchiCh00,pass_sacked,,,,,,
player,201012050sdg,rai,SchiCh00,pass_sacked_yds,,,,,,
player,201012050sdg,rai,SchiCh00,pass_long,,,,,,
player,201012050sdg,rai,SchiCh00,pass_rating,,,,,,
player,201012050sdg,rai,SchiCh00,rush_att,,,,,,
player,201012050sdg,rai,SchiCh00,rush_yds,,,,,,
player,201012050sdg,rai,SchiCh00,rush_td,,,,,,
player,201012050sdg,rai,SchiCh00,rush_long,,,,,,
player,201012050sdg,rai,SchiCh00,targets,1,,,,,
player,201012050sdg,rai,SchiCh00,rec,0,,,,,
player,201012050sdg,rai,SchiCh00,rec_yds,0,,,,,
player,201012050sdg,rai,SchiCh00,rec_td,0,,,,,
player,201012050sdg,rai,SchiCh00,rec_long,,,,,,
player,201012050sdg,rai,SchiCh00,fumbles,,,,,,
player,201012050sdg,rai,SchiCh00,fumbles_lost,,,,,,
player,201012050sdg,sdg,RivePh00,pass_cmp,23,,,,,
player,201012050sdg,sdg,RivePh00,pass_att,39,,,,,
player,201012050sdg,sdg,RivePh00,pass_yds,280,,,,,
player,201012050sdg,sdg,RivePh00,pass_td,1,,,,,
player,201012050sdg,sdg,RivePh00,pass_int,1,,,,,
player,201012050sdg,sdg,RivePh00,pass_sacked,4,,,,,
player,201012050sdg,sdg,RivePh00,pass_sacked_yds,15,,,,,
player,201012050sdg,sdg,RivePh00,pass_long,25,,,,,
player,201012050sdg,sdg,RivePh00,pass_rating,79.0,,,,,
player,201012050sdg,sdg,RivePh00,rush_att,1,,,,,
player,201012050sdg,sdg,RivePh00,rush_yds,5,,,,,
player,201012050sdg,sdg,RivePh00,rush_td,0,,,,,
player,201012050sdg,sdg,RivePh00,rush_long,5,,,,,
player,201012050sdg,sdg,RivePh00,targets,0,,,,,
player,201012050sdg,sdg,RivePh00,rec,0,,,,,
player,201012050sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201012050sdg,sdg,RivePh00,rec_td,0,,,,,
player,201012050sdg,sdg,RivePh00,rec_long,0,,,,,
player,201012050sdg,sdg,RivePh00,fumbles,0,,,,,
player,201012050sdg,sdg,RivePh00,fumbles_lost,,,,,,
player,201012050sdg,sdg,TolbMi00,pass_cmp,0,,,,,
player,201012050sdg,sdg,TolbMi00,pass_att,0,,,,,
player,201012050sdg,sdg,TolbMi00,pass_yds,0,,,,,
player,201012050sdg,sdg,TolbMi00,pass_td,0,,,,,
player,201012050sdg,sdg,TolbMi00,pass_int,0,,,,,
player,201012050sdg,sdg,TolbMi00,pass_sacked,,,,,,
player,201012050sdg,sdg,TolbMi00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,TolbMi00,pass_long,0,,,,,
player,201012050sdg,sdg,TolbMi00,pass_rating,,,,,,
player,201012050sdg,sdg,TolbMi00,rush_att,7,,,,,
player,201012050sdg,sdg,TolbMi00,rush_yds,16,,,,,
player,201012050sdg,sdg,TolbMi00,rush_td,0,,,,,
player,201012050sdg,sdg,TolbMi00,rush_long,7,,,,,
player,201012050sdg,sdg,TolbMi00,targets,6,,,,,
player,201012050sdg,sdg,TolbMi00,rec,6,,,,,
player,201012050sdg,sdg,TolbMi00,rec_yds,47,,,,,
player,201012050sdg,sdg,TolbMi00,rec_td,0,,,,,
player,201012050sdg,sdg,TolbMi00,rec_long,24,,,,,
player,201012050sdg,sdg,TolbMi00,fumbles,0,,,,,
player,201012050sdg,sdg,TolbMi00,fumbles_lost,,,,,,
player,201012050sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201012050sdg,sdg,GateAn00,pass_att,0,,,,,
player,201012050sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201012050sdg,sdg,GateAn00,pass_td,0,,,,,
player,201012050sdg,sdg,GateAn00,pass_int,0,,,,,
player,201012050sdg,sdg,GateAn00,pass_sacked,,,,,,
player,201012050sdg,sdg,GateAn00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,GateAn00,pass_long,0,,,,,
player,201012050sdg,sdg,GateAn00,pass_rating,,,,,,
player,201012050sdg,sdg,GateAn00,rush_att,0,,,,,
player,201012050sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201012050sdg,sdg,GateAn00,rush_td,0,,,,,
player,201012050sdg,sdg,GateAn00,rush_long,0,,,,,
player,201012050sdg,sdg,GateAn00,targets,6,,,,,
player,201012050sdg,sdg,GateAn00,rec,6,,,,,
player,201012050sdg,sdg,GateAn00,rec_yds,73,,,,,
player,201012050sdg,sdg,GateAn00,rec_td,1,,,,,
player,201012050sdg,sdg,GateAn00,rec_long,24,,,,,
player,201012050sdg,sdg,GateAn00,fumbles,0,,,,,
player,201012050sdg,sdg,GateAn00,fumbles_lost,,,,,,
player,201012050sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201012050sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201012050sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201012050sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201012050sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201012050sdg,sdg,FloyMa00,pass_sacked,,,,,,
player,201012050sdg,sdg,FloyMa00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201012050sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201012050sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201012050sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201012050sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201012050sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201012050sdg,sdg,FloyMa00,targets,11,,,,,
player,201012050sdg,sdg,FloyMa00,rec,5,,,,,
player,201012050sdg,sdg,FloyMa00,rec_yds,72,,,,,
player,201012050sdg,sdg,FloyMa00,rec_td,0,,,,,
player,201012050sdg,sdg,FloyMa00,rec_long,24,,,,,
player,201012050sdg,sdg,FloyMa00,fumbles,0,,,,,
player,201012050sdg,sdg,FloyMa00,fumbles_lost,,,,,,
player,201012050sdg,sdg,AjirSe00,pass_cmp,0,,,,,
player,201012050sdg,sdg,AjirSe00,pass_att,0,,,,,
player,201012050sdg,sdg,AjirSe00,pass_yds,0,,,,,
player,201012050sdg,sdg,AjirSe00,pass_td,0,,,,,
player,201012050sdg,sdg,AjirSe00,pass_int,0,,,,,
player,201012050sdg,sdg,AjirSe00,pass_sacked,,,,,,
player,201012050sdg,sdg,AjirSe00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,AjirSe00,pass_long,0,,,,,
player,201012050sdg,sdg,AjirSe00,pass_rating,,,,,,
player,201012050sdg,sdg,AjirSe00,rush_att,0,,,,,
player,201012050sdg,sdg,AjirSe00,rush_yds,0,,,,,
player,201012050sdg,sdg,AjirSe00,rush_td,0,,,,,
player,201012050sdg,sdg,AjirSe00,rush_long,0,,,,,
player,201012050sdg,sdg,AjirSe00,targets,8,,,,,
player,201012050sdg,sdg,AjirSe00,rec,2,,,,,
player,201012050sdg,sdg,AjirSe00,rec_yds,44,,,,,
player,201012050sdg,sdg,AjirSe00,rec_td,0,,,,,
player,201012050sdg,sdg,AjirSe00,rec_long,25,,,,,
player,201012050sdg,sdg,AjirSe00,fumbles,0,,,,,
player,201012050sdg,sdg,AjirSe00,fumbles_lost,,,,,,
player,201012050sdg,sdg,NaanLe00,pass_cmp,0,,,,,
player,201012050sdg,sdg,NaanLe00,pass_att,0,,,,,
player,201012050sdg,sdg,NaanLe00,pass_yds,0,,,,,
player,201012050sdg,sdg,NaanLe00,pass_td,0,,,,,
player,201012050sdg,sdg,NaanLe00,pass_int,0,,,,,
player,201012050sdg,sdg,NaanLe00,pass_sacked,,,,,,
player,201012050sdg,sdg,NaanLe00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,NaanLe00,pass_long,0,,,,,
player,201012050sdg,sdg,NaanLe00,pass_rating,,,,,,
player,201012050sdg,sdg,NaanLe00,rush_att,0,,,,,
player,201012050sdg,sdg,NaanLe00,rush_yds,0,,,,,
player,201012050sdg,sdg,NaanLe00,rush_td,0,,,,,
player,201012050sdg,sdg,NaanLe00,rush_long,0,,,,,
player,201012050sdg,sdg,NaanLe00,targets,4,,,,,
player,201012050sdg,sdg,NaanLe00,rec,1,,,,,
player,201012050sdg,sdg,NaanLe00,rec_yds,14,,,,,
player,201012050sdg,sdg,NaanLe00,rec_td,0,,,,,
player,201012050sdg,sdg,NaanLe00,rec_long,14,,,,,
player,201012050sdg,sdg,NaanLe00,fumbles,0,,,,,
player,201012050sdg,sdg,NaanLe00,fumbles_lost,,,,,,
player,201012050sdg,sdg,WashKe00,pass_cmp,0,,,,,
player,201012050sdg,sdg,WashKe00,pass_att,0,,,,,
player,201012050sdg,sdg,WashKe00,pass_yds,0,,,,,
player,201012050sdg,sdg,WashKe00,pass_td,0,,,,,
player,201012050sdg,sdg,WashKe00,pass_int,0,,,,,
player,201012050sdg,sdg,WashKe00,pass_sacked,,,,,,
player,201012050sdg,sdg,WashKe00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,WashKe00,pass_long,0,,,,,
player,201012050sdg,sdg,WashKe00,pass_rating,,,,,,
player,201012050sdg,sdg,WashKe00,rush_att,0,,,,,
player,201012050sdg,sdg,WashKe00,rush_yds,0,,,,,
player,201012050sdg,sdg,WashKe00,rush_td,0,,,,,
player,201012050sdg,sdg,WashKe00,rush_long,0,,,,,
player,201012050sdg,sdg,WashKe00,targets,1,,,,,
player,201012050sdg,sdg,WashKe00,rec,1,,,,,
player,201012050sdg,sdg,WashKe00,rec_yds,14,,,,,
player,201012050sdg,sdg,WashKe00,rec_td,0,,,,,
player,201012050sdg,sdg,WashKe00,rec_long,14,,,,,
player,201012050sdg,sdg,WashKe00,fumbles,0,,,,,
player,201012050sdg,sdg,WashKe00,fumbles_lost,,,,,,
player,201012050sdg,sdg,McMiRa01,pass_cmp,0,,,,,
player,201012050sdg,sdg,McMiRa01,pass_att,0,,,,,
player,201012050sdg,sdg,McMiRa01,pass_yds,0,,,,,
player,201012050sdg,sdg,McMiRa01,pass_td,0,,,,,
player,201012050sdg,sdg,McMiRa01,pass_int,0,,,,,
player,201012050sdg,sdg,McMiRa01,pass_sacked,,,,,,
player,201012050sdg,sdg,McMiRa01,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,McMiRa01,pass_long,0,,,,,
player,201012050sdg,sdg,McMiRa01,pass_rating,,,,,,
player,201012050sdg,sdg,McMiRa01,rush_att,0,,,,,
player,201012050sdg,sdg,McMiRa01,rush_yds,0,,,,,
player,201012050sdg,sdg,McMiRa01,rush_td,0,,,,,
player,201012050sdg,sdg,McMiRa01,rush_long,0,,,,,
player,201012050sdg,sdg,McMiRa01,targets,1,,,,,
player,201012050sdg,sdg,McMiRa01,rec,1,,,,,
player,201012050sdg,sdg,McMiRa01,rec_yds,9,,,,,
player,201012050sdg,sdg,McMiRa01,rec_td,0,,,,,
player,201012050sdg,sdg,McMiRa01,rec_long,9,,,,,
player,201012050sdg,sdg,McMiRa01,fumbles,0,,,,,
player,201012050sdg,sdg,McMiRa01,fumbles_lost,,,,,,
player,201012050sdg,sdg,SproDa00,pass_cmp,0,,,,,
player,201012050sdg,sdg,SproDa00,pass_att,0,,,,,
player,201012050sdg,sdg,SproDa00,pass_yds,0,,,,,
player,201012050sdg,sdg,SproDa00,pass_td,0,,,,,
player,201012050sdg,sdg,SproDa00,pass_int,0,,,,,
player,201012050sdg,sdg,SproDa00,pass_sacked,,,,,,
player,201012050sdg,sdg,SproDa00,pass_sacked_yds,,,,,,
player,201012050sdg,sdg,SproDa00,pass_long,0,,,,,
player,201012050sdg,sdg,SproDa00,pass_rating,,,,,,
player,201012050sdg,sdg,SproDa00,rush_att,0,,,,,
player,201012050sdg,sdg,SproDa00,rush_yds,0,,,,,
player,201012050sdg,sdg,SproDa00,rush_td,0,,,,,
player,201012050sdg,sdg,SproDa00,rush_long,0,,,,,
player,201012050sdg,sdg,SproDa00,targets,1,,,,,
player,201012050sdg,sdg,SproDa00,rec,1,,,,,
player,201012050sdg,sdg,SproDa00,rec_yds,7,,,,,
player,201012050sdg,sdg,SproDa00,rec_td,0,,,,,
player,201012050sdg,sdg,SproDa00,rec_long,7,,,,,
player,201012050sdg,sdg,SproDa00,fumbles,1,,,,,
player,201012050sdg,sdg,SproDa00,fumbles_lost,1,,,,,
player,201012050sdg,rai,HuffMi20,def_int,1,,,,,
player,201012050sdg,rai,HuffMi20,def_int_yds,15,,,,,
player,201012050sdg,rai,HuffMi20,def_int_td,0,,,,,
player,201012050sdg,rai,HuffMi20,def_int_long,15,,,,,
player,201012050sdg,rai,HuffMi20,pass_defended,1,,,,,
player,201012050sdg,rai,HuffMi20,sacks,1.0,,,,,
player,201012050sdg,rai,HuffMi20,tackles_combined,6,,,,,
player,201012050sdg,rai,HuffMi20,tackles_solo,5,,,,,
player,201012050sdg,rai,HuffMi20,tackles_assists,1,,,,,
player,201012050sdg,rai,HuffMi20,tackles_loss,1,,,,,
player,201012050sdg,rai,HuffMi20,qb_hits,1,,,,,
player,201012050sdg,rai,HuffMi20,fumbles_rec,0,,,,,
player,201012050sdg,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201012050sdg,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201012050sdg,rai,HuffMi20,fumbles_forced,0,,,,,
player,201012050sdg,rai,WimbKa20,def_int,0,,,,,
player,201012050sdg,rai,WimbKa20,def_int_yds,0,,,,,
player,201012050sdg,rai,WimbKa20,def_int_td,0,,,,,
player,201012050sdg,rai,WimbKa20,def_int_long,0,,,,,
player,201012050sdg,rai,WimbKa20,pass_defended,0,,,,,
player,201012050sdg,rai,WimbKa20,sacks,1.0,,,,,
player,201012050sdg,rai,WimbKa20,tackles_combined,4,,,,,
player,201012050sdg,rai,WimbKa20,tackles_solo,4,,,,,
player,201012050sdg,rai,WimbKa20,tackles_assists,0,,,,,
player,201012050sdg,rai,WimbKa20,tackles_loss,1,,,,,
player,201012050sdg,rai,WimbKa20,qb_hits,1,,,,,
player,201012050sdg,rai,WimbKa20,fumbles_rec,0,,,,,
player,201012050sdg,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201012050sdg,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201012050sdg,rai,WimbKa20,fumbles_forced,0,,,,,
player,201012050sdg,rai,HousLa99,def_int,0,,,,,
player,201012050sdg,rai,HousLa99,def_int_yds,0,,,,,
player,201012050sdg,rai,HousLa99,def_int_td,0,,,,,
player,201012050sdg,rai,HousLa99,def_int_long,0,,,,,
player,201012050sdg,rai,HousLa99,pass_defended,0,,,,,
player,201012050sdg,rai,HousLa99,sacks,1.0,,,,,
player,201012050sdg,rai,HousLa99,tackles_combined,2,,,,,
player,201012050sdg,rai,HousLa99,tackles_solo,2,,,,,
player,201012050sdg,rai,HousLa99,tackles_assists,0,,,,,
player,201012050sdg,rai,HousLa99,tackles_loss,2,,,,,
player,201012050sdg,rai,HousLa99,qb_hits,2,,,,,
player,201012050sdg,rai,HousLa99,fumbles_rec,0,,,,,
player,201012050sdg,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201012050sdg,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201012050sdg,rai,HousLa99,fumbles_forced,0,,,,,
player,201012050sdg,rai,KellTo21,def_int,0,,,,,
player,201012050sdg,rai,KellTo21,def_int_yds,0,,,,,
player,201012050sdg,rai,KellTo21,def_int_td,0,,,,,
player,201012050sdg,rai,KellTo21,def_int_long,0,,,,,
player,201012050sdg,rai,KellTo21,pass_defended,0,,,,,
player,201012050sdg,rai,KellTo21,sacks,1.0,,,,,
player,201012050sdg,rai,KellTo21,tackles_combined,2,,,,,
player,201012050sdg,rai,KellTo21,tackles_solo,1,,,,,
player,201012050sdg,rai,KellTo21,tackles_assists,1,,,,,
player,201012050sdg,rai,KellTo21,tackles_loss,1,,,,,
