game,2010,15,20101219,201012190ram,kan,"Kansas City Chiefs",27,ram,"St. Louis Rams",13
player,201012190ram,kan,VrabMi20,def_int_long,0,,,,,
player,201012190ram,kan,VrabMi20,pass_defended,0,,,,,
player,201012190ram,kan,VrabMi20,sacks,0.0,,,,,
player,201012190ram,kan,VrabMi20,tackles_combined,4,,,,,
player,201012190ram,kan,VrabMi20,tackles_solo,4,,,,,
player,201012190ram,kan,VrabMi20,tackles_assists,0,,,,,
player,201012190ram,kan,VrabMi20,tackles_loss,0,,,,,
player,201012190ram,kan,VrabMi20,qb_hits,1,,,,,
player,201012190ram,kan,VrabMi20,fumbles_rec,0,,,,,
player,201012190ram,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201012190ram,kan,VrabMi20,fumbles_forced,0,,,,,
player,201012190ram,kan,BelcJo00,def_int,0,,,,,
player,201012190ram,kan,BelcJo00,def_int_yds,0,,,,,
player,201012190ram,kan,BelcJo00,def_int_td,0,,,,,
player,201012190ram,kan,BelcJo00,def_int_long,0,,,,,
player,201012190ram,kan,BelcJo00,pass_defended,0,,,,,
player,201012190ram,kan,BelcJo00,sacks,0.0,,,,,
player,201012190ram,kan,BelcJo00,tackles_combined,3,,,,,
player,201012190ram,kan,BelcJo00,tackles_solo,3,,,,,
player,201012190ram,kan,BelcJo00,tackles_assists,0,,,,,
player,201012190ram,kan,BelcJo00,tackles_loss,0,,,,,
player,201012190ram,kan,BelcJo00,qb_hits,0,,,,,
player,201012190ram,kan,BelcJo00,fumbles_rec,0,,,,,
player,201012190ram,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201012190ram,kan,BelcJo00,fumbles_forced,0,,,,,
player,201012190ram,kan,FlowBr99,def_int,0,,,,,
player,201012190ram,kan,FlowBr99,def_int_yds,0,,,,,
player,201012190ram,kan,FlowBr99,def_int_td,0,,,,,
player,201012190ram,kan,FlowBr99,def_int_long,0,,,,,
player,201012190ram,kan,FlowBr99,pass_defended,1,,,,,
player,201012190ram,kan,FlowBr99,sacks,0.0,,,,,
player,201012190ram,kan,FlowBr99,tackles_combined,3,,,,,
player,201012190ram,kan,FlowBr99,tackles_solo,3,,,,,
player,201012190ram,kan,FlowBr99,tackles_assists,0,,,,,
player,201012190ram,kan,FlowBr99,tackles_loss,0,,,,,
player,201012190ram,kan,FlowBr99,qb_hits,0,,,,,
player,201012190ram,kan,FlowBr99,fumbles_rec,0,,,,,
player,201012190ram,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201012190ram,kan,FlowBr99,fumbles_forced,0,,,,,
player,201012190ram,kan,McGrJo21,def_int,0,,,,,
player,201012190ram,kan,McGrJo21,def_int_yds,0,,,,,
player,201012190ram,kan,McGrJo21,def_int_td,0,,,,,
player,201012190ram,kan,McGrJo21,def_int_long,0,,,,,
player,201012190ram,kan,McGrJo21,pass_defended,0,,,,,
player,201012190ram,kan,McGrJo21,sacks,0.0,,,,,
player,201012190ram,kan,McGrJo21,tackles_combined,3,,,,,
player,201012190ram,kan,McGrJo21,tackles_solo,3,,,,,
player,201012190ram,kan,McGrJo21,tackles_assists,0,,,,,
player,201012190ram,kan,McGrJo21,tackles_loss,0,,,,,
player,201012190ram,kan,McGrJo21,qb_hits,0,,,,,
player,201012190ram,kan,McGrJo21,fumbles_rec,0,,,,,
player,201012190ram,kan,McGrJo21,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,McGrJo21,fumbles_rec_td,0,,,,,
player,201012190ram,kan,McGrJo21,fumbles_forced,0,,,,,
player,201012190ram,kan,ArenJa99,def_int,0,,,,,
player,201012190ram,kan,ArenJa99,def_int_yds,0,,,,,
player,201012190ram,kan,ArenJa99,def_int_td,0,,,,,
player,201012190ram,kan,ArenJa99,def_int_long,0,,,,,
player,201012190ram,kan,ArenJa99,pass_defended,0,,,,,
player,201012190ram,kan,ArenJa99,sacks,0.0,,,,,
player,201012190ram,kan,ArenJa99,tackles_combined,2,,,,,
player,201012190ram,kan,ArenJa99,tackles_solo,2,,,,,
player,201012190ram,kan,ArenJa99,tackles_assists,0,,,,,
player,201012190ram,kan,ArenJa99,tackles_loss,0,,,,,
player,201012190ram,kan,ArenJa99,qb_hits,0,,,,,
player,201012190ram,kan,ArenJa99,fumbles_rec,0,,,,,
player,201012190ram,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201012190ram,kan,ArenJa99,fumbles_forced,0,,,,,
player,201012190ram,kan,DaniTr20,def_int,0,,,,,
player,201012190ram,kan,DaniTr20,def_int_yds,0,,,,,
player,201012190ram,kan,DaniTr20,def_int_td,0,,,,,
player,201012190ram,kan,DaniTr20,def_int_long,0,,,,,
player,201012190ram,kan,DaniTr20,pass_defended,0,,,,,
player,201012190ram,kan,DaniTr20,sacks,0.0,,,,,
player,201012190ram,kan,DaniTr20,tackles_combined,2,,,,,
player,201012190ram,kan,DaniTr20,tackles_solo,2,,,,,
player,201012190ram,kan,DaniTr20,tackles_assists,0,,,,,
player,201012190ram,kan,DaniTr20,tackles_loss,0,,,,,
player,201012190ram,kan,DaniTr20,qb_hits,0,,,,,
player,201012190ram,kan,DaniTr20,fumbles_rec,0,,,,,
player,201012190ram,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201012190ram,kan,DaniTr20,fumbles_forced,0,,,,,
player,201012190ram,kan,JackTy98,def_int,0,,,,,
player,201012190ram,kan,JackTy98,def_int_yds,0,,,,,
player,201012190ram,kan,JackTy98,def_int_td,0,,,,,
player,201012190ram,kan,JackTy98,def_int_long,0,,,,,
player,201012190ram,kan,JackTy98,pass_defended,0,,,,,
player,201012190ram,kan,JackTy98,sacks,0.0,,,,,
player,201012190ram,kan,JackTy98,tackles_combined,2,,,,,
player,201012190ram,kan,JackTy98,tackles_solo,2,,,,,
player,201012190ram,kan,JackTy98,tackles_assists,0,,,,,
player,201012190ram,kan,JackTy98,tackles_loss,0,,,,,
player,201012190ram,kan,JackTy98,qb_hits,0,,,,,
player,201012190ram,kan,JackTy98,fumbles_rec,0,,,,,
player,201012190ram,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201012190ram,kan,JackTy98,fumbles_forced,0,,,,,
player,201012190ram,kan,SmitSh20,def_int,0,,,,,
player,201012190ram,kan,SmitSh20,def_int_yds,0,,,,,
player,201012190ram,kan,SmitSh20,def_int_td,0,,,,,
player,201012190ram,kan,SmitSh20,def_int_long,0,,,,,
player,201012190ram,kan,SmitSh20,pass_defended,0,,,,,
player,201012190ram,kan,SmitSh20,sacks,0.0,,,,,
player,201012190ram,kan,SmitSh20,tackles_combined,2,,,,,
player,201012190ram,kan,SmitSh20,tackles_solo,2,,,,,
player,201012190ram,kan,SmitSh20,tackles_assists,0,,,,,
player,201012190ram,kan,SmitSh20,tackles_loss,0,,,,,
player,201012190ram,kan,SmitSh20,qb_hits,0,,,,,
player,201012190ram,kan,SmitSh20,fumbles_rec,0,,,,,
player,201012190ram,kan,SmitSh20,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,SmitSh20,fumbles_rec_td,0,,,,,
player,201012190ram,kan,SmitSh20,fumbles_forced,0,,,,,
player,201012190ram,kan,TuckVe00,def_int,0,,,,,
player,201012190ram,kan,TuckVe00,def_int_yds,0,,,,,
player,201012190ram,kan,TuckVe00,def_int_td,0,,,,,
player,201012190ram,kan,TuckVe00,def_int_long,0,,,,,
player,201012190ram,kan,TuckVe00,pass_defended,0,,,,,
player,201012190ram,kan,TuckVe00,sacks,0.0,,,,,
player,201012190ram,kan,TuckVe00,tackles_combined,2,,,,,
player,201012190ram,kan,TuckVe00,tackles_solo,2,,,,,
player,201012190ram,kan,TuckVe00,tackles_assists,0,,,,,
player,201012190ram,kan,TuckVe00,tackles_loss,0,,,,,
player,201012190ram,kan,TuckVe00,qb_hits,0,,,,,
player,201012190ram,kan,TuckVe00,fumbles_rec,0,,,,,
player,201012190ram,kan,TuckVe00,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,TuckVe00,fumbles_rec_td,0,,,,,
player,201012190ram,kan,TuckVe00,fumbles_forced,0,,,,,
player,201012190ram,kan,GreeCo01,def_int,0,,,,,
player,201012190ram,kan,GreeCo01,def_int_yds,0,,,,,
player,201012190ram,kan,GreeCo01,def_int_td,0,,,,,
player,201012190ram,kan,GreeCo01,def_int_long,0,,,,,
player,201012190ram,kan,GreeCo01,pass_defended,0,,,,,
player,201012190ram,kan,GreeCo01,sacks,0.0,,,,,
player,201012190ram,kan,GreeCo01,tackles_combined,1,,,,,
player,201012190ram,kan,GreeCo01,tackles_solo,1,,,,,
player,201012190ram,kan,GreeCo01,tackles_assists,0,,,,,
player,201012190ram,kan,GreeCo01,tackles_loss,0,,,,,
player,201012190ram,kan,GreeCo01,qb_hits,0,,,,,
player,201012190ram,kan,GreeCo01,fumbles_rec,0,,,,,
player,201012190ram,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201012190ram,kan,GreeCo01,fumbles_forced,0,,,,,
player,201012190ram,kan,MaysCo20,def_int,0,,,,,
player,201012190ram,kan,MaysCo20,def_int_yds,0,,,,,
player,201012190ram,kan,MaysCo20,def_int_td,0,,,,,
player,201012190ram,kan,MaysCo20,def_int_long,0,,,,,
player,201012190ram,kan,MaysCo20,pass_defended,0,,,,,
player,201012190ram,kan,MaysCo20,sacks,0.0,,,,,
player,201012190ram,kan,MaysCo20,tackles_combined,1,,,,,
player,201012190ram,kan,MaysCo20,tackles_solo,1,,,,,
player,201012190ram,kan,MaysCo20,tackles_assists,0,,,,,
player,201012190ram,kan,MaysCo20,tackles_loss,0,,,,,
player,201012190ram,kan,MaysCo20,qb_hits,0,,,,,
player,201012190ram,kan,MaysCo20,fumbles_rec,0,,,,,
player,201012190ram,kan,MaysCo20,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,MaysCo20,fumbles_rec_td,0,,,,,
player,201012190ram,kan,MaysCo20,fumbles_forced,0,,,,,
player,201012190ram,kan,StudAn99,def_int,0,,,,,
player,201012190ram,kan,StudAn99,def_int_yds,0,,,,,
player,201012190ram,kan,StudAn99,def_int_td,0,,,,,
player,201012190ram,kan,StudAn99,def_int_long,0,,,,,
player,201012190ram,kan,StudAn99,pass_defended,0,,,,,
player,201012190ram,kan,StudAn99,sacks,0.0,,,,,
player,201012190ram,kan,StudAn99,tackles_combined,1,,,,,
player,201012190ram,kan,StudAn99,tackles_solo,1,,,,,
player,201012190ram,kan,StudAn99,tackles_assists,0,,,,,
player,201012190ram,kan,StudAn99,tackles_loss,1,,,,,
player,201012190ram,kan,StudAn99,qb_hits,0,,,,,
player,201012190ram,kan,StudAn99,fumbles_rec,0,,,,,
player,201012190ram,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201012190ram,kan,StudAn99,fumbles_forced,0,,,,,
player,201012190ram,kan,SuccRy44,def_int,0,,,,,
player,201012190ram,kan,SuccRy44,def_int_yds,0,,,,,
player,201012190ram,kan,SuccRy44,def_int_td,0,,,,,
player,201012190ram,kan,SuccRy44,def_int_long,0,,,,,
player,201012190ram,kan,SuccRy44,pass_defended,0,,,,,
player,201012190ram,kan,SuccRy44,sacks,0.0,,,,,
player,201012190ram,kan,SuccRy44,tackles_combined,1,,,,,
player,201012190ram,kan,SuccRy44,tackles_solo,1,,,,,
player,201012190ram,kan,SuccRy44,tackles_assists,0,,,,,
player,201012190ram,kan,SuccRy44,tackles_loss,0,,,,,
player,201012190ram,kan,SuccRy44,qb_hits,0,,,,,
player,201012190ram,kan,SuccRy44,fumbles_rec,0,,,,,
player,201012190ram,kan,SuccRy44,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,SuccRy44,fumbles_rec_td,0,,,,,
player,201012190ram,kan,SuccRy44,fumbles_forced,0,,,,,
player,201012190ram,kan,WillDe22,def_int,0,,,,,
player,201012190ram,kan,WillDe22,def_int_yds,0,,,,,
player,201012190ram,kan,WillDe22,def_int_td,0,,,,,
player,201012190ram,kan,WillDe22,def_int_long,0,,,,,
player,201012190ram,kan,WillDe22,pass_defended,0,,,,,
player,201012190ram,kan,WillDe22,sacks,0.0,,,,,
player,201012190ram,kan,WillDe22,tackles_combined,1,,,,,
player,201012190ram,kan,WillDe22,tackles_solo,1,,,,,
player,201012190ram,kan,WillDe22,tackles_assists,0,,,,,
player,201012190ram,kan,WillDe22,tackles_loss,0,,,,,
player,201012190ram,kan,WillDe22,qb_hits,0,,,,,
player,201012190ram,kan,WillDe22,fumbles_rec,0,,,,,
player,201012190ram,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201012190ram,kan,WillDe22,fumbles_forced,0,,,,,
player,201012190ram,kan,HaliTa20,def_int,0,,,,,
player,201012190ram,kan,HaliTa20,def_int_yds,0,,,,,
player,201012190ram,kan,HaliTa20,def_int_td,0,,,,,
player,201012190ram,kan,HaliTa20,def_int_long,0,,,,,
player,201012190ram,kan,HaliTa20,pass_defended,1,,,,,
player,201012190ram,kan,HaliTa20,sacks,0.0,,,,,
player,201012190ram,kan,HaliTa20,tackles_combined,0,,,,,
player,201012190ram,kan,HaliTa20,tackles_solo,0,,,,,
player,201012190ram,kan,HaliTa20,tackles_assists,0,,,,,
player,201012190ram,kan,HaliTa20,tackles_loss,0,,,,,
player,201012190ram,kan,HaliTa20,qb_hits,2,,,,,
player,201012190ram,kan,HaliTa20,fumbles_rec,0,,,,,
player,201012190ram,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201012190ram,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201012190ram,kan,HaliTa20,fumbles_forced,0,,,,,
player,201012190ram,ram,DockKe20,def_int,1,,,,,
player,201012190ram,ram,DockKe20,def_int_yds,8,,,,,
player,201012190ram,ram,DockKe20,def_int_td,0,,,,,
player,201012190ram,ram,DockKe20,def_int_long,8,,,,,
player,201012190ram,ram,DockKe20,pass_defended,1,,,,,
player,201012190ram,ram,DockKe20,sacks,0.0,,,,,
player,201012190ram,ram,DockKe20,tackles_combined,2,,,,,
player,201012190ram,ram,DockKe20,tackles_solo,2,,,,,
player,201012190ram,ram,DockKe20,tackles_assists,0,,,,,
player,201012190ram,ram,DockKe20,tackles_loss,0,,,,,
player,201012190ram,ram,DockKe20,qb_hits,0,,,,,
player,201012190ram,ram,DockKe20,fumbles_rec,0,,,,,
player,201012190ram,ram,DockKe20,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,DockKe20,fumbles_rec_td,0,,,,,
player,201012190ram,ram,DockKe20,fumbles_forced,0,,,,,
player,201012190ram,ram,VoboDa99,def_int,0,,,,,
player,201012190ram,ram,VoboDa99,def_int_yds,0,,,,,
player,201012190ram,ram,VoboDa99,def_int_td,0,,,,,
player,201012190ram,ram,VoboDa99,def_int_long,0,,,,,
player,201012190ram,ram,VoboDa99,pass_defended,0,,,,,
player,201012190ram,ram,VoboDa99,sacks,1.0,,,,,
player,201012190ram,ram,VoboDa99,tackles_combined,6,,,,,
player,201012190ram,ram,VoboDa99,tackles_solo,6,,,,,
player,201012190ram,ram,VoboDa99,tackles_assists,0,,,,,
player,201012190ram,ram,VoboDa99,tackles_loss,1,,,,,
player,201012190ram,ram,VoboDa99,qb_hits,1,,,,,
player,201012190ram,ram,VoboDa99,fumbles_rec,0,,,,,
player,201012190ram,ram,VoboDa99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,VoboDa99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,VoboDa99,fumbles_forced,0,,,,,
player,201012190ram,ram,HallJa21,def_int,0,,,,,
player,201012190ram,ram,HallJa21,def_int_yds,0,,,,,
player,201012190ram,ram,HallJa21,def_int_td,0,,,,,
player,201012190ram,ram,HallJa21,def_int_long,0,,,,,
player,201012190ram,ram,HallJa21,pass_defended,0,,,,,
player,201012190ram,ram,HallJa21,sacks,1.0,,,,,
player,201012190ram,ram,HallJa21,tackles_combined,3,,,,,
player,201012190ram,ram,HallJa21,tackles_solo,3,,,,,
player,201012190ram,ram,HallJa21,tackles_assists,0,,,,,
player,201012190ram,ram,HallJa21,tackles_loss,1,,,,,
player,201012190ram,ram,HallJa21,qb_hits,1,,,,,
player,201012190ram,ram,HallJa21,fumbles_rec,0,,,,,
player,201012190ram,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201012190ram,ram,HallJa21,fumbles_forced,0,,,,,
player,201012190ram,ram,LongCh99,def_int,0,,,,,
player,201012190ram,ram,LongCh99,def_int_yds,0,,,,,
player,201012190ram,ram,LongCh99,def_int_td,0,,,,,
player,201012190ram,ram,LongCh99,def_int_long,0,,,,,
player,201012190ram,ram,LongCh99,pass_defended,0,,,,,
player,201012190ram,ram,LongCh99,sacks,1.0,,,,,
player,201012190ram,ram,LongCh99,tackles_combined,1,,,,,
player,201012190ram,ram,LongCh99,tackles_solo,1,,,,,
player,201012190ram,ram,LongCh99,tackles_assists,0,,,,,
player,201012190ram,ram,LongCh99,tackles_loss,0,,,,,
player,201012190ram,ram,LongCh99,qb_hits,3,,,,,
player,201012190ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201012190ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201012190ram,ram,LaurJa99,def_int,0,,,,,
player,201012190ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201012190ram,ram,LaurJa99,def_int_td,0,,,,,
player,201012190ram,ram,LaurJa99,def_int_long,0,,,,,
player,201012190ram,ram,LaurJa99,pass_defended,1,,,,,
player,201012190ram,ram,LaurJa99,sacks,0.0,,,,,
player,201012190ram,ram,LaurJa99,tackles_combined,11,,,,,
player,201012190ram,ram,LaurJa99,tackles_solo,10,,,,,
player,201012190ram,ram,LaurJa99,tackles_assists,1,,,,,
player,201012190ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201012190ram,ram,LaurJa99,qb_hits,0,,,,,
player,201012190ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201012190ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201012190ram,ram,BartRo20,def_int,0,,,,,
player,201012190ram,ram,BartRo20,def_int_yds,0,,,,,
player,201012190ram,ram,BartRo20,def_int_td,0,,,,,
player,201012190ram,ram,BartRo20,def_int_long,0,,,,,
player,201012190ram,ram,BartRo20,pass_defended,0,,,,,
player,201012190ram,ram,BartRo20,sacks,0.0,,,,,
player,201012190ram,ram,BartRo20,tackles_combined,8,,,,,
player,201012190ram,ram,BartRo20,tackles_solo,8,,,,,
player,201012190ram,ram,BartRo20,tackles_assists,0,,,,,
player,201012190ram,ram,BartRo20,tackles_loss,1,,,,,
player,201012190ram,ram,BartRo20,qb_hits,0,,,,,
player,201012190ram,ram,BartRo20,fumbles_rec,0,,,,,
player,201012190ram,ram,BartRo20,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,BartRo20,fumbles_rec_td,0,,,,,
player,201012190ram,ram,BartRo20,fumbles_forced,0,,,,,
player,201012190ram,ram,DahlCr99,def_int,0,,,,,
player,201012190ram,ram,DahlCr99,def_int_yds,0,,,,,
player,201012190ram,ram,DahlCr99,def_int_td,0,,,,,
player,201012190ram,ram,DahlCr99,def_int_long,0,,,,,
player,201012190ram,ram,DahlCr99,pass_defended,0,,,,,
player,201012190ram,ram,DahlCr99,sacks,0.0,,,,,
player,201012190ram,ram,DahlCr99,tackles_combined,8,,,,,
player,201012190ram,ram,DahlCr99,tackles_solo,8,,,,,
player,201012190ram,ram,DahlCr99,tackles_assists,0,,,,,
player,201012190ram,ram,DahlCr99,tackles_loss,1,,,,,
player,201012190ram,ram,DahlCr99,qb_hits,0,,,,,
player,201012190ram,ram,DahlCr99,fumbles_rec,0,,,,,
player,201012190ram,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,DahlCr99,fumbles_forced,0,,,,,
player,201012190ram,ram,AtogO.20,def_int,0,,,,,
player,201012190ram,ram,AtogO.20,def_int_yds,0,,,,,
player,201012190ram,ram,AtogO.20,def_int_td,0,,,,,
player,201012190ram,ram,AtogO.20,def_int_long,0,,,,,
player,201012190ram,ram,AtogO.20,pass_defended,0,,,,,
player,201012190ram,ram,AtogO.20,sacks,0.0,,,,,
player,201012190ram,ram,AtogO.20,tackles_combined,7,,,,,
player,201012190ram,ram,AtogO.20,tackles_solo,7,,,,,
player,201012190ram,ram,AtogO.20,tackles_assists,0,,,,,
player,201012190ram,ram,AtogO.20,tackles_loss,1,,,,,
player,201012190ram,ram,AtogO.20,qb_hits,0,,,,,
player,201012190ram,ram,AtogO.20,fumbles_rec,0,,,,,
player,201012190ram,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201012190ram,ram,AtogO.20,fumbles_forced,0,,,,,
player,201012190ram,ram,FletBr99,def_int,0,,,,,
player,201012190ram,ram,FletBr99,def_int_yds,0,,,,,
player,201012190ram,ram,FletBr99,def_int_td,0,,,,,
player,201012190ram,ram,FletBr99,def_int_long,0,,,,,
player,201012190ram,ram,FletBr99,pass_defended,1,,,,,
player,201012190ram,ram,FletBr99,sacks,0.0,,,,,
player,201012190ram,ram,FletBr99,tackles_combined,5,,,,,
player,201012190ram,ram,FletBr99,tackles_solo,4,,,,,
player,201012190ram,ram,FletBr99,tackles_assists,1,,,,,
player,201012190ram,ram,FletBr99,tackles_loss,0,,,,,
player,201012190ram,ram,FletBr99,qb_hits,0,,,,,
player,201012190ram,ram,FletBr99,fumbles_rec,0,,,,,
player,201012190ram,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,FletBr99,fumbles_forced,0,,,,,
player,201012190ram,ram,ChamCh99,def_int,0,,,,,
player,201012190ram,ram,ChamCh99,def_int_yds,0,,,,,
player,201012190ram,ram,ChamCh99,def_int_td,0,,,,,
player,201012190ram,ram,ChamCh99,def_int_long,0,,,,,
player,201012190ram,ram,ChamCh99,pass_defended,2,,,,,
player,201012190ram,ram,ChamCh99,sacks,0.0,,,,,
player,201012190ram,ram,ChamCh99,tackles_combined,3,,,,,
player,201012190ram,ram,ChamCh99,tackles_solo,3,,,,,
player,201012190ram,ram,ChamCh99,tackles_assists,0,,,,,
player,201012190ram,ram,ChamCh99,tackles_loss,0,,,,,
player,201012190ram,ram,ChamCh99,qb_hits,0,,,,,
player,201012190ram,ram,ChamCh99,fumbles_rec,0,,,,,
player,201012190ram,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,ChamCh99,fumbles_forced,0,,,,,
player,201012190ram,ram,KehlBr99,def_int,0,,,,,
player,201012190ram,ram,KehlBr99,def_int_yds,0,,,,,
player,201012190ram,ram,KehlBr99,def_int_td,0,,,,,
player,201012190ram,ram,KehlBr99,def_int_long,0,,,,,
player,201012190ram,ram,KehlBr99,pass_defended,0,,,,,
player,201012190ram,ram,KehlBr99,sacks,0.0,,,,,
player,201012190ram,ram,KehlBr99,tackles_combined,3,,,,,
player,201012190ram,ram,KehlBr99,tackles_solo,3,,,,,
player,201012190ram,ram,KehlBr99,tackles_assists,0,,,,,
player,201012190ram,ram,KehlBr99,tackles_loss,1,,,,,
player,201012190ram,ram,KehlBr99,qb_hits,0,,,,,
player,201012190ram,ram,KehlBr99,fumbles_rec,0,,,,,
player,201012190ram,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,KehlBr99,fumbles_forced,0,,,,,
player,201012190ram,ram,MurpJe99,def_int,0,,,,,
player,201012190ram,ram,MurpJe99,def_int_yds,0,,,,,
player,201012190ram,ram,MurpJe99,def_int_td,0,,,,,
player,201012190ram,ram,MurpJe99,def_int_long,0,,,,,
player,201012190ram,ram,MurpJe99,pass_defended,0,,,,,
player,201012190ram,ram,MurpJe99,sacks,0.0,,,,,
player,201012190ram,ram,MurpJe99,tackles_combined,2,,,,,
player,201012190ram,ram,MurpJe99,tackles_solo,2,,,,,
player,201012190ram,ram,MurpJe99,tackles_assists,0,,,,,
player,201012190ram,ram,MurpJe99,tackles_loss,0,,,,,
player,201012190ram,ram,MurpJe99,qb_hits,0,,,,,
player,201012190ram,ram,MurpJe99,fumbles_rec,0,,,,,
player,201012190ram,ram,MurpJe99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,MurpJe99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,MurpJe99,fumbles_forced,0,,,,,
player,201012190ram,ram,StewDa00,def_int,0,,,,,
player,201012190ram,ram,StewDa00,def_int_yds,0,,,,,
player,201012190ram,ram,StewDa00,def_int_td,0,,,,,
player,201012190ram,ram,StewDa00,def_int_long,0,,,,,
player,201012190ram,ram,StewDa00,pass_defended,1,,,,,
player,201012190ram,ram,StewDa00,sacks,0.0,,,,,
player,201012190ram,ram,StewDa00,tackles_combined,2,,,,,
player,201012190ram,ram,StewDa00,tackles_solo,2,,,,,
player,201012190ram,ram,StewDa00,tackles_assists,0,,,,,
player,201012190ram,ram,StewDa00,tackles_loss,0,,,,,
player,201012190ram,ram,StewDa00,qb_hits,0,,,,,
player,201012190ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201012190ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201012190ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201012190ram,ram,ButlQu20,def_int,0,,,,,
player,201012190ram,ram,ButlQu20,def_int_yds,0,,,,,
player,201012190ram,ram,ButlQu20,def_int_td,0,,,,,
player,201012190ram,ram,ButlQu20,def_int_long,0,,,,,
player,201012190ram,ram,ButlQu20,pass_defended,0,,,,,
player,201012190ram,ram,ButlQu20,sacks,0.0,,,,,
player,201012190ram,ram,ButlQu20,tackles_combined,1,,,,,
player,201012190ram,ram,ButlQu20,tackles_solo,1,,,,,
player,201012190ram,ram,ButlQu20,tackles_assists,0,,,,,
player,201012190ram,ram,ButlQu20,tackles_loss,0,,,,,
player,201012190ram,ram,ButlQu20,qb_hits,0,,,,,
player,201012190ram,ram,ButlQu20,fumbles_rec,0,,,,,
player,201012190ram,ram,ButlQu20,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,ButlQu20,fumbles_rec_td,0,,,,,
player,201012190ram,ram,ButlQu20,fumbles_forced,0,,,,,
player,201012190ram,ram,GranLa99,def_int,0,,,,,
player,201012190ram,ram,GranLa99,def_int_yds,0,,,,,
player,201012190ram,ram,GranLa99,def_int_td,0,,,,,
player,201012190ram,ram,GranLa99,def_int_long,0,,,,,
player,201012190ram,ram,GranLa99,pass_defended,0,,,,,
player,201012190ram,ram,GranLa99,sacks,0.0,,,,,
player,201012190ram,ram,GranLa99,tackles_combined,1,,,,,
