game,2010,11,20101121,201011210sfo,tam,"Tampa Bay Buccaneers",21,sfo,"San Francisco 49ers",0
player,201011210sfo,sfo,WalkHu00,rec_td,0,,,,,
player,201011210sfo,sfo,WalkHu00,rec_long,14,,,,,
player,201011210sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201011210sfo,sfo,WalkHu00,fumbles_lost,,,,,,
player,201011210sfo,sfo,MorgJo00,pass_cmp,0,,,,,
player,201011210sfo,sfo,MorgJo00,pass_att,0,,,,,
player,201011210sfo,sfo,MorgJo00,pass_yds,0,,,,,
player,201011210sfo,sfo,MorgJo00,pass_td,0,,,,,
player,201011210sfo,sfo,MorgJo00,pass_int,0,,,,,
player,201011210sfo,sfo,MorgJo00,pass_sacked,,,,,,
player,201011210sfo,sfo,MorgJo00,pass_sacked_yds,,,,,,
player,201011210sfo,sfo,MorgJo00,pass_long,0,,,,,
player,201011210sfo,sfo,MorgJo00,pass_rating,,,,,,
player,201011210sfo,sfo,MorgJo00,rush_att,0,,,,,
player,201011210sfo,sfo,MorgJo00,rush_yds,0,,,,,
player,201011210sfo,sfo,MorgJo00,rush_td,0,,,,,
player,201011210sfo,sfo,MorgJo00,rush_long,0,,,,,
player,201011210sfo,sfo,MorgJo00,targets,6,,,,,
player,201011210sfo,sfo,MorgJo00,rec,4,,,,,
player,201011210sfo,sfo,MorgJo00,rec_yds,51,,,,,
player,201011210sfo,sfo,MorgJo00,rec_td,0,,,,,
player,201011210sfo,sfo,MorgJo00,rec_long,23,,,,,
player,201011210sfo,sfo,MorgJo00,fumbles,1,,,,,
player,201011210sfo,sfo,MorgJo00,fumbles_lost,1,,,,,
player,201011210sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201011210sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201011210sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201011210sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201011210sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201011210sfo,sfo,CrabMi00,pass_sacked,,,,,,
player,201011210sfo,sfo,CrabMi00,pass_sacked_yds,,,,,,
player,201011210sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201011210sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201011210sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201011210sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201011210sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201011210sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201011210sfo,sfo,CrabMi00,targets,2,,,,,
player,201011210sfo,sfo,CrabMi00,rec,1,,,,,
player,201011210sfo,sfo,CrabMi00,rec_yds,15,,,,,
player,201011210sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201011210sfo,sfo,CrabMi00,rec_long,15,,,,,
player,201011210sfo,sfo,CrabMi00,fumbles,0,,,,,
