game,2010,5,20101010,201010100was,gnb,"Green Bay Packers",13,was,"Washington Redskins",16
player,201010100was,gnb,KuhnJo00,pass_int,0,,,,,
player,201010100was,gnb,KuhnJo00,pass_sacked,,,,,,
player,201010100was,gnb,KuhnJo00,pass_sacked_yds,,,,,,
player,201010100was,gnb,KuhnJo00,pass_long,0,,,,,
player,201010100was,gnb,KuhnJo00,pass_rating,,,,,,
player,201010100was,gnb,KuhnJo00,rush_att,3,,,,,
player,201010100was,gnb,KuhnJo00,rush_yds,12,,,,,
player,201010100was,gnb,KuhnJo00,rush_td,0,,,,,
player,201010100was,gnb,KuhnJo00,rush_long,7,,,,,
player,201010100was,gnb,KuhnJo00,targets,3,,,,,
player,201010100was,gnb,KuhnJo00,rec,2,,,,,
player,201010100was,gnb,KuhnJo00,rec_yds,5,,,,,
player,201010100was,gnb,KuhnJo00,rec_td,0,,,,,
player,201010100was,gnb,KuhnJo00,rec_long,4,,,,,
player,201010100was,gnb,KuhnJo00,fumbles,0,,,,,
player,201010100was,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201010100was,gnb,JoneJa04,pass_cmp,0,,,,,
player,201010100was,gnb,JoneJa04,pass_att,0,,,,,
player,201010100was,gnb,JoneJa04,pass_yds,0,,,,,
player,201010100was,gnb,JoneJa04,pass_td,0,,,,,
player,201010100was,gnb,JoneJa04,pass_int,0,,,,,
player,201010100was,gnb,JoneJa04,pass_sacked,,,,,,
player,201010100was,gnb,JoneJa04,pass_sacked_yds,,,,,,
player,201010100was,gnb,JoneJa04,pass_long,0,,,,,
player,201010100was,gnb,JoneJa04,pass_rating,,,,,,
player,201010100was,gnb,JoneJa04,rush_att,0,,,,,
player,201010100was,gnb,JoneJa04,rush_yds,0,,,,,
player,201010100was,gnb,JoneJa04,rush_td,0,,,,,
player,201010100was,gnb,JoneJa04,rush_long,0,,,,,
player,201010100was,gnb,JoneJa04,targets,8,,,,,
player,201010100was,gnb,JoneJa04,rec,4,,,,,
player,201010100was,gnb,JoneJa04,rec_yds,65,,,,,
player,201010100was,gnb,JoneJa04,rec_td,0,,,,,
player,201010100was,gnb,JoneJa04,rec_long,35,,,,,
player,201010100was,gnb,JoneJa04,fumbles,0,,,,,
player,201010100was,gnb,JoneJa04,fumbles_lost,,,,,,
player,201010100was,gnb,DrivDo00,pass_cmp,0,,,,,
player,201010100was,gnb,DrivDo00,pass_att,0,,,,,
player,201010100was,gnb,DrivDo00,pass_yds,0,,,,,
player,201010100was,gnb,DrivDo00,pass_td,0,,,,,
player,201010100was,gnb,DrivDo00,pass_int,0,,,,,
player,201010100was,gnb,DrivDo00,pass_sacked,,,,,,
player,201010100was,gnb,DrivDo00,pass_sacked_yds,,,,,,
player,201010100was,gnb,DrivDo00,pass_long,0,,,,,
player,201010100was,gnb,DrivDo00,pass_rating,,,,,,
player,201010100was,gnb,DrivDo00,rush_att,0,,,,,
player,201010100was,gnb,DrivDo00,rush_yds,0,,,,,
player,201010100was,gnb,DrivDo00,rush_td,0,,,,,
player,201010100was,gnb,DrivDo00,rush_long,0,,,,,
player,201010100was,gnb,DrivDo00,targets,8,,,,,
player,201010100was,gnb,DrivDo00,rec,4,,,,,
player,201010100was,gnb,DrivDo00,rec_yds,58,,,,,
player,201010100was,gnb,DrivDo00,rec_td,0,,,,,
player,201010100was,gnb,DrivDo00,rec_long,34,,,,,
player,201010100was,gnb,DrivDo00,fumbles,0,,,,,
player,201010100was,gnb,DrivDo00,fumbles_lost,,,,,,
player,201010100was,gnb,QuarAn00,pass_cmp,0,,,,,
player,201010100was,gnb,QuarAn00,pass_att,0,,,,,
player,201010100was,gnb,QuarAn00,pass_yds,0,,,,,
player,201010100was,gnb,QuarAn00,pass_td,0,,,,,
player,201010100was,gnb,QuarAn00,pass_int,0,,,,,
player,201010100was,gnb,QuarAn00,pass_sacked,,,,,,
player,201010100was,gnb,QuarAn00,pass_sacked_yds,,,,,,
player,201010100was,gnb,QuarAn00,pass_long,0,,,,,
player,201010100was,gnb,QuarAn00,pass_rating,,,,,,
player,201010100was,gnb,QuarAn00,rush_att,0,,,,,
player,201010100was,gnb,QuarAn00,rush_yds,0,,,,,
player,201010100was,gnb,QuarAn00,rush_td,0,,,,,
player,201010100was,gnb,QuarAn00,rush_long,0,,,,,
player,201010100was,gnb,QuarAn00,targets,6,,,,,
player,201010100was,gnb,QuarAn00,rec,4,,,,,
player,201010100was,gnb,QuarAn00,rec_yds,51,,,,,
player,201010100was,gnb,QuarAn00,rec_td,0,,,,,
player,201010100was,gnb,QuarAn00,rec_long,21,,,,,
player,201010100was,gnb,QuarAn00,fumbles,0,,,,,
player,201010100was,gnb,QuarAn00,fumbles_lost,,,,,,
player,201010100was,gnb,NelsJo00,pass_cmp,0,,,,,
player,201010100was,gnb,NelsJo00,pass_att,0,,,,,
player,201010100was,gnb,NelsJo00,pass_yds,0,,,,,
player,201010100was,gnb,NelsJo00,pass_td,0,,,,,
player,201010100was,gnb,NelsJo00,pass_int,0,,,,,
player,201010100was,gnb,NelsJo00,pass_sacked,,,,,,
player,201010100was,gnb,NelsJo00,pass_sacked_yds,,,,,,
player,201010100was,gnb,NelsJo00,pass_long,0,,,,,
player,201010100was,gnb,NelsJo00,pass_rating,,,,,,
player,201010100was,gnb,NelsJo00,rush_att,0,,,,,
player,201010100was,gnb,NelsJo00,rush_yds,0,,,,,
player,201010100was,gnb,NelsJo00,rush_td,0,,,,,
player,201010100was,gnb,NelsJo00,rush_long,0,,,,,
player,201010100was,gnb,NelsJo00,targets,5,,,,,
player,201010100was,gnb,NelsJo00,rec,3,,,,,
player,201010100was,gnb,NelsJo00,rec_yds,42,,,,,
player,201010100was,gnb,NelsJo00,rec_td,0,,,,,
player,201010100was,gnb,NelsJo00,rec_long,25,,,,,
player,201010100was,gnb,NelsJo00,fumbles,0,,,,,
player,201010100was,gnb,NelsJo00,fumbles_lost,,,,,,
player,201010100was,gnb,JennGr00,pass_cmp,0,,,,,
player,201010100was,gnb,JennGr00,pass_att,0,,,,,
player,201010100was,gnb,JennGr00,pass_yds,0,,,,,
player,201010100was,gnb,JennGr00,pass_td,0,,,,,
player,201010100was,gnb,JennGr00,pass_int,0,,,,,
player,201010100was,gnb,JennGr00,pass_sacked,,,,,,
player,201010100was,gnb,JennGr00,pass_sacked_yds,,,,,,
player,201010100was,gnb,JennGr00,pass_long,0,,,,,
player,201010100was,gnb,JennGr00,pass_rating,,,,,,
player,201010100was,gnb,JennGr00,rush_att,0,,,,,
player,201010100was,gnb,JennGr00,rush_yds,0,,,,,
player,201010100was,gnb,JennGr00,rush_td,0,,,,,
player,201010100was,gnb,JennGr00,rush_long,0,,,,,
player,201010100was,gnb,JennGr00,targets,5,,,,,
player,201010100was,gnb,JennGr00,rec,2,,,,,
player,201010100was,gnb,JennGr00,rec_yds,22,,,,,
player,201010100was,gnb,JennGr00,rec_td,0,,,,,
player,201010100was,gnb,JennGr00,rec_long,14,,,,,
player,201010100was,gnb,JennGr00,fumbles,0,,,,,
player,201010100was,gnb,JennGr00,fumbles_lost,,,,,,
player,201010100was,gnb,LeexDo00,pass_cmp,0,,,,,
player,201010100was,gnb,LeexDo00,pass_att,0,,,,,
player,201010100was,gnb,LeexDo00,pass_yds,0,,,,,
player,201010100was,gnb,LeexDo00,pass_td,0,,,,,
player,201010100was,gnb,LeexDo00,pass_int,0,,,,,
player,201010100was,gnb,LeexDo00,pass_sacked,,,,,,
player,201010100was,gnb,LeexDo00,pass_sacked_yds,,,,,,
player,201010100was,gnb,LeexDo00,pass_long,0,,,,,
player,201010100was,gnb,LeexDo00,pass_rating,,,,,,
player,201010100was,gnb,LeexDo00,rush_att,0,,,,,
player,201010100was,gnb,LeexDo00,rush_yds,0,,,,,
player,201010100was,gnb,LeexDo00,rush_td,0,,,,,
player,201010100was,gnb,LeexDo00,rush_long,0,,,,,
player,201010100was,gnb,LeexDo00,targets,2,,,,,
player,201010100was,gnb,LeexDo00,rec,2,,,,,
player,201010100was,gnb,LeexDo00,rec_yds,22,,,,,
player,201010100was,gnb,LeexDo00,rec_td,1,,,,,
player,201010100was,gnb,LeexDo00,rec_long,17,,,,,
player,201010100was,gnb,LeexDo00,fumbles,1,,,,,
player,201010100was,gnb,LeexDo00,fumbles_lost,1,,,,,
player,201010100was,gnb,CrabTo00,pass_cmp,0,,,,,
player,201010100was,gnb,CrabTo00,pass_att,0,,,,,
player,201010100was,gnb,CrabTo00,pass_yds,0,,,,,
player,201010100was,gnb,CrabTo00,pass_td,0,,,,,
player,201010100was,gnb,CrabTo00,pass_int,0,,,,,
player,201010100was,gnb,CrabTo00,pass_sacked,,,,,,
player,201010100was,gnb,CrabTo00,pass_sacked_yds,,,,,,
player,201010100was,gnb,CrabTo00,pass_long,0,,,,,
player,201010100was,gnb,CrabTo00,pass_rating,,,,,,
player,201010100was,gnb,CrabTo00,rush_att,0,,,,,
player,201010100was,gnb,CrabTo00,rush_yds,0,,,,,
player,201010100was,gnb,CrabTo00,rush_td,0,,,,,
player,201010100was,gnb,CrabTo00,rush_long,0,,,,,
player,201010100was,gnb,CrabTo00,targets,2,,,,,
player,201010100was,gnb,CrabTo00,rec,1,,,,,
player,201010100was,gnb,CrabTo00,rec_yds,3,,,,,
player,201010100was,gnb,CrabTo00,rec_td,0,,,,,
player,201010100was,gnb,CrabTo00,rec_long,3,,,,,
player,201010100was,gnb,CrabTo00,fumbles,0,,,,,
player,201010100was,gnb,CrabTo00,fumbles_lost,,,,,,
player,201010100was,was,McNaDo00,pass_cmp,26,,,,,
player,201010100was,was,McNaDo00,pass_att,49,,,,,
player,201010100was,was,McNaDo00,pass_yds,357,,,,,
player,201010100was,was,McNaDo00,pass_td,1,,,,,
player,201010100was,was,McNaDo00,pass_int,1,,,,,
player,201010100was,was,McNaDo00,pass_sacked,5,,,,,
player,201010100was,was,McNaDo00,pass_sacked_yds,35,,,,,
player,201010100was,was,McNaDo00,pass_long,52,,,,,
player,201010100was,was,McNaDo00,pass_rating,75.0,,,,,
player,201010100was,was,McNaDo00,rush_att,4,,,,,
player,201010100was,was,McNaDo00,rush_yds,10,,,,,
player,201010100was,was,McNaDo00,rush_td,0,,,,,
player,201010100was,was,McNaDo00,rush_long,5,,,,,
player,201010100was,was,McNaDo00,targets,0,,,,,
player,201010100was,was,McNaDo00,rec,0,,,,,
player,201010100was,was,McNaDo00,rec_yds,0,,,,,
player,201010100was,was,McNaDo00,rec_td,0,,,,,
player,201010100was,was,McNaDo00,rec_long,0,,,,,
player,201010100was,was,McNaDo00,fumbles,1,,,,,
player,201010100was,was,McNaDo00,fumbles_lost,0,,,,,
player,201010100was,was,ToraRy00,pass_cmp,0,,,,,
player,201010100was,was,ToraRy00,pass_att,0,,,,,
player,201010100was,was,ToraRy00,pass_yds,0,,,,,
player,201010100was,was,ToraRy00,pass_td,0,,,,,
player,201010100was,was,ToraRy00,pass_int,0,,,,,
player,201010100was,was,ToraRy00,pass_sacked,,,,,,
player,201010100was,was,ToraRy00,pass_sacked_yds,,,,,,
player,201010100was,was,ToraRy00,pass_long,0,,,,,
player,201010100was,was,ToraRy00,pass_rating,,,,,,
player,201010100was,was,ToraRy00,rush_att,16,,,,,
player,201010100was,was,ToraRy00,rush_yds,40,,,,,
player,201010100was,was,ToraRy00,rush_td,0,,,,,
player,201010100was,was,ToraRy00,rush_long,8,,,,,
player,201010100was,was,ToraRy00,targets,7,,,,,
player,201010100was,was,ToraRy00,rec,4,,,,,
player,201010100was,was,ToraRy00,rec_yds,27,,,,,
player,201010100was,was,ToraRy00,rec_td,0,,,,,
player,201010100was,was,ToraRy00,rec_long,11,,,,,
player,201010100was,was,ToraRy00,fumbles,0,,,,,
player,201010100was,was,ToraRy00,fumbles_lost,,,,,,
player,201010100was,was,WillKe03,pass_cmp,0,,,,,
player,201010100was,was,WillKe03,pass_att,0,,,,,
player,201010100was,was,WillKe03,pass_yds,0,,,,,
player,201010100was,was,WillKe03,pass_td,0,,,,,
player,201010100was,was,WillKe03,pass_int,0,,,,,
player,201010100was,was,WillKe03,pass_sacked,,,,,,
player,201010100was,was,WillKe03,pass_sacked_yds,,,,,,
player,201010100was,was,WillKe03,pass_long,0,,,,,
player,201010100was,was,WillKe03,pass_rating,,,,,,
player,201010100was,was,WillKe03,rush_att,1,,,,,
player,201010100was,was,WillKe03,rush_yds,1,,,,,
player,201010100was,was,WillKe03,rush_td,0,,,,,
player,201010100was,was,WillKe03,rush_long,1,,,,,
player,201010100was,was,WillKe03,targets,1,,,,,
player,201010100was,was,WillKe03,rec,1,,,,,
player,201010100was,was,WillKe03,rec_yds,9,,,,,
player,201010100was,was,WillKe03,rec_td,0,,,,,
player,201010100was,was,WillKe03,rec_long,9,,,,,
player,201010100was,was,WillKe03,fumbles,0,,,,,
player,201010100was,was,WillKe03,fumbles_lost,,,,,,
player,201010100was,was,MossSa00,pass_cmp,0,,,,,
player,201010100was,was,MossSa00,pass_att,0,,,,,
player,201010100was,was,MossSa00,pass_yds,0,,,,,
player,201010100was,was,MossSa00,pass_td,0,,,,,
player,201010100was,was,MossSa00,pass_int,0,,,,,
player,201010100was,was,MossSa00,pass_sacked,,,,,,
player,201010100was,was,MossSa00,pass_sacked_yds,,,,,,
player,201010100was,was,MossSa00,pass_long,0,,,,,
player,201010100was,was,MossSa00,pass_rating,,,,,,
player,201010100was,was,MossSa00,rush_att,0,,,,,
player,201010100was,was,MossSa00,rush_yds,0,,,,,
player,201010100was,was,MossSa00,rush_td,0,,,,,
player,201010100was,was,MossSa00,rush_long,0,,,,,
player,201010100was,was,MossSa00,targets,12,,,,,
player,201010100was,was,MossSa00,rec,7,,,,,
player,201010100was,was,MossSa00,rec_yds,118,,,,,
player,201010100was,was,MossSa00,rec_td,0,,,,,
player,201010100was,was,MossSa00,rec_long,52,,,,,
player,201010100was,was,MossSa00,fumbles,0,,,,,
player,201010100was,was,MossSa00,fumbles_lost,,,,,,
player,201010100was,was,ArmsAn00,pass_cmp,0,,,,,
player,201010100was,was,ArmsAn00,pass_att,0,,,,,
player,201010100was,was,ArmsAn00,pass_yds,0,,,,,
player,201010100was,was,ArmsAn00,pass_td,0,,,,,
player,201010100was,was,ArmsAn00,pass_int,0,,,,,
player,201010100was,was,ArmsAn00,pass_sacked,,,,,,
player,201010100was,was,ArmsAn00,pass_sacked_yds,,,,,,
player,201010100was,was,ArmsAn00,pass_long,0,,,,,
player,201010100was,was,ArmsAn00,pass_rating,,,,,,
player,201010100was,was,ArmsAn00,rush_att,0,,,,,
player,201010100was,was,ArmsAn00,rush_yds,0,,,,,
player,201010100was,was,ArmsAn00,rush_td,0,,,,,
player,201010100was,was,ArmsAn00,rush_long,0,,,,,
player,201010100was,was,ArmsAn00,targets,7,,,,,
player,201010100was,was,ArmsAn00,rec,3,,,,,
player,201010100was,was,ArmsAn00,rec_yds,84,,,,,
player,201010100was,was,ArmsAn00,rec_td,1,,,,,
player,201010100was,was,ArmsAn00,rec_long,48,,,,,
player,201010100was,was,ArmsAn00,fumbles,0,,,,,
player,201010100was,was,ArmsAn00,fumbles_lost,,,,,,
player,201010100was,was,CoolCh00,pass_cmp,0,,,,,
player,201010100was,was,CoolCh00,pass_att,0,,,,,
player,201010100was,was,CoolCh00,pass_yds,0,,,,,
player,201010100was,was,CoolCh00,pass_td,0,,,,,
player,201010100was,was,CoolCh00,pass_int,0,,,,,
player,201010100was,was,CoolCh00,pass_sacked,,,,,,
player,201010100was,was,CoolCh00,pass_sacked_yds,,,,,,
player,201010100was,was,CoolCh00,pass_long,0,,,,,
player,201010100was,was,CoolCh00,pass_rating,,,,,,
player,201010100was,was,CoolCh00,rush_att,0,,,,,
player,201010100was,was,CoolCh00,rush_yds,0,,,,,
player,201010100was,was,CoolCh00,rush_td,0,,,,,
player,201010100was,was,CoolCh00,rush_long,0,,,,,
player,201010100was,was,CoolCh00,targets,12,,,,,
player,201010100was,was,CoolCh00,rec,7,,,,,
player,201010100was,was,CoolCh00,rec_yds,69,,,,,
player,201010100was,was,CoolCh00,rec_td,0,,,,,
player,201010100was,was,CoolCh00,rec_long,30,,,,,
player,201010100was,was,CoolCh00,fumbles,0,,,,,
player,201010100was,was,CoolCh00,fumbles_lost,,,,,,
player,201010100was,was,GallJo00,pass_cmp,0,,,,,
player,201010100was,was,GallJo00,pass_att,0,,,,,
player,201010100was,was,GallJo00,pass_yds,0,,,,,
player,201010100was,was,GallJo00,pass_td,0,,,,,
player,201010100was,was,GallJo00,pass_int,0,,,,,
player,201010100was,was,GallJo00,pass_sacked,,,,,,
player,201010100was,was,GallJo00,pass_sacked_yds,,,,,,
player,201010100was,was,GallJo00,pass_long,0,,,,,
player,201010100was,was,GallJo00,pass_rating,,,,,,
player,201010100was,was,GallJo00,rush_att,0,,,,,
player,201010100was,was,GallJo00,rush_yds,0,,,,,
player,201010100was,was,GallJo00,rush_td,0,,,,,
player,201010100was,was,GallJo00,rush_long,0,,,,,
player,201010100was,was,GallJo00,targets,7,,,,,
player,201010100was,was,GallJo00,rec,3,,,,,
player,201010100was,was,GallJo00,rec_yds,28,,,,,
player,201010100was,was,GallJo00,rec_td,0,,,,,
player,201010100was,was,GallJo00,rec_long,12,,,,,
player,201010100was,was,GallJo00,fumbles,0,,,,,
player,201010100was,was,GallJo00,fumbles_lost,,,,,,
player,201010100was,was,SellMi00,pass_cmp,0,,,,,
player,201010100was,was,SellMi00,pass_att,0,,,,,
player,201010100was,was,SellMi00,pass_yds,0,,,,,
player,201010100was,was,SellMi00,pass_td,0,,,,,
player,201010100was,was,SellMi00,pass_int,0,,,,,
player,201010100was,was,SellMi00,pass_sacked,,,,,,
player,201010100was,was,SellMi00,pass_sacked_yds,,,,,,
player,201010100was,was,SellMi00,pass_long,0,,,,,
player,201010100was,was,SellMi00,pass_rating,,,,,,
player,201010100was,was,SellMi00,rush_att,0,,,,,
player,201010100was,was,SellMi00,rush_yds,0,,,,,
player,201010100was,was,SellMi00,rush_td,0,,,,,
player,201010100was,was,SellMi00,rush_long,0,,,,,
player,201010100was,was,SellMi00,targets,3,,,,,
player,201010100was,was,SellMi00,rec,1,,,,,
player,201010100was,was,SellMi00,rec_yds,22,,,,,
player,201010100was,was,SellMi00,rec_td,0,,,,,
player,201010100was,was,SellMi00,rec_long,22,,,,,
player,201010100was,was,SellMi00,fumbles,0,,,,,
player,201010100was,was,SellMi00,fumbles_lost,,,,,,
player,201010100was,gnb,WillTr99,def_int,1,,,,,
player,201010100was,gnb,WillTr99,def_int_yds,64,,,,,
player,201010100was,gnb,WillTr99,def_int_td,0,,,,,
player,201010100was,gnb,WillTr99,def_int_long,64,,,,,
player,201010100was,gnb,WillTr99,pass_defended,2,,,,,
player,201010100was,gnb,WillTr99,sacks,0.0,,,,,
player,201010100was,gnb,WillTr99,tackles_combined,1,,,,,
player,201010100was,gnb,WillTr99,tackles_solo,1,,,,,
player,201010100was,gnb,WillTr99,tackles_assists,0,,,,,
player,201010100was,gnb,WillTr99,tackles_loss,0,,,,,
player,201010100was,gnb,WillTr99,qb_hits,0,,,,,
player,201010100was,gnb,WillTr99,fumbles_rec,0,,,,,
player,201010100was,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201010100was,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201010100was,gnb,WillTr99,fumbles_forced,0,,,,,
player,201010100was,gnb,MattCl99,def_int,0,,,,,
player,201010100was,gnb,MattCl99,def_int_yds,0,,,,,
player,201010100was,gnb,MattCl99,def_int_td,0,,,,,
player,201010100was,gnb,MattCl99,def_int_long,0,,,,,
player,201010100was,gnb,MattCl99,pass_defended,0,,,,,
player,201010100was,gnb,MattCl99,sacks,1.5,,,,,
player,201010100was,gnb,MattCl99,tackles_combined,3,,,,,
player,201010100was,gnb,MattCl99,tackles_solo,2,,,,,
player,201010100was,gnb,MattCl99,tackles_assists,1,,,,,
player,201010100was,gnb,MattCl99,tackles_loss,2,,,,,
player,201010100was,gnb,MattCl99,qb_hits,3,,,,,
player,201010100was,gnb,MattCl99,fumbles_rec,0,,,,,
player,201010100was,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201010100was,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201010100was,gnb,MattCl99,fumbles_forced,0,,,,,
player,201010100was,gnb,BishDe99,def_int,0,,,,,
player,201010100was,gnb,BishDe99,def_int_yds,0,,,,,
player,201010100was,gnb,BishDe99,def_int_td,0,,,,,
player,201010100was,gnb,BishDe99,def_int_long,0,,,,,
player,201010100was,gnb,BishDe99,pass_defended,1,,,,,
player,201010100was,gnb,BishDe99,sacks,1.0,,,,,
player,201010100was,gnb,BishDe99,tackles_combined,13,,,,,
player,201010100was,gnb,BishDe99,tackles_solo,6,,,,,
player,201010100was,gnb,BishDe99,tackles_assists,7,,,,,
player,201010100was,gnb,BishDe99,tackles_loss,1,,,,,
player,201010100was,gnb,BishDe99,qb_hits,2,,,,,
player,201010100was,gnb,BishDe99,fumbles_rec,0,,,,,
player,201010100was,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201010100was,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201010100was,gnb,BishDe99,fumbles_forced,0,,,,,
player,201010100was,gnb,PoppBr20,def_int,0,,,,,
player,201010100was,gnb,PoppBr20,def_int_yds,0,,,,,
player,201010100was,gnb,PoppBr20,def_int_td,0,,,,,
player,201010100was,gnb,PoppBr20,def_int_long,0,,,,,
player,201010100was,gnb,PoppBr20,pass_defended,0,,,,,
player,201010100was,gnb,PoppBr20,sacks,1.0,,,,,
player,201010100was,gnb,PoppBr20,tackles_combined,4,,,,,
player,201010100was,gnb,PoppBr20,tackles_solo,3,,,,,
player,201010100was,gnb,PoppBr20,tackles_assists,1,,,,,
player,201010100was,gnb,PoppBr20,tackles_loss,1,,,,,
player,201010100was,gnb,PoppBr20,qb_hits,1,,,,,
player,201010100was,gnb,PoppBr20,fumbles_rec,0,,,,,
player,201010100was,gnb,PoppBr20,fumbles_rec_yds,0,,,,,
player,201010100was,gnb,PoppBr20,fumbles_rec_td,0,,,,,
player,201010100was,gnb,PoppBr20,fumbles_forced,0,,,,,
player,201010100was,gnb,NealMi99,def_int,0,,,,,
player,201010100was,gnb,NealMi99,def_int_yds,0,,,,,
player,201010100was,gnb,NealMi99,def_int_td,0,,,,,
player,201010100was,gnb,NealMi99,def_int_long,0,,,,,
player,201010100was,gnb,NealMi99,pass_defended,0,,,,,
player,201010100was,gnb,NealMi99,sacks,1.0,,,,,
player,201010100was,gnb,NealMi99,tackles_combined,2,,,,,
player,201010100was,gnb,NealMi99,tackles_solo,2,,,,,
player,201010100was,gnb,NealMi99,tackles_assists,0,,,,,
player,201010100was,gnb,NealMi99,tackles_loss,1,,,,,
player,201010100was,gnb,NealMi99,qb_hits,1,,,,,
player,201010100was,gnb,NealMi99,fumbles_rec,0,,,,,
player,201010100was,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201010100was,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201010100was,gnb,NealMi99,fumbles_forced,0,,,,,
player,201010100was,gnb,RajiBJ99,def_int,0,,,,,
player,201010100was,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201010100was,gnb,RajiBJ99,def_int_td,0,,,,,
player,201010100was,gnb,RajiBJ99,def_int_long,0,,,,,
player,201010100was,gnb,RajiBJ99,pass_defended,0,,,,,
player,201010100was,gnb,RajiBJ99,sacks,0.5,,,,,
player,201010100was,gnb,RajiBJ99,tackles_combined,4,,,,,
player,201010100was,gnb,RajiBJ99,tackles_solo,2,,,,,
player,201010100was,gnb,RajiBJ99,tackles_assists,2,,,,,
