game,2010,2,20100919,201009190cle,kan,"Kansas City Chiefs",16,cle,"Cleveland Browns",14
player,201009190cle,kan,EdwaRo20,def_int_long,0,,,,,
player,201009190cle,kan,EdwaRo20,pass_defended,0,,,,,
player,201009190cle,kan,EdwaRo20,sacks,0.0,,,,,
player,201009190cle,kan,EdwaRo20,tackles_combined,3,,,,,
player,201009190cle,kan,EdwaRo20,tackles_solo,3,,,,,
player,201009190cle,kan,EdwaRo20,tackles_assists,0,,,,,
player,201009190cle,kan,EdwaRo20,tackles_loss,0,,,,,
player,201009190cle,kan,EdwaRo20,qb_hits,0,,,,,
player,201009190cle,kan,EdwaRo20,fumbles_rec,0,,,,,
player,201009190cle,kan,EdwaRo20,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,EdwaRo20,fumbles_rec_td,0,,,,,
player,201009190cle,kan,EdwaRo20,fumbles_forced,0,,,,,
player,201009190cle,kan,ArenJa99,def_int,0,,,,,
player,201009190cle,kan,ArenJa99,def_int_yds,0,,,,,
player,201009190cle,kan,ArenJa99,def_int_td,0,,,,,
player,201009190cle,kan,ArenJa99,def_int_long,0,,,,,
player,201009190cle,kan,ArenJa99,pass_defended,1,,,,,
player,201009190cle,kan,ArenJa99,sacks,0.0,,,,,
player,201009190cle,kan,ArenJa99,tackles_combined,2,,,,,
player,201009190cle,kan,ArenJa99,tackles_solo,2,,,,,
player,201009190cle,kan,ArenJa99,tackles_assists,0,,,,,
player,201009190cle,kan,ArenJa99,tackles_loss,0,,,,,
player,201009190cle,kan,ArenJa99,qb_hits,0,,,,,
player,201009190cle,kan,ArenJa99,fumbles_rec,0,,,,,
player,201009190cle,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201009190cle,kan,ArenJa99,fumbles_forced,0,,,,,
player,201009190cle,kan,CarrBr99,def_int,0,,,,,
player,201009190cle,kan,CarrBr99,def_int_yds,0,,,,,
player,201009190cle,kan,CarrBr99,def_int_td,0,,,,,
player,201009190cle,kan,CarrBr99,def_int_long,0,,,,,
player,201009190cle,kan,CarrBr99,pass_defended,0,,,,,
player,201009190cle,kan,CarrBr99,sacks,0.0,,,,,
player,201009190cle,kan,CarrBr99,tackles_combined,2,,,,,
player,201009190cle,kan,CarrBr99,tackles_solo,1,,,,,
player,201009190cle,kan,CarrBr99,tackles_assists,1,,,,,
player,201009190cle,kan,CarrBr99,tackles_loss,0,,,,,
player,201009190cle,kan,CarrBr99,qb_hits,0,,,,,
player,201009190cle,kan,CarrBr99,fumbles_rec,0,,,,,
player,201009190cle,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201009190cle,kan,CarrBr99,fumbles_forced,0,,,,,
player,201009190cle,kan,DorsGl99,def_int,0,,,,,
player,201009190cle,kan,DorsGl99,def_int_yds,0,,,,,
player,201009190cle,kan,DorsGl99,def_int_td,0,,,,,
player,201009190cle,kan,DorsGl99,def_int_long,0,,,,,
player,201009190cle,kan,DorsGl99,pass_defended,0,,,,,
player,201009190cle,kan,DorsGl99,sacks,0.0,,,,,
player,201009190cle,kan,DorsGl99,tackles_combined,2,,,,,
player,201009190cle,kan,DorsGl99,tackles_solo,1,,,,,
player,201009190cle,kan,DorsGl99,tackles_assists,1,,,,,
player,201009190cle,kan,DorsGl99,tackles_loss,0,,,,,
player,201009190cle,kan,DorsGl99,qb_hits,0,,,,,
player,201009190cle,kan,DorsGl99,fumbles_rec,1,,,,,
player,201009190cle,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201009190cle,kan,DorsGl99,fumbles_forced,0,,,,,
player,201009190cle,kan,LewiKe00,def_int,0,,,,,
player,201009190cle,kan,LewiKe00,def_int_yds,0,,,,,
player,201009190cle,kan,LewiKe00,def_int_td,0,,,,,
player,201009190cle,kan,LewiKe00,def_int_long,0,,,,,
player,201009190cle,kan,LewiKe00,pass_defended,0,,,,,
player,201009190cle,kan,LewiKe00,sacks,0.0,,,,,
player,201009190cle,kan,LewiKe00,tackles_combined,2,,,,,
player,201009190cle,kan,LewiKe00,tackles_solo,2,,,,,
player,201009190cle,kan,LewiKe00,tackles_assists,0,,,,,
player,201009190cle,kan,LewiKe00,tackles_loss,0,,,,,
player,201009190cle,kan,LewiKe00,qb_hits,0,,,,,
player,201009190cle,kan,LewiKe00,fumbles_rec,0,,,,,
player,201009190cle,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201009190cle,kan,LewiKe00,fumbles_forced,0,,,,,
player,201009190cle,kan,ToriAn20,def_int,0,,,,,
player,201009190cle,kan,ToriAn20,def_int_yds,0,,,,,
player,201009190cle,kan,ToriAn20,def_int_td,0,,,,,
player,201009190cle,kan,ToriAn20,def_int_long,0,,,,,
player,201009190cle,kan,ToriAn20,pass_defended,0,,,,,
player,201009190cle,kan,ToriAn20,sacks,0.0,,,,,
player,201009190cle,kan,ToriAn20,tackles_combined,2,,,,,
player,201009190cle,kan,ToriAn20,tackles_solo,2,,,,,
player,201009190cle,kan,ToriAn20,tackles_assists,0,,,,,
player,201009190cle,kan,ToriAn20,tackles_loss,0,,,,,
player,201009190cle,kan,ToriAn20,qb_hits,0,,,,,
player,201009190cle,kan,ToriAn20,fumbles_rec,0,,,,,
player,201009190cle,kan,ToriAn20,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,ToriAn20,fumbles_rec_td,0,,,,,
player,201009190cle,kan,ToriAn20,fumbles_forced,0,,,,,
player,201009190cle,kan,VrabMi20,def_int,0,,,,,
player,201009190cle,kan,VrabMi20,def_int_yds,0,,,,,
player,201009190cle,kan,VrabMi20,def_int_td,0,,,,,
player,201009190cle,kan,VrabMi20,def_int_long,0,,,,,
player,201009190cle,kan,VrabMi20,pass_defended,0,,,,,
player,201009190cle,kan,VrabMi20,sacks,0.0,,,,,
player,201009190cle,kan,VrabMi20,tackles_combined,2,,,,,
player,201009190cle,kan,VrabMi20,tackles_solo,1,,,,,
player,201009190cle,kan,VrabMi20,tackles_assists,1,,,,,
player,201009190cle,kan,VrabMi20,tackles_loss,0,,,,,
player,201009190cle,kan,VrabMi20,qb_hits,0,,,,,
player,201009190cle,kan,VrabMi20,fumbles_rec,0,,,,,
player,201009190cle,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201009190cle,kan,VrabMi20,fumbles_forced,1,,,,,
player,201009190cle,kan,WashDo98,def_int,0,,,,,
player,201009190cle,kan,WashDo98,def_int_yds,0,,,,,
player,201009190cle,kan,WashDo98,def_int_td,0,,,,,
player,201009190cle,kan,WashDo98,def_int_long,0,,,,,
player,201009190cle,kan,WashDo98,pass_defended,0,,,,,
player,201009190cle,kan,WashDo98,sacks,0.0,,,,,
player,201009190cle,kan,WashDo98,tackles_combined,2,,,,,
player,201009190cle,kan,WashDo98,tackles_solo,0,,,,,
player,201009190cle,kan,WashDo98,tackles_assists,2,,,,,
player,201009190cle,kan,WashDo98,tackles_loss,0,,,,,
player,201009190cle,kan,WashDo98,qb_hits,0,,,,,
player,201009190cle,kan,WashDo98,fumbles_rec,0,,,,,
player,201009190cle,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201009190cle,kan,WashDo98,fumbles_forced,0,,,,,
player,201009190cle,kan,BattJa00,def_int,0,,,,,
player,201009190cle,kan,BattJa00,def_int_yds,0,,,,,
player,201009190cle,kan,BattJa00,def_int_td,0,,,,,
player,201009190cle,kan,BattJa00,def_int_long,0,,,,,
player,201009190cle,kan,BattJa00,pass_defended,0,,,,,
player,201009190cle,kan,BattJa00,sacks,0.0,,,,,
player,201009190cle,kan,BattJa00,tackles_combined,1,,,,,
player,201009190cle,kan,BattJa00,tackles_solo,1,,,,,
player,201009190cle,kan,BattJa00,tackles_assists,0,,,,,
player,201009190cle,kan,BattJa00,tackles_loss,0,,,,,
player,201009190cle,kan,BattJa00,qb_hits,0,,,,,
player,201009190cle,kan,BattJa00,fumbles_rec,0,,,,,
player,201009190cle,kan,BattJa00,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,BattJa00,fumbles_rec_td,0,,,,,
player,201009190cle,kan,BattJa00,fumbles_forced,0,,,,,
player,201009190cle,kan,CastTi20,def_int,0,,,,,
player,201009190cle,kan,CastTi20,def_int_yds,0,,,,,
player,201009190cle,kan,CastTi20,def_int_td,0,,,,,
player,201009190cle,kan,CastTi20,def_int_long,0,,,,,
player,201009190cle,kan,CastTi20,pass_defended,0,,,,,
player,201009190cle,kan,CastTi20,sacks,0.0,,,,,
player,201009190cle,kan,CastTi20,tackles_combined,1,,,,,
player,201009190cle,kan,CastTi20,tackles_solo,1,,,,,
player,201009190cle,kan,CastTi20,tackles_assists,0,,,,,
player,201009190cle,kan,CastTi20,tackles_loss,,,,,,
player,201009190cle,kan,CastTi20,qb_hits,,,,,,
player,201009190cle,kan,CastTi20,fumbles_rec,0,,,,,
player,201009190cle,kan,CastTi20,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,CastTi20,fumbles_rec_td,0,,,,,
player,201009190cle,kan,CastTi20,fumbles_forced,0,,,,,
player,201009190cle,kan,GreeCo01,def_int,0,,,,,
player,201009190cle,kan,GreeCo01,def_int_yds,0,,,,,
player,201009190cle,kan,GreeCo01,def_int_td,0,,,,,
player,201009190cle,kan,GreeCo01,def_int_long,0,,,,,
player,201009190cle,kan,GreeCo01,pass_defended,0,,,,,
player,201009190cle,kan,GreeCo01,sacks,0.0,,,,,
player,201009190cle,kan,GreeCo01,tackles_combined,1,,,,,
player,201009190cle,kan,GreeCo01,tackles_solo,1,,,,,
player,201009190cle,kan,GreeCo01,tackles_assists,0,,,,,
player,201009190cle,kan,GreeCo01,tackles_loss,0,,,,,
player,201009190cle,kan,GreeCo01,qb_hits,0,,,,,
player,201009190cle,kan,GreeCo01,fumbles_rec,0,,,,,
player,201009190cle,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201009190cle,kan,GreeCo01,fumbles_forced,0,,,,,
player,201009190cle,kan,HornJe00,def_int,0,,,,,
player,201009190cle,kan,HornJe00,def_int_yds,0,,,,,
player,201009190cle,kan,HornJe00,def_int_td,0,,,,,
player,201009190cle,kan,HornJe00,def_int_long,0,,,,,
player,201009190cle,kan,HornJe00,pass_defended,0,,,,,
player,201009190cle,kan,HornJe00,sacks,0.0,,,,,
player,201009190cle,kan,HornJe00,tackles_combined,1,,,,,
player,201009190cle,kan,HornJe00,tackles_solo,1,,,,,
player,201009190cle,kan,HornJe00,tackles_assists,0,,,,,
player,201009190cle,kan,HornJe00,tackles_loss,0,,,,,
player,201009190cle,kan,HornJe00,qb_hits,0,,,,,
player,201009190cle,kan,HornJe00,fumbles_rec,0,,,,,
player,201009190cle,kan,HornJe00,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,HornJe00,fumbles_rec_td,0,,,,,
player,201009190cle,kan,HornJe00,fumbles_forced,0,,,,,
player,201009190cle,kan,LangRe99,def_int,0,,,,,
player,201009190cle,kan,LangRe99,def_int_yds,0,,,,,
player,201009190cle,kan,LangRe99,def_int_td,0,,,,,
player,201009190cle,kan,LangRe99,def_int_long,0,,,,,
player,201009190cle,kan,LangRe99,pass_defended,0,,,,,
player,201009190cle,kan,LangRe99,sacks,0.0,,,,,
player,201009190cle,kan,LangRe99,tackles_combined,1,,,,,
player,201009190cle,kan,LangRe99,tackles_solo,1,,,,,
player,201009190cle,kan,LangRe99,tackles_assists,0,,,,,
player,201009190cle,kan,LangRe99,tackles_loss,0,,,,,
player,201009190cle,kan,LangRe99,qb_hits,0,,,,,
player,201009190cle,kan,LangRe99,fumbles_rec,0,,,,,
player,201009190cle,kan,LangRe99,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,LangRe99,fumbles_rec_td,0,,,,,
player,201009190cle,kan,LangRe99,fumbles_forced,0,,,,,
player,201009190cle,kan,StudAn99,def_int,0,,,,,
player,201009190cle,kan,StudAn99,def_int_yds,0,,,,,
player,201009190cle,kan,StudAn99,def_int_td,0,,,,,
player,201009190cle,kan,StudAn99,def_int_long,0,,,,,
player,201009190cle,kan,StudAn99,pass_defended,0,,,,,
player,201009190cle,kan,StudAn99,sacks,0.0,,,,,
player,201009190cle,kan,StudAn99,tackles_combined,1,,,,,
player,201009190cle,kan,StudAn99,tackles_solo,0,,,,,
player,201009190cle,kan,StudAn99,tackles_assists,1,,,,,
player,201009190cle,kan,StudAn99,tackles_loss,0,,,,,
player,201009190cle,kan,StudAn99,qb_hits,0,,,,,
player,201009190cle,kan,StudAn99,fumbles_rec,0,,,,,
player,201009190cle,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201009190cle,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201009190cle,kan,StudAn99,fumbles_forced,0,,,,,
player,201009190cle,kan,HaliTa20,def_int,,,,,,
player,201009190cle,kan,HaliTa20,def_int_yds,,,,,,
player,201009190cle,kan,HaliTa20,def_int_td,,,,,,
player,201009190cle,kan,HaliTa20,def_int_long,,,,,,
player,201009190cle,kan,HaliTa20,pass_defended,0,,,,,
player,201009190cle,kan,HaliTa20,sacks,0.0,,,,,
player,201009190cle,kan,HaliTa20,tackles_combined,0,,,,,
player,201009190cle,kan,HaliTa20,tackles_solo,0,,,,,
player,201009190cle,kan,HaliTa20,tackles_assists,0,,,,,
player,201009190cle,kan,HaliTa20,tackles_loss,0,,,,,
player,201009190cle,kan,HaliTa20,qb_hits,1,,,,,
player,201009190cle,kan,HaliTa20,fumbles_rec,0,,,,,
player,201009190cle,kan,HaliTa20,fumbles_rec_yds,,,,,,
player,201009190cle,kan,HaliTa20,fumbles_rec_td,,,,,,
player,201009190cle,kan,HaliTa20,fumbles_forced,0,,,,,
player,201009190cle,cle,RubiAh99,def_int,1,,,,,
player,201009190cle,cle,RubiAh99,def_int_yds,1,,,,,
player,201009190cle,cle,RubiAh99,def_int_td,0,,,,,
player,201009190cle,cle,RubiAh99,def_int_long,1,,,,,
player,201009190cle,cle,RubiAh99,pass_defended,1,,,,,
player,201009190cle,cle,RubiAh99,sacks,0.0,,,,,
player,201009190cle,cle,RubiAh99,tackles_combined,6,,,,,
player,201009190cle,cle,RubiAh99,tackles_solo,4,,,,,
player,201009190cle,cle,RubiAh99,tackles_assists,2,,,,,
player,201009190cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201009190cle,cle,RubiAh99,qb_hits,0,,,,,
player,201009190cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201009190cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201009190cle,cle,BrowSh20,def_int,1,,,,,
player,201009190cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201009190cle,cle,BrowSh20,def_int_td,0,,,,,
player,201009190cle,cle,BrowSh20,def_int_long,0,,,,,
player,201009190cle,cle,BrowSh20,pass_defended,1,,,,,
player,201009190cle,cle,BrowSh20,sacks,0.0,,,,,
player,201009190cle,cle,BrowSh20,tackles_combined,2,,,,,
player,201009190cle,cle,BrowSh20,tackles_solo,2,,,,,
player,201009190cle,cle,BrowSh20,tackles_assists,0,,,,,
player,201009190cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201009190cle,cle,BrowSh20,qb_hits,0,,,,,
player,201009190cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201009190cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201009190cle,cle,BenaMa00,def_int,0,,,,,
player,201009190cle,cle,BenaMa00,def_int_yds,0,,,,,
player,201009190cle,cle,BenaMa00,def_int_td,0,,,,,
player,201009190cle,cle,BenaMa00,def_int_long,0,,,,,
player,201009190cle,cle,BenaMa00,pass_defended,1,,,,,
player,201009190cle,cle,BenaMa00,sacks,1.0,,,,,
player,201009190cle,cle,BenaMa00,tackles_combined,1,,,,,
player,201009190cle,cle,BenaMa00,tackles_solo,1,,,,,
player,201009190cle,cle,BenaMa00,tackles_assists,0,,,,,
player,201009190cle,cle,BenaMa00,tackles_loss,1,,,,,
player,201009190cle,cle,BenaMa00,qb_hits,2,,,,,
player,201009190cle,cle,BenaMa00,fumbles_rec,0,,,,,
player,201009190cle,cle,BenaMa00,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,BenaMa00,fumbles_rec_td,0,,,,,
player,201009190cle,cle,BenaMa00,fumbles_forced,0,,,,,
player,201009190cle,cle,WardT.99,def_int,0,,,,,
player,201009190cle,cle,WardT.99,def_int_yds,0,,,,,
player,201009190cle,cle,WardT.99,def_int_td,0,,,,,
player,201009190cle,cle,WardT.99,def_int_long,0,,,,,
player,201009190cle,cle,WardT.99,pass_defended,0,,,,,
player,201009190cle,cle,WardT.99,sacks,0.0,,,,,
player,201009190cle,cle,WardT.99,tackles_combined,11,,,,,
player,201009190cle,cle,WardT.99,tackles_solo,10,,,,,
player,201009190cle,cle,WardT.99,tackles_assists,1,,,,,
player,201009190cle,cle,WardT.99,tackles_loss,0,,,,,
player,201009190cle,cle,WardT.99,qb_hits,0,,,,,
player,201009190cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201009190cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201009190cle,cle,RothMa20,def_int,0,,,,,
player,201009190cle,cle,RothMa20,def_int_yds,0,,,,,
player,201009190cle,cle,RothMa20,def_int_td,0,,,,,
player,201009190cle,cle,RothMa20,def_int_long,0,,,,,
player,201009190cle,cle,RothMa20,pass_defended,1,,,,,
player,201009190cle,cle,RothMa20,sacks,0.0,,,,,
player,201009190cle,cle,RothMa20,tackles_combined,7,,,,,
player,201009190cle,cle,RothMa20,tackles_solo,5,,,,,
player,201009190cle,cle,RothMa20,tackles_assists,2,,,,,
player,201009190cle,cle,RothMa20,tackles_loss,0,,,,,
player,201009190cle,cle,RothMa20,qb_hits,0,,,,,
player,201009190cle,cle,RothMa20,fumbles_rec,0,,,,,
player,201009190cle,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,RothMa20,fumbles_forced,0,,,,,
player,201009190cle,cle,BartEr20,def_int,0,,,,,
player,201009190cle,cle,BartEr20,def_int_yds,0,,,,,
player,201009190cle,cle,BartEr20,def_int_td,0,,,,,
player,201009190cle,cle,BartEr20,def_int_long,0,,,,,
player,201009190cle,cle,BartEr20,pass_defended,0,,,,,
player,201009190cle,cle,BartEr20,sacks,0.0,,,,,
player,201009190cle,cle,BartEr20,tackles_combined,6,,,,,
player,201009190cle,cle,BartEr20,tackles_solo,5,,,,,
player,201009190cle,cle,BartEr20,tackles_assists,1,,,,,
player,201009190cle,cle,BartEr20,tackles_loss,1,,,,,
player,201009190cle,cle,BartEr20,qb_hits,0,,,,,
player,201009190cle,cle,BartEr20,fumbles_rec,0,,,,,
player,201009190cle,cle,BartEr20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,BartEr20,fumbles_forced,0,,,,,
player,201009190cle,cle,ElamAb20,def_int,0,,,,,
player,201009190cle,cle,ElamAb20,def_int_yds,0,,,,,
player,201009190cle,cle,ElamAb20,def_int_td,0,,,,,
player,201009190cle,cle,ElamAb20,def_int_long,0,,,,,
player,201009190cle,cle,ElamAb20,pass_defended,0,,,,,
player,201009190cle,cle,ElamAb20,sacks,0.0,,,,,
player,201009190cle,cle,ElamAb20,tackles_combined,6,,,,,
player,201009190cle,cle,ElamAb20,tackles_solo,6,,,,,
player,201009190cle,cle,ElamAb20,tackles_assists,0,,,,,
player,201009190cle,cle,ElamAb20,tackles_loss,0,,,,,
player,201009190cle,cle,ElamAb20,qb_hits,0,,,,,
player,201009190cle,cle,ElamAb20,fumbles_rec,0,,,,,
player,201009190cle,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,ElamAb20,fumbles_forced,0,,,,,
player,201009190cle,cle,FujiSc20,def_int,0,,,,,
player,201009190cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201009190cle,cle,FujiSc20,def_int_td,0,,,,,
player,201009190cle,cle,FujiSc20,def_int_long,0,,,,,
player,201009190cle,cle,FujiSc20,pass_defended,0,,,,,
player,201009190cle,cle,FujiSc20,sacks,0.0,,,,,
player,201009190cle,cle,FujiSc20,tackles_combined,6,,,,,
player,201009190cle,cle,FujiSc20,tackles_solo,5,,,,,
player,201009190cle,cle,FujiSc20,tackles_assists,1,,,,,
player,201009190cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201009190cle,cle,FujiSc20,qb_hits,0,,,,,
player,201009190cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201009190cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,FujiSc20,fumbles_forced,0,,,,,
player,201009190cle,cle,GocoCh99,def_int,0,,,,,
player,201009190cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201009190cle,cle,GocoCh99,def_int_td,0,,,,,
player,201009190cle,cle,GocoCh99,def_int_long,0,,,,,
player,201009190cle,cle,GocoCh99,pass_defended,0,,,,,
player,201009190cle,cle,GocoCh99,sacks,0.0,,,,,
player,201009190cle,cle,GocoCh99,tackles_combined,6,,,,,
player,201009190cle,cle,GocoCh99,tackles_solo,5,,,,,
player,201009190cle,cle,GocoCh99,tackles_assists,1,,,,,
player,201009190cle,cle,GocoCh99,tackles_loss,0,,,,,
player,201009190cle,cle,GocoCh99,qb_hits,0,,,,,
player,201009190cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201009190cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201009190cle,cle,SmitRo21,def_int,0,,,,,
player,201009190cle,cle,SmitRo21,def_int_yds,0,,,,,
player,201009190cle,cle,SmitRo21,def_int_td,0,,,,,
player,201009190cle,cle,SmitRo21,def_int_long,0,,,,,
player,201009190cle,cle,SmitRo21,pass_defended,0,,,,,
player,201009190cle,cle,SmitRo21,sacks,0.0,,,,,
player,201009190cle,cle,SmitRo21,tackles_combined,6,,,,,
player,201009190cle,cle,SmitRo21,tackles_solo,2,,,,,
player,201009190cle,cle,SmitRo21,tackles_assists,4,,,,,
player,201009190cle,cle,SmitRo21,tackles_loss,0,,,,,
player,201009190cle,cle,SmitRo21,qb_hits,0,,,,,
player,201009190cle,cle,SmitRo21,fumbles_rec,0,,,,,
player,201009190cle,cle,SmitRo21,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,SmitRo21,fumbles_rec_td,0,,,,,
player,201009190cle,cle,SmitRo21,fumbles_forced,0,,,,,
player,201009190cle,cle,HadeJo99,def_int,0,,,,,
player,201009190cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201009190cle,cle,HadeJo99,def_int_td,0,,,,,
player,201009190cle,cle,HadeJo99,def_int_long,0,,,,,
player,201009190cle,cle,HadeJo99,pass_defended,0,,,,,
player,201009190cle,cle,HadeJo99,sacks,0.0,,,,,
player,201009190cle,cle,HadeJo99,tackles_combined,4,,,,,
player,201009190cle,cle,HadeJo99,tackles_solo,3,,,,,
player,201009190cle,cle,HadeJo99,tackles_assists,1,,,,,
player,201009190cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201009190cle,cle,HadeJo99,qb_hits,0,,,,,
player,201009190cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201009190cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201009190cle,cle,WrigEr99,def_int,0,,,,,
player,201009190cle,cle,WrigEr99,def_int_yds,0,,,,,
player,201009190cle,cle,WrigEr99,def_int_td,0,,,,,
player,201009190cle,cle,WrigEr99,def_int_long,0,,,,,
player,201009190cle,cle,WrigEr99,pass_defended,1,,,,,
player,201009190cle,cle,WrigEr99,sacks,0.0,,,,,
player,201009190cle,cle,WrigEr99,tackles_combined,4,,,,,
player,201009190cle,cle,WrigEr99,tackles_solo,3,,,,,
player,201009190cle,cle,WrigEr99,tackles_assists,1,,,,,
player,201009190cle,cle,WrigEr99,tackles_loss,0,,,,,
player,201009190cle,cle,WrigEr99,qb_hits,0,,,,,
player,201009190cle,cle,WrigEr99,fumbles_rec,0,,,,,
player,201009190cle,cle,WrigEr99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,WrigEr99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,WrigEr99,fumbles_forced,0,,,,,
player,201009190cle,cle,ColeKe20,def_int,0,,,,,
player,201009190cle,cle,ColeKe20,def_int_yds,0,,,,,
player,201009190cle,cle,ColeKe20,def_int_td,0,,,,,
player,201009190cle,cle,ColeKe20,def_int_long,0,,,,,
player,201009190cle,cle,ColeKe20,pass_defended,0,,,,,
player,201009190cle,cle,ColeKe20,sacks,0.0,,,,,
player,201009190cle,cle,ColeKe20,tackles_combined,3,,,,,
player,201009190cle,cle,ColeKe20,tackles_solo,3,,,,,
player,201009190cle,cle,ColeKe20,tackles_assists,0,,,,,
player,201009190cle,cle,ColeKe20,tackles_loss,0,,,,,
player,201009190cle,cle,ColeKe20,qb_hits,1,,,,,
player,201009190cle,cle,ColeKe20,fumbles_rec,0,,,,,
player,201009190cle,cle,ColeKe20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,ColeKe20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,ColeKe20,fumbles_forced,0,,,,,
player,201009190cle,cle,SchaBr00,def_int,0,,,,,
player,201009190cle,cle,SchaBr00,def_int_yds,0,,,,,
player,201009190cle,cle,SchaBr00,def_int_td,0,,,,,
player,201009190cle,cle,SchaBr00,def_int_long,0,,,,,
player,201009190cle,cle,SchaBr00,pass_defended,0,,,,,
player,201009190cle,cle,SchaBr00,sacks,0.0,,,,,
player,201009190cle,cle,SchaBr00,tackles_combined,2,,,,,
player,201009190cle,cle,SchaBr00,tackles_solo,1,,,,,
player,201009190cle,cle,SchaBr00,tackles_assists,1,,,,,
player,201009190cle,cle,SchaBr00,tackles_loss,0,,,,,
player,201009190cle,cle,SchaBr00,qb_hits,0,,,,,
player,201009190cle,cle,SchaBr00,fumbles_rec,0,,,,,
player,201009190cle,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201009190cle,cle,SchaBr00,fumbles_forced,0,,,,,
player,201009190cle,cle,AdamMi21,def_int,0,,,,,
player,201009190cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201009190cle,cle,AdamMi21,def_int_td,0,,,,,
player,201009190cle,cle,AdamMi21,def_int_long,0,,,,,
player,201009190cle,cle,AdamMi21,pass_defended,0,,,,,
player,201009190cle,cle,AdamMi21,sacks,0.0,,,,,
player,201009190cle,cle,AdamMi21,tackles_combined,1,,,,,
