game,2010,12,20101129,201011290crd,sfo,"San Francisco 49ers",27,crd,"Arizona Cardinals",6
player,201011290crd,sfo,WestBr00,rec_td,0,,,,,
player,201011290crd,sfo,WestBr00,rec_long,0,,,,,
player,201011290crd,sfo,WestBr00,fumbles,0,,,,,
player,201011290crd,sfo,WestBr00,fumbles_lost,,,,,,
player,201011290crd,sfo,DixoAn00,pass_cmp,0,,,,,
player,201011290crd,sfo,DixoAn00,pass_att,0,,,,,
player,201011290crd,sfo,DixoAn00,pass_yds,0,,,,,
player,201011290crd,sfo,DixoAn00,pass_td,0,,,,,
player,201011290crd,sfo,DixoAn00,pass_int,0,,,,,
player,201011290crd,sfo,DixoAn00,pass_sacked,,,,,,
player,201011290crd,sfo,DixoAn00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,DixoAn00,pass_long,0,,,,,
player,201011290crd,sfo,DixoAn00,pass_rating,,,,,,
player,201011290crd,sfo,DixoAn00,rush_att,14,,,,,
player,201011290crd,sfo,DixoAn00,rush_yds,54,,,,,
player,201011290crd,sfo,DixoAn00,rush_td,1,,,,,
player,201011290crd,sfo,DixoAn00,rush_long,9,,,,,
player,201011290crd,sfo,DixoAn00,targets,1,,,,,
player,201011290crd,sfo,DixoAn00,rec,1,,,,,
player,201011290crd,sfo,DixoAn00,rec_yds,-5,,,,,
player,201011290crd,sfo,DixoAn00,rec_td,0,,,,,
player,201011290crd,sfo,DixoAn00,rec_long,-5,,,,,
player,201011290crd,sfo,DixoAn00,fumbles,0,,,,,
player,201011290crd,sfo,DixoAn00,fumbles_lost,,,,,,
player,201011290crd,sfo,GoreFr00,pass_cmp,0,,,,,
player,201011290crd,sfo,GoreFr00,pass_att,0,,,,,
player,201011290crd,sfo,GoreFr00,pass_yds,0,,,,,
player,201011290crd,sfo,GoreFr00,pass_td,0,,,,,
player,201011290crd,sfo,GoreFr00,pass_int,0,,,,,
player,201011290crd,sfo,GoreFr00,pass_sacked,,,,,,
player,201011290crd,sfo,GoreFr00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,GoreFr00,pass_long,0,,,,,
player,201011290crd,sfo,GoreFr00,pass_rating,,,,,,
player,201011290crd,sfo,GoreFr00,rush_att,5,,,,,
player,201011290crd,sfo,GoreFr00,rush_yds,52,,,,,
player,201011290crd,sfo,GoreFr00,rush_td,0,,,,,
player,201011290crd,sfo,GoreFr00,rush_long,25,,,,,
player,201011290crd,sfo,GoreFr00,targets,1,,,,,
player,201011290crd,sfo,GoreFr00,rec,0,,,,,
player,201011290crd,sfo,GoreFr00,rec_yds,0,,,,,
player,201011290crd,sfo,GoreFr00,rec_td,0,,,,,
player,201011290crd,sfo,GoreFr00,rec_long,0,,,,,
player,201011290crd,sfo,GoreFr00,fumbles,0,,,,,
player,201011290crd,sfo,GoreFr00,fumbles_lost,,,,,,
player,201011290crd,sfo,MorgJo00,pass_cmp,0,,,,,
player,201011290crd,sfo,MorgJo00,pass_att,0,,,,,
player,201011290crd,sfo,MorgJo00,pass_yds,0,,,,,
player,201011290crd,sfo,MorgJo00,pass_td,0,,,,,
player,201011290crd,sfo,MorgJo00,pass_int,0,,,,,
player,201011290crd,sfo,MorgJo00,pass_sacked,,,,,,
player,201011290crd,sfo,MorgJo00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,MorgJo00,pass_long,0,,,,,
player,201011290crd,sfo,MorgJo00,pass_rating,,,,,,
player,201011290crd,sfo,MorgJo00,rush_att,1,,,,,
player,201011290crd,sfo,MorgJo00,rush_yds,13,,,,,
player,201011290crd,sfo,MorgJo00,rush_td,0,,,,,
player,201011290crd,sfo,MorgJo00,rush_long,13,,,,,
player,201011290crd,sfo,MorgJo00,targets,5,,,,,
player,201011290crd,sfo,MorgJo00,rec,3,,,,,
player,201011290crd,sfo,MorgJo00,rec_yds,28,,,,,
player,201011290crd,sfo,MorgJo00,rec_td,0,,,,,
player,201011290crd,sfo,MorgJo00,rec_long,13,,,,,
player,201011290crd,sfo,MorgJo00,fumbles,0,,,,,
player,201011290crd,sfo,MorgJo00,fumbles_lost,,,,,,
player,201011290crd,sfo,CrabMi00,pass_cmp,0,,,,,
player,201011290crd,sfo,CrabMi00,pass_att,0,,,,,
player,201011290crd,sfo,CrabMi00,pass_yds,0,,,,,
player,201011290crd,sfo,CrabMi00,pass_td,0,,,,,
player,201011290crd,sfo,CrabMi00,pass_int,0,,,,,
player,201011290crd,sfo,CrabMi00,pass_sacked,,,,,,
player,201011290crd,sfo,CrabMi00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,CrabMi00,pass_long,0,,,,,
player,201011290crd,sfo,CrabMi00,pass_rating,,,,,,
player,201011290crd,sfo,CrabMi00,rush_att,0,,,,,
player,201011290crd,sfo,CrabMi00,rush_yds,0,,,,,
player,201011290crd,sfo,CrabMi00,rush_td,0,,,,,
player,201011290crd,sfo,CrabMi00,rush_long,0,,,,,
player,201011290crd,sfo,CrabMi00,targets,6,,,,,
player,201011290crd,sfo,CrabMi00,rec,2,,,,,
player,201011290crd,sfo,CrabMi00,rec_yds,48,,,,,
player,201011290crd,sfo,CrabMi00,rec_td,1,,,,,
player,201011290crd,sfo,CrabMi00,rec_long,38,,,,,
player,201011290crd,sfo,CrabMi00,fumbles,0,,,,,
player,201011290crd,sfo,CrabMi00,fumbles_lost,,,,,,
player,201011290crd,sfo,DaviVe00,pass_cmp,0,,,,,
player,201011290crd,sfo,DaviVe00,pass_att,0,,,,,
player,201011290crd,sfo,DaviVe00,pass_yds,0,,,,,
player,201011290crd,sfo,DaviVe00,pass_td,0,,,,,
player,201011290crd,sfo,DaviVe00,pass_int,0,,,,,
player,201011290crd,sfo,DaviVe00,pass_sacked,,,,,,
player,201011290crd,sfo,DaviVe00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,DaviVe00,pass_long,0,,,,,
player,201011290crd,sfo,DaviVe00,pass_rating,,,,,,
player,201011290crd,sfo,DaviVe00,rush_att,0,,,,,
player,201011290crd,sfo,DaviVe00,rush_yds,0,,,,,
player,201011290crd,sfo,DaviVe00,rush_td,0,,,,,
player,201011290crd,sfo,DaviVe00,rush_long,0,,,,,
player,201011290crd,sfo,DaviVe00,targets,4,,,,,
player,201011290crd,sfo,DaviVe00,rec,2,,,,,
player,201011290crd,sfo,DaviVe00,rec_yds,32,,,,,
player,201011290crd,sfo,DaviVe00,rec_td,0,,,,,
player,201011290crd,sfo,DaviVe00,rec_long,16,,,,,
player,201011290crd,sfo,DaviVe00,fumbles,0,,,,,
player,201011290crd,sfo,DaviVe00,fumbles_lost,,,,,,
player,201011290crd,sfo,GinnTe00,pass_cmp,0,,,,,
player,201011290crd,sfo,GinnTe00,pass_att,0,,,,,
player,201011290crd,sfo,GinnTe00,pass_yds,0,,,,,
player,201011290crd,sfo,GinnTe00,pass_td,0,,,,,
player,201011290crd,sfo,GinnTe00,pass_int,0,,,,,
player,201011290crd,sfo,GinnTe00,pass_sacked,,,,,,
player,201011290crd,sfo,GinnTe00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,GinnTe00,pass_long,0,,,,,
player,201011290crd,sfo,GinnTe00,pass_rating,,,,,,
player,201011290crd,sfo,GinnTe00,rush_att,0,,,,,
player,201011290crd,sfo,GinnTe00,rush_yds,0,,,,,
player,201011290crd,sfo,GinnTe00,rush_td,0,,,,,
player,201011290crd,sfo,GinnTe00,rush_long,0,,,,,
player,201011290crd,sfo,GinnTe00,targets,1,,,,,
player,201011290crd,sfo,GinnTe00,rec,1,,,,,
player,201011290crd,sfo,GinnTe00,rec_yds,11,,,,,
player,201011290crd,sfo,GinnTe00,rec_td,0,,,,,
player,201011290crd,sfo,GinnTe00,rec_long,11,,,,,
player,201011290crd,sfo,GinnTe00,fumbles,0,,,,,
player,201011290crd,sfo,GinnTe00,fumbles_lost,,,,,,
player,201011290crd,sfo,ZiegDo00,pass_cmp,0,,,,,
player,201011290crd,sfo,ZiegDo00,pass_att,0,,,,,
player,201011290crd,sfo,ZiegDo00,pass_yds,0,,,,,
player,201011290crd,sfo,ZiegDo00,pass_td,0,,,,,
player,201011290crd,sfo,ZiegDo00,pass_int,0,,,,,
player,201011290crd,sfo,ZiegDo00,pass_sacked,,,,,,
player,201011290crd,sfo,ZiegDo00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,ZiegDo00,pass_long,0,,,,,
player,201011290crd,sfo,ZiegDo00,pass_rating,,,,,,
player,201011290crd,sfo,ZiegDo00,rush_att,0,,,,,
player,201011290crd,sfo,ZiegDo00,rush_yds,0,,,,,
player,201011290crd,sfo,ZiegDo00,rush_td,0,,,,,
player,201011290crd,sfo,ZiegDo00,rush_long,0,,,,,
player,201011290crd,sfo,ZiegDo00,targets,1,,,,,
player,201011290crd,sfo,ZiegDo00,rec,1,,,,,
player,201011290crd,sfo,ZiegDo00,rec_yds,10,,,,,
player,201011290crd,sfo,ZiegDo00,rec_td,0,,,,,
player,201011290crd,sfo,ZiegDo00,rec_long,10,,,,,
player,201011290crd,sfo,ZiegDo00,fumbles,0,,,,,
player,201011290crd,sfo,ZiegDo00,fumbles_lost,,,,,,
player,201011290crd,sfo,NorrMo00,pass_cmp,0,,,,,
player,201011290crd,sfo,NorrMo00,pass_att,0,,,,,
player,201011290crd,sfo,NorrMo00,pass_yds,0,,,,,
player,201011290crd,sfo,NorrMo00,pass_td,0,,,,,
player,201011290crd,sfo,NorrMo00,pass_int,0,,,,,
player,201011290crd,sfo,NorrMo00,pass_sacked,,,,,,
player,201011290crd,sfo,NorrMo00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,NorrMo00,pass_long,0,,,,,
player,201011290crd,sfo,NorrMo00,pass_rating,,,,,,
player,201011290crd,sfo,NorrMo00,rush_att,1,,,,,
player,201011290crd,sfo,NorrMo00,rush_yds,0,,,,,
player,201011290crd,sfo,NorrMo00,rush_td,0,,,,,
player,201011290crd,sfo,NorrMo00,rush_long,0,,,,,
player,201011290crd,sfo,NorrMo00,targets,1,,,,,
player,201011290crd,sfo,NorrMo00,rec,1,,,,,
player,201011290crd,sfo,NorrMo00,rec_yds,5,,,,,
player,201011290crd,sfo,NorrMo00,rec_td,0,,,,,
player,201011290crd,sfo,NorrMo00,rec_long,5,,,,,
player,201011290crd,sfo,NorrMo00,fumbles,0,,,,,
player,201011290crd,sfo,NorrMo00,fumbles_lost,,,,,,
player,201011290crd,sfo,WalkHu00,pass_cmp,,,,,,
player,201011290crd,sfo,WalkHu00,pass_att,,,,,,
player,201011290crd,sfo,WalkHu00,pass_yds,,,,,,
player,201011290crd,sfo,WalkHu00,pass_td,,,,,,
player,201011290crd,sfo,WalkHu00,pass_int,,,,,,
player,201011290crd,sfo,WalkHu00,pass_sacked,,,,,,
player,201011290crd,sfo,WalkHu00,pass_sacked_yds,,,,,,
player,201011290crd,sfo,WalkHu00,pass_long,,,,,,
player,201011290crd,sfo,WalkHu00,pass_rating,,,,,,
player,201011290crd,sfo,WalkHu00,rush_att,,,,,,
player,201011290crd,sfo,WalkHu00,rush_yds,,,,,,
player,201011290crd,sfo,WalkHu00,rush_td,,,,,,
player,201011290crd,sfo,WalkHu00,rush_long,,,,,,
player,201011290crd,sfo,WalkHu00,targets,1,,,,,
player,201011290crd,sfo,WalkHu00,rec,0,,,,,
player,201011290crd,sfo,WalkHu00,rec_yds,0,,,,,
player,201011290crd,sfo,WalkHu00,rec_td,0,,,,,
player,201011290crd,sfo,WalkHu00,rec_long,,,,,,
player,201011290crd,sfo,WalkHu00,fumbles,,,,,,
player,201011290crd,sfo,WalkHu00,fumbles_lost,,,,,,
player,201011290crd,crd,AndeDe00,pass_cmp,16,,,,,
player,201011290crd,crd,AndeDe00,pass_att,35,,,,,
player,201011290crd,crd,AndeDe00,pass_yds,196,,,,,
player,201011290crd,crd,AndeDe00,pass_td,0,,,,,
player,201011290crd,crd,AndeDe00,pass_int,1,,,,,
player,201011290crd,crd,AndeDe00,pass_sacked,1,,,,,
player,201011290crd,crd,AndeDe00,pass_sacked_yds,6,,,,,
player,201011290crd,crd,AndeDe00,pass_long,43,,,,,
player,201011290crd,crd,AndeDe00,pass_rating,51.6,,,,,
player,201011290crd,crd,AndeDe00,rush_att,1,,,,,
player,201011290crd,crd,AndeDe00,rush_yds,0,,,,,
player,201011290crd,crd,AndeDe00,rush_td,0,,,,,
player,201011290crd,crd,AndeDe00,rush_long,0,,,,,
player,201011290crd,crd,AndeDe00,targets,0,,,,,
player,201011290crd,crd,AndeDe00,rec,0,,,,,
player,201011290crd,crd,AndeDe00,rec_yds,0,,,,,
player,201011290crd,crd,AndeDe00,rec_td,0,,,,,
player,201011290crd,crd,AndeDe00,rec_long,0,,,,,
player,201011290crd,crd,AndeDe00,fumbles,1,,,,,
player,201011290crd,crd,AndeDe00,fumbles_lost,1,,,,,
player,201011290crd,crd,WellCh00,pass_cmp,0,,,,,
player,201011290crd,crd,WellCh00,pass_att,0,,,,,
player,201011290crd,crd,WellCh00,pass_yds,0,,,,,
player,201011290crd,crd,WellCh00,pass_td,0,,,,,
player,201011290crd,crd,WellCh00,pass_int,0,,,,,
player,201011290crd,crd,WellCh00,pass_sacked,0,,,,,
player,201011290crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,WellCh00,pass_long,0,,,,,
player,201011290crd,crd,WellCh00,pass_rating,,,,,,
player,201011290crd,crd,WellCh00,rush_att,5,,,,,
player,201011290crd,crd,WellCh00,rush_yds,13,,,,,
player,201011290crd,crd,WellCh00,rush_td,0,,,,,
player,201011290crd,crd,WellCh00,rush_long,8,,,,,
player,201011290crd,crd,WellCh00,targets,1,,,,,
player,201011290crd,crd,WellCh00,rec,1,,,,,
player,201011290crd,crd,WellCh00,rec_yds,43,,,,,
player,201011290crd,crd,WellCh00,rec_td,0,,,,,
player,201011290crd,crd,WellCh00,rec_long,43,,,,,
player,201011290crd,crd,WellCh00,fumbles,0,,,,,
player,201011290crd,crd,WellCh00,fumbles_lost,,,,,,
player,201011290crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201011290crd,crd,DoucEa00,pass_att,0,,,,,
player,201011290crd,crd,DoucEa00,pass_yds,0,,,,,
player,201011290crd,crd,DoucEa00,pass_td,0,,,,,
player,201011290crd,crd,DoucEa00,pass_int,0,,,,,
player,201011290crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201011290crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,DoucEa00,pass_long,0,,,,,
player,201011290crd,crd,DoucEa00,pass_rating,,,,,,
player,201011290crd,crd,DoucEa00,rush_att,0,,,,,
player,201011290crd,crd,DoucEa00,rush_yds,0,,,,,
player,201011290crd,crd,DoucEa00,rush_td,0,,,,,
player,201011290crd,crd,DoucEa00,rush_long,0,,,,,
player,201011290crd,crd,DoucEa00,targets,10,,,,,
player,201011290crd,crd,DoucEa00,rec,5,,,,,
player,201011290crd,crd,DoucEa00,rec_yds,60,,,,,
player,201011290crd,crd,DoucEa00,rec_td,0,,,,,
player,201011290crd,crd,DoucEa00,rec_long,23,,,,,
player,201011290crd,crd,DoucEa00,fumbles,0,,,,,
player,201011290crd,crd,DoucEa00,fumbles_lost,,,,,,
player,201011290crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201011290crd,crd,FitzLa00,pass_att,0,,,,,
player,201011290crd,crd,FitzLa00,pass_yds,0,,,,,
player,201011290crd,crd,FitzLa00,pass_td,0,,,,,
player,201011290crd,crd,FitzLa00,pass_int,0,,,,,
player,201011290crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201011290crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,FitzLa00,pass_long,0,,,,,
player,201011290crd,crd,FitzLa00,pass_rating,,,,,,
player,201011290crd,crd,FitzLa00,rush_att,0,,,,,
player,201011290crd,crd,FitzLa00,rush_yds,0,,,,,
player,201011290crd,crd,FitzLa00,rush_td,0,,,,,
player,201011290crd,crd,FitzLa00,rush_long,0,,,,,
player,201011290crd,crd,FitzLa00,targets,9,,,,,
player,201011290crd,crd,FitzLa00,rec,4,,,,,
player,201011290crd,crd,FitzLa00,rec_yds,37,,,,,
player,201011290crd,crd,FitzLa00,rec_td,0,,,,,
player,201011290crd,crd,FitzLa00,rec_long,14,,,,,
player,201011290crd,crd,FitzLa00,fumbles,0,,,,,
player,201011290crd,crd,FitzLa00,fumbles_lost,,,,,,
player,201011290crd,crd,BreaSt00,pass_cmp,0,,,,,
player,201011290crd,crd,BreaSt00,pass_att,0,,,,,
player,201011290crd,crd,BreaSt00,pass_yds,0,,,,,
player,201011290crd,crd,BreaSt00,pass_td,0,,,,,
player,201011290crd,crd,BreaSt00,pass_int,0,,,,,
player,201011290crd,crd,BreaSt00,pass_sacked,0,,,,,
player,201011290crd,crd,BreaSt00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,BreaSt00,pass_long,0,,,,,
player,201011290crd,crd,BreaSt00,pass_rating,,,,,,
player,201011290crd,crd,BreaSt00,rush_att,0,,,,,
player,201011290crd,crd,BreaSt00,rush_yds,0,,,,,
player,201011290crd,crd,BreaSt00,rush_td,0,,,,,
player,201011290crd,crd,BreaSt00,rush_long,0,,,,,
player,201011290crd,crd,BreaSt00,targets,5,,,,,
player,201011290crd,crd,BreaSt00,rec,2,,,,,
player,201011290crd,crd,BreaSt00,rec_yds,22,,,,,
player,201011290crd,crd,BreaSt00,rec_td,0,,,,,
player,201011290crd,crd,BreaSt00,rec_long,15,,,,,
player,201011290crd,crd,BreaSt00,fumbles,0,,,,,
player,201011290crd,crd,BreaSt00,fumbles_lost,,,,,,
player,201011290crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201011290crd,crd,RobeAn00,pass_att,0,,,,,
player,201011290crd,crd,RobeAn00,pass_yds,0,,,,,
player,201011290crd,crd,RobeAn00,pass_td,0,,,,,
player,201011290crd,crd,RobeAn00,pass_int,0,,,,,
player,201011290crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201011290crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,RobeAn00,pass_long,0,,,,,
player,201011290crd,crd,RobeAn00,pass_rating,,,,,,
player,201011290crd,crd,RobeAn00,rush_att,0,,,,,
player,201011290crd,crd,RobeAn00,rush_yds,0,,,,,
player,201011290crd,crd,RobeAn00,rush_td,0,,,,,
player,201011290crd,crd,RobeAn00,rush_long,0,,,,,
player,201011290crd,crd,RobeAn00,targets,2,,,,,
player,201011290crd,crd,RobeAn00,rec,2,,,,,
player,201011290crd,crd,RobeAn00,rec_yds,21,,,,,
player,201011290crd,crd,RobeAn00,rec_td,0,,,,,
player,201011290crd,crd,RobeAn00,rec_long,12,,,,,
player,201011290crd,crd,RobeAn00,fumbles,0,,,,,
player,201011290crd,crd,RobeAn00,fumbles_lost,,,,,,
player,201011290crd,crd,StepLa00,pass_cmp,0,,,,,
player,201011290crd,crd,StepLa00,pass_att,0,,,,,
player,201011290crd,crd,StepLa00,pass_yds,0,,,,,
player,201011290crd,crd,StepLa00,pass_td,0,,,,,
player,201011290crd,crd,StepLa00,pass_int,0,,,,,
player,201011290crd,crd,StepLa00,pass_sacked,0,,,,,
player,201011290crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,StepLa00,pass_long,0,,,,,
player,201011290crd,crd,StepLa00,pass_rating,,,,,,
player,201011290crd,crd,StepLa00,rush_att,0,,,,,
player,201011290crd,crd,StepLa00,rush_yds,0,,,,,
player,201011290crd,crd,StepLa00,rush_td,0,,,,,
player,201011290crd,crd,StepLa00,rush_long,0,,,,,
player,201011290crd,crd,StepLa00,targets,2,,,,,
player,201011290crd,crd,StepLa00,rec,2,,,,,
player,201011290crd,crd,StepLa00,rec_yds,13,,,,,
player,201011290crd,crd,StepLa00,rec_td,0,,,,,
player,201011290crd,crd,StepLa00,rec_long,8,,,,,
player,201011290crd,crd,StepLa00,fumbles,0,,,,,
player,201011290crd,crd,StepLa00,fumbles_lost,,,,,,
player,201011290crd,crd,SpacSt00,pass_cmp,0,,,,,
player,201011290crd,crd,SpacSt00,pass_att,0,,,,,
player,201011290crd,crd,SpacSt00,pass_yds,0,,,,,
player,201011290crd,crd,SpacSt00,pass_td,0,,,,,
player,201011290crd,crd,SpacSt00,pass_int,0,,,,,
player,201011290crd,crd,SpacSt00,pass_sacked,0,,,,,
player,201011290crd,crd,SpacSt00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,SpacSt00,pass_long,0,,,,,
player,201011290crd,crd,SpacSt00,pass_rating,,,,,,
player,201011290crd,crd,SpacSt00,rush_att,0,,,,,
player,201011290crd,crd,SpacSt00,rush_yds,0,,,,,
player,201011290crd,crd,SpacSt00,rush_td,0,,,,,
player,201011290crd,crd,SpacSt00,rush_long,0,,,,,
player,201011290crd,crd,SpacSt00,targets,1,,,,,
player,201011290crd,crd,SpacSt00,rec,0,,,,,
player,201011290crd,crd,SpacSt00,rec_yds,0,,,,,
player,201011290crd,crd,SpacSt00,rec_td,0,,,,,
player,201011290crd,crd,SpacSt00,rec_long,0,,,,,
player,201011290crd,crd,SpacSt00,fumbles,0,,,,,
player,201011290crd,crd,SpacSt00,fumbles_lost,,,,,,
player,201011290crd,crd,HighTi00,pass_cmp,0,,,,,
player,201011290crd,crd,HighTi00,pass_att,0,,,,,
player,201011290crd,crd,HighTi00,pass_yds,0,,,,,
player,201011290crd,crd,HighTi00,pass_td,0,,,,,
player,201011290crd,crd,HighTi00,pass_int,0,,,,,
player,201011290crd,crd,HighTi00,pass_sacked,0,,,,,
player,201011290crd,crd,HighTi00,pass_sacked_yds,0,,,,,
player,201011290crd,crd,HighTi00,pass_long,0,,,,,
player,201011290crd,crd,HighTi00,pass_rating,,,,,,
player,201011290crd,crd,HighTi00,rush_att,5,,,,,
player,201011290crd,crd,HighTi00,rush_yds,0,,,,,
player,201011290crd,crd,HighTi00,rush_td,0,,,,,
player,201011290crd,crd,HighTi00,rush_long,5,,,,,
player,201011290crd,crd,HighTi00,targets,3,,,,,
player,201011290crd,crd,HighTi00,rec,0,,,,,
player,201011290crd,crd,HighTi00,rec_yds,0,,,,,
player,201011290crd,crd,HighTi00,rec_td,0,,,,,
player,201011290crd,crd,HighTi00,rec_long,0,,,,,
player,201011290crd,crd,HighTi00,fumbles,0,,,,,
player,201011290crd,crd,HighTi00,fumbles_lost,,,,,,
player,201011290crd,sfo,SpikTa00,def_int,1,,,,,
player,201011290crd,sfo,SpikTa00,def_int_yds,0,,,,,
player,201011290crd,sfo,SpikTa00,def_int_td,0,,,,,
player,201011290crd,sfo,SpikTa00,def_int_long,0,,,,,
player,201011290crd,sfo,SpikTa00,pass_defended,1,,,,,
player,201011290crd,sfo,SpikTa00,sacks,0.0,,,,,
player,201011290crd,sfo,SpikTa00,tackles_combined,3,,,,,
player,201011290crd,sfo,SpikTa00,tackles_solo,2,,,,,
player,201011290crd,sfo,SpikTa00,tackles_assists,1,,,,,
player,201011290crd,sfo,SpikTa00,tackles_loss,1,,,,,
player,201011290crd,sfo,SpikTa00,qb_hits,0,,,,,
player,201011290crd,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201011290crd,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201011290crd,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201011290crd,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201011290crd,sfo,WillPa98,def_int,0,,,,,
player,201011290crd,sfo,WillPa98,def_int_yds,0,,,,,
player,201011290crd,sfo,WillPa98,def_int_td,0,,,,,
player,201011290crd,sfo,WillPa98,def_int_long,0,,,,,
player,201011290crd,sfo,WillPa98,pass_defended,1,,,,,
player,201011290crd,sfo,WillPa98,sacks,1.0,,,,,
player,201011290crd,sfo,WillPa98,tackles_combined,5,,,,,
player,201011290crd,sfo,WillPa98,tackles_solo,4,,,,,
player,201011290crd,sfo,WillPa98,tackles_assists,1,,,,,
player,201011290crd,sfo,WillPa98,tackles_loss,1,,,,,
