game,2010,15,20101219,201012190dal,was,"Washington Redskins",30,dal,"Dallas Cowboys",33
player,201012190dal,was,CoolCh00,pass_cmp,0,,,,,
player,201012190dal,was,CoolCh00,pass_att,0,,,,,
player,201012190dal,was,CoolCh00,pass_yds,0,,,,,
player,201012190dal,was,CoolCh00,pass_td,0,,,,,
player,201012190dal,was,CoolCh00,pass_int,0,,,,,
player,201012190dal,was,CoolCh00,pass_sacked,,,,,,
player,201012190dal,was,CoolCh00,pass_sacked_yds,,,,,,
player,201012190dal,was,CoolCh00,pass_long,0,,,,,
player,201012190dal,was,CoolCh00,pass_rating,,,,,,
player,201012190dal,was,CoolCh00,rush_att,0,,,,,
player,201012190dal,was,CoolCh00,rush_yds,0,,,,,
player,201012190dal,was,CoolCh00,rush_td,0,,,,,
player,201012190dal,was,CoolCh00,rush_long,0,,,,,
player,201012190dal,was,CoolCh00,targets,7,,,,,
player,201012190dal,was,CoolCh00,rec,5,,,,,
player,201012190dal,was,CoolCh00,rec_yds,62,,,,,
player,201012190dal,was,CoolCh00,rec_td,1,,,,,
player,201012190dal,was,CoolCh00,rec_long,27,,,,,
player,201012190dal,was,CoolCh00,fumbles,0,,,,,
player,201012190dal,was,CoolCh00,fumbles_lost,,,,,,
player,201012190dal,was,SellMi00,pass_cmp,0,,,,,
player,201012190dal,was,SellMi00,pass_att,0,,,,,
player,201012190dal,was,SellMi00,pass_yds,0,,,,,
player,201012190dal,was,SellMi00,pass_td,0,,,,,
player,201012190dal,was,SellMi00,pass_int,0,,,,,
player,201012190dal,was,SellMi00,pass_sacked,,,,,,
player,201012190dal,was,SellMi00,pass_sacked_yds,,,,,,
player,201012190dal,was,SellMi00,pass_long,0,,,,,
player,201012190dal,was,SellMi00,pass_rating,,,,,,
player,201012190dal,was,SellMi00,rush_att,0,,,,,
player,201012190dal,was,SellMi00,rush_yds,0,,,,,
player,201012190dal,was,SellMi00,rush_td,0,,,,,
player,201012190dal,was,SellMi00,rush_long,0,,,,,
player,201012190dal,was,SellMi00,targets,3,,,,,
player,201012190dal,was,SellMi00,rec,1,,,,,
player,201012190dal,was,SellMi00,rec_yds,27,,,,,
player,201012190dal,was,SellMi00,rec_td,0,,,,,
player,201012190dal,was,SellMi00,rec_long,27,,,,,
player,201012190dal,was,SellMi00,fumbles,0,,,,,
player,201012190dal,was,SellMi00,fumbles_lost,,,,,,
player,201012190dal,was,MossSa00,pass_cmp,0,,,,,
player,201012190dal,was,MossSa00,pass_att,0,,,,,
player,201012190dal,was,MossSa00,pass_yds,0,,,,,
player,201012190dal,was,MossSa00,pass_td,0,,,,,
player,201012190dal,was,MossSa00,pass_int,0,,,,,
player,201012190dal,was,MossSa00,pass_sacked,,,,,,
player,201012190dal,was,MossSa00,pass_sacked_yds,,,,,,
player,201012190dal,was,MossSa00,pass_long,0,,,,,
player,201012190dal,was,MossSa00,pass_rating,,,,,,
player,201012190dal,was,MossSa00,rush_att,2,,,,,
player,201012190dal,was,MossSa00,rush_yds,-1,,,,,
player,201012190dal,was,MossSa00,rush_td,0,,,,,
player,201012190dal,was,MossSa00,rush_long,7,,,,,
player,201012190dal,was,MossSa00,targets,13,,,,,
player,201012190dal,was,MossSa00,rec,8,,,,,
player,201012190dal,was,MossSa00,rec_yds,72,,,,,
player,201012190dal,was,MossSa00,rec_td,2,,,,,
player,201012190dal,was,MossSa00,rec_long,20,,,,,
player,201012190dal,was,MossSa00,fumbles,0,,,,,
player,201012190dal,was,MossSa00,fumbles_lost,,,,,,
player,201012190dal,was,WillRo05,pass_cmp,,,,,,
player,201012190dal,was,WillRo05,pass_att,,,,,,
player,201012190dal,was,WillRo05,pass_yds,,,,,,
player,201012190dal,was,WillRo05,pass_td,,,,,,
player,201012190dal,was,WillRo05,pass_int,,,,,,
player,201012190dal,was,WillRo05,pass_sacked,,,,,,
player,201012190dal,was,WillRo05,pass_sacked_yds,,,,,,
player,201012190dal,was,WillRo05,pass_long,,,,,,
player,201012190dal,was,WillRo05,pass_rating,,,,,,
player,201012190dal,was,WillRo05,rush_att,,,,,,
player,201012190dal,was,WillRo05,rush_yds,,,,,,
player,201012190dal,was,WillRo05,rush_td,,,,,,
player,201012190dal,was,WillRo05,rush_long,,,,,,
player,201012190dal,was,WillRo05,targets,2,,,,,
player,201012190dal,was,WillRo05,rec,0,,,,,
player,201012190dal,was,WillRo05,rec_yds,0,,,,,
player,201012190dal,was,WillRo05,rec_td,0,,,,,
player,201012190dal,was,WillRo05,rec_long,,,,,,
player,201012190dal,was,WillRo05,fumbles,,,,,,
player,201012190dal,was,WillRo05,fumbles_lost,,,,,,
player,201012190dal,dal,KitnJo00,pass_cmp,25,,,,,
player,201012190dal,dal,KitnJo00,pass_att,37,,,,,
player,201012190dal,dal,KitnJo00,pass_yds,305,,,,,
player,201012190dal,dal,KitnJo00,pass_td,2,,,,,
player,201012190dal,dal,KitnJo00,pass_int,0,,,,,
player,201012190dal,dal,KitnJo00,pass_sacked,2,,,,,
player,201012190dal,dal,KitnJo00,pass_sacked_yds,5,,,,,
player,201012190dal,dal,KitnJo00,pass_long,33,,,,,
player,201012190dal,dal,KitnJo00,pass_rating,110.8,,,,,
player,201012190dal,dal,KitnJo00,rush_att,4,,,,,
player,201012190dal,dal,KitnJo00,rush_yds,11,,,,,
player,201012190dal,dal,KitnJo00,rush_td,0,,,,,
player,201012190dal,dal,KitnJo00,rush_long,7,,,,,
player,201012190dal,dal,KitnJo00,targets,0,,,,,
player,201012190dal,dal,KitnJo00,rec,0,,,,,
player,201012190dal,dal,KitnJo00,rec_yds,0,,,,,
player,201012190dal,dal,KitnJo00,rec_td,0,,,,,
player,201012190dal,dal,KitnJo00,rec_long,0,,,,,
player,201012190dal,dal,KitnJo00,fumbles,1,,,,,
player,201012190dal,dal,KitnJo00,fumbles_lost,0,,,,,
player,201012190dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201012190dal,dal,JoneFe00,pass_att,0,,,,,
player,201012190dal,dal,JoneFe00,pass_yds,0,,,,,
player,201012190dal,dal,JoneFe00,pass_td,0,,,,,
player,201012190dal,dal,JoneFe00,pass_int,0,,,,,
player,201012190dal,dal,JoneFe00,pass_sacked,,,,,,
player,201012190dal,dal,JoneFe00,pass_sacked_yds,,,,,,
player,201012190dal,dal,JoneFe00,pass_long,0,,,,,
player,201012190dal,dal,JoneFe00,pass_rating,,,,,,
player,201012190dal,dal,JoneFe00,rush_att,12,,,,,
player,201012190dal,dal,JoneFe00,rush_yds,70,,,,,
player,201012190dal,dal,JoneFe00,rush_td,0,,,,,
player,201012190dal,dal,JoneFe00,rush_long,16,,,,,
player,201012190dal,dal,JoneFe00,targets,3,,,,,
player,201012190dal,dal,JoneFe00,rec,2,,,,,
player,201012190dal,dal,JoneFe00,rec_yds,47,,,,,
player,201012190dal,dal,JoneFe00,rec_td,0,,,,,
player,201012190dal,dal,JoneFe00,rec_long,32,,,,,
player,201012190dal,dal,JoneFe00,fumbles,0,,,,,
player,201012190dal,dal,JoneFe00,fumbles_lost,,,,,,
player,201012190dal,dal,ChoiTa00,pass_cmp,0,,,,,
player,201012190dal,dal,ChoiTa00,pass_att,0,,,,,
player,201012190dal,dal,ChoiTa00,pass_yds,0,,,,,
player,201012190dal,dal,ChoiTa00,pass_td,0,,,,,
player,201012190dal,dal,ChoiTa00,pass_int,0,,,,,
player,201012190dal,dal,ChoiTa00,pass_sacked,,,,,,
player,201012190dal,dal,ChoiTa00,pass_sacked_yds,,,,,,
player,201012190dal,dal,ChoiTa00,pass_long,0,,,,,
player,201012190dal,dal,ChoiTa00,pass_rating,,,,,,
player,201012190dal,dal,ChoiTa00,rush_att,15,,,,,
player,201012190dal,dal,ChoiTa00,rush_yds,53,,,,,
player,201012190dal,dal,ChoiTa00,rush_td,1,,,,,
player,201012190dal,dal,ChoiTa00,rush_long,12,,,,,
player,201012190dal,dal,ChoiTa00,targets,5,,,,,
player,201012190dal,dal,ChoiTa00,rec,4,,,,,
player,201012190dal,dal,ChoiTa00,rec_yds,31,,,,,
player,201012190dal,dal,ChoiTa00,rec_td,0,,,,,
player,201012190dal,dal,ChoiTa00,rec_long,13,,,,,
player,201012190dal,dal,ChoiTa00,fumbles,0,,,,,
player,201012190dal,dal,ChoiTa00,fumbles_lost,,,,,,
player,201012190dal,dal,WittJa00,pass_cmp,0,,,,,
player,201012190dal,dal,WittJa00,pass_att,0,,,,,
player,201012190dal,dal,WittJa00,pass_yds,0,,,,,
player,201012190dal,dal,WittJa00,pass_td,0,,,,,
player,201012190dal,dal,WittJa00,pass_int,0,,,,,
player,201012190dal,dal,WittJa00,pass_sacked,,,,,,
player,201012190dal,dal,WittJa00,pass_sacked_yds,,,,,,
player,201012190dal,dal,WittJa00,pass_long,0,,,,,
player,201012190dal,dal,WittJa00,pass_rating,,,,,,
player,201012190dal,dal,WittJa00,rush_att,0,,,,,
player,201012190dal,dal,WittJa00,rush_yds,0,,,,,
player,201012190dal,dal,WittJa00,rush_td,0,,,,,
player,201012190dal,dal,WittJa00,rush_long,0,,,,,
player,201012190dal,dal,WittJa00,targets,12,,,,,
player,201012190dal,dal,WittJa00,rec,10,,,,,
player,201012190dal,dal,WittJa00,rec_yds,140,,,,,
player,201012190dal,dal,WittJa00,rec_td,1,,,,,
player,201012190dal,dal,WittJa00,rec_long,33,,,,,
player,201012190dal,dal,WittJa00,fumbles,0,,,,,
player,201012190dal,dal,WittJa00,fumbles_lost,,,,,,
player,201012190dal,dal,AustMi00,pass_cmp,0,,,,,
player,201012190dal,dal,AustMi00,pass_att,0,,,,,
player,201012190dal,dal,AustMi00,pass_yds,0,,,,,
player,201012190dal,dal,AustMi00,pass_td,0,,,,,
player,201012190dal,dal,AustMi00,pass_int,0,,,,,
player,201012190dal,dal,AustMi00,pass_sacked,,,,,,
player,201012190dal,dal,AustMi00,pass_sacked_yds,,,,,,
player,201012190dal,dal,AustMi00,pass_long,0,,,,,
player,201012190dal,dal,AustMi00,pass_rating,,,,,,
player,201012190dal,dal,AustMi00,rush_att,0,,,,,
player,201012190dal,dal,AustMi00,rush_yds,0,,,,,
player,201012190dal,dal,AustMi00,rush_td,0,,,,,
player,201012190dal,dal,AustMi00,rush_long,0,,,,,
player,201012190dal,dal,AustMi00,targets,7,,,,,
player,201012190dal,dal,AustMi00,rec,3,,,,,
player,201012190dal,dal,AustMi00,rec_yds,38,,,,,
player,201012190dal,dal,AustMi00,rec_td,1,,,,,
player,201012190dal,dal,AustMi00,rec_long,23,,,,,
player,201012190dal,dal,AustMi00,fumbles,0,,,,,
player,201012190dal,dal,AustMi00,fumbles_lost,,,,,,
player,201012190dal,dal,HurdSa00,pass_cmp,0,,,,,
player,201012190dal,dal,HurdSa00,pass_att,0,,,,,
player,201012190dal,dal,HurdSa00,pass_yds,0,,,,,
player,201012190dal,dal,HurdSa00,pass_td,0,,,,,
player,201012190dal,dal,HurdSa00,pass_int,0,,,,,
player,201012190dal,dal,HurdSa00,pass_sacked,,,,,,
player,201012190dal,dal,HurdSa00,pass_sacked_yds,,,,,,
player,201012190dal,dal,HurdSa00,pass_long,0,,,,,
player,201012190dal,dal,HurdSa00,pass_rating,,,,,,
player,201012190dal,dal,HurdSa00,rush_att,0,,,,,
player,201012190dal,dal,HurdSa00,rush_yds,0,,,,,
player,201012190dal,dal,HurdSa00,rush_td,0,,,,,
player,201012190dal,dal,HurdSa00,rush_long,0,,,,,
player,201012190dal,dal,HurdSa00,targets,6,,,,,
player,201012190dal,dal,HurdSa00,rec,4,,,,,
player,201012190dal,dal,HurdSa00,rec_yds,35,,,,,
player,201012190dal,dal,HurdSa00,rec_td,0,,,,,
player,201012190dal,dal,HurdSa00,rec_long,11,,,,,
player,201012190dal,dal,HurdSa00,fumbles,0,,,,,
player,201012190dal,dal,HurdSa00,fumbles_lost,,,,,,
player,201012190dal,dal,GronCh00,pass_cmp,0,,,,,
player,201012190dal,dal,GronCh00,pass_att,0,,,,,
player,201012190dal,dal,GronCh00,pass_yds,0,,,,,
player,201012190dal,dal,GronCh00,pass_td,0,,,,,
player,201012190dal,dal,GronCh00,pass_int,0,,,,,
player,201012190dal,dal,GronCh00,pass_sacked,,,,,,
player,201012190dal,dal,GronCh00,pass_sacked_yds,,,,,,
player,201012190dal,dal,GronCh00,pass_long,0,,,,,
player,201012190dal,dal,GronCh00,pass_rating,,,,,,
player,201012190dal,dal,GronCh00,rush_att,0,,,,,
player,201012190dal,dal,GronCh00,rush_yds,0,,,,,
player,201012190dal,dal,GronCh00,rush_td,0,,,,,
player,201012190dal,dal,GronCh00,rush_long,0,,,,,
player,201012190dal,dal,GronCh00,targets,1,,,,,
player,201012190dal,dal,GronCh00,rec,1,,,,,
player,201012190dal,dal,GronCh00,rec_yds,12,,,,,
player,201012190dal,dal,GronCh00,rec_td,0,,,,,
player,201012190dal,dal,GronCh00,rec_long,12,,,,,
player,201012190dal,dal,GronCh00,fumbles,0,,,,,
player,201012190dal,dal,GronCh00,fumbles_lost,,,,,,
player,201012190dal,dal,BennMa00,pass_cmp,0,,,,,
player,201012190dal,dal,BennMa00,pass_att,0,,,,,
player,201012190dal,dal,BennMa00,pass_yds,0,,,,,
player,201012190dal,dal,BennMa00,pass_td,0,,,,,
player,201012190dal,dal,BennMa00,pass_int,0,,,,,
player,201012190dal,dal,BennMa00,pass_sacked,,,,,,
player,201012190dal,dal,BennMa00,pass_sacked_yds,,,,,,
player,201012190dal,dal,BennMa00,pass_long,0,,,,,
player,201012190dal,dal,BennMa00,pass_rating,,,,,,
player,201012190dal,dal,BennMa00,rush_att,0,,,,,
player,201012190dal,dal,BennMa00,rush_yds,0,,,,,
player,201012190dal,dal,BennMa00,rush_td,0,,,,,
player,201012190dal,dal,BennMa00,rush_long,0,,,,,
player,201012190dal,dal,BennMa00,targets,2,,,,,
player,201012190dal,dal,BennMa00,rec,1,,,,,
player,201012190dal,dal,BennMa00,rec_yds,2,,,,,
player,201012190dal,dal,BennMa00,rec_td,0,,,,,
player,201012190dal,dal,BennMa00,rec_long,2,,,,,
player,201012190dal,dal,BennMa00,fumbles,0,,,,,
player,201012190dal,dal,BennMa00,fumbles_lost,,,,,,
player,201012190dal,dal,JohnMa04,pass_cmp,,,,,,
player,201012190dal,dal,JohnMa04,pass_att,,,,,,
player,201012190dal,dal,JohnMa04,pass_yds,,,,,,
player,201012190dal,dal,JohnMa04,pass_td,,,,,,
player,201012190dal,dal,JohnMa04,pass_int,,,,,,
player,201012190dal,dal,JohnMa04,pass_sacked,,,,,,
player,201012190dal,dal,JohnMa04,pass_sacked_yds,,,,,,
player,201012190dal,dal,JohnMa04,pass_long,,,,,,
player,201012190dal,dal,JohnMa04,pass_rating,,,,,,
player,201012190dal,dal,JohnMa04,rush_att,,,,,,
player,201012190dal,dal,JohnMa04,rush_yds,,,,,,
player,201012190dal,dal,JohnMa04,rush_td,,,,,,
player,201012190dal,dal,JohnMa04,rush_long,,,,,,
player,201012190dal,dal,JohnMa04,targets,1,,,,,
player,201012190dal,dal,JohnMa04,rec,0,,,,,
player,201012190dal,dal,JohnMa04,rec_yds,0,,,,,
player,201012190dal,dal,JohnMa04,rec_td,0,,,,,
player,201012190dal,dal,JohnMa04,rec_long,,,,,,
player,201012190dal,dal,JohnMa04,fumbles,,,,,,
player,201012190dal,dal,JohnMa04,fumbles_lost,,,,,,
player,201012190dal,was,DougRe20,def_int,0,,,,,
player,201012190dal,was,DougRe20,def_int_yds,0,,,,,
player,201012190dal,was,DougRe20,def_int_td,0,,,,,
player,201012190dal,was,DougRe20,def_int_long,0,,,,,
player,201012190dal,was,DougRe20,pass_defended,0,,,,,
player,201012190dal,was,DougRe20,sacks,1.0,,,,,
player,201012190dal,was,DougRe20,tackles_combined,5,,,,,
player,201012190dal,was,DougRe20,tackles_solo,3,,,,,
player,201012190dal,was,DougRe20,tackles_assists,2,,,,,
player,201012190dal,was,DougRe20,tackles_loss,1,,,,,
player,201012190dal,was,DougRe20,qb_hits,1,,,,,
player,201012190dal,was,DougRe20,fumbles_rec,0,,,,,
player,201012190dal,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201012190dal,was,DougRe20,fumbles_rec_td,0,,,,,
player,201012190dal,was,DougRe20,fumbles_forced,0,,,,,
player,201012190dal,was,HollVo20,def_int,0,,,,,
player,201012190dal,was,HollVo20,def_int_yds,0,,,,,
player,201012190dal,was,HollVo20,def_int_td,0,,,,,
player,201012190dal,was,HollVo20,def_int_long,0,,,,,
player,201012190dal,was,HollVo20,pass_defended,0,,,,,
player,201012190dal,was,HollVo20,sacks,1.0,,,,,
player,201012190dal,was,HollVo20,tackles_combined,5,,,,,
player,201012190dal,was,HollVo20,tackles_solo,2,,,,,
player,201012190dal,was,HollVo20,tackles_assists,3,,,,,
player,201012190dal,was,HollVo20,tackles_loss,1,,,,,
player,201012190dal,was,HollVo20,qb_hits,1,,,,,
player,201012190dal,was,HollVo20,fumbles_rec,0,,,,,
player,201012190dal,was,HollVo20,fumbles_rec_yds,0,,,,,
player,201012190dal,was,HollVo20,fumbles_rec_td,0,,,,,
player,201012190dal,was,HollVo20,fumbles_forced,0,,,,,
player,201012190dal,was,FletLo20,def_int,0,,,,,
player,201012190dal,was,FletLo20,def_int_yds,0,,,,,
player,201012190dal,was,FletLo20,def_int_td,0,,,,,
player,201012190dal,was,FletLo20,def_int_long,0,,,,,
player,201012190dal,was,FletLo20,pass_defended,0,,,,,
player,201012190dal,was,FletLo20,sacks,0.0,,,,,
player,201012190dal,was,FletLo20,tackles_combined,11,,,,,
player,201012190dal,was,FletLo20,tackles_solo,7,,,,,
player,201012190dal,was,FletLo20,tackles_assists,4,,,,,
player,201012190dal,was,FletLo20,tackles_loss,1,,,,,
player,201012190dal,was,FletLo20,qb_hits,0,,,,,
player,201012190dal,was,FletLo20,fumbles_rec,0,,,,,
player,201012190dal,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201012190dal,was,FletLo20,fumbles_rec_td,0,,,,,
player,201012190dal,was,FletLo20,fumbles_forced,0,,,,,
player,201012190dal,was,McInRo20,def_int,0,,,,,
player,201012190dal,was,McInRo20,def_int_yds,0,,,,,
player,201012190dal,was,McInRo20,def_int_td,0,,,,,
player,201012190dal,was,McInRo20,def_int_long,0,,,,,
player,201012190dal,was,McInRo20,pass_defended,0,,,,,
player,201012190dal,was,McInRo20,sacks,0.0,,,,,
player,201012190dal,was,McInRo20,tackles_combined,7,,,,,
player,201012190dal,was,McInRo20,tackles_solo,5,,,,,
player,201012190dal,was,McInRo20,tackles_assists,2,,,,,
player,201012190dal,was,McInRo20,tackles_loss,0,,,,,
player,201012190dal,was,McInRo20,qb_hits,0,,,,,
player,201012190dal,was,McInRo20,fumbles_rec,0,,,,,
player,201012190dal,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201012190dal,was,McInRo20,fumbles_rec_td,0,,,,,
player,201012190dal,was,McInRo20,fumbles_forced,0,,,,,
player,201012190dal,was,AlexLo99,def_int,0,,,,,
player,201012190dal,was,AlexLo99,def_int_yds,0,,,,,
player,201012190dal,was,AlexLo99,def_int_td,0,,,,,
player,201012190dal,was,AlexLo99,def_int_long,0,,,,,
player,201012190dal,was,AlexLo99,pass_defended,0,,,,,
player,201012190dal,was,AlexLo99,sacks,0.0,,,,,
player,201012190dal,was,AlexLo99,tackles_combined,5,,,,,
player,201012190dal,was,AlexLo99,tackles_solo,5,,,,,
player,201012190dal,was,AlexLo99,tackles_assists,0,,,,,
player,201012190dal,was,AlexLo99,tackles_loss,1,,,,,
player,201012190dal,was,AlexLo99,qb_hits,1,,,,,
player,201012190dal,was,AlexLo99,fumbles_rec,0,,,,,
player,201012190dal,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201012190dal,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201012190dal,was,AlexLo99,fumbles_forced,0,,,,,
player,201012190dal,was,BarnKe99,def_int,0,,,,,
player,201012190dal,was,BarnKe99,def_int_yds,0,,,,,
player,201012190dal,was,BarnKe99,def_int_td,0,,,,,
player,201012190dal,was,BarnKe99,def_int_long,0,,,,,
player,201012190dal,was,BarnKe99,pass_defended,0,,,,,
player,201012190dal,was,BarnKe99,sacks,0.0,,,,,
player,201012190dal,was,BarnKe99,tackles_combined,5,,,,,
player,201012190dal,was,BarnKe99,tackles_solo,5,,,,,
player,201012190dal,was,BarnKe99,tackles_assists,0,,,,,
player,201012190dal,was,BarnKe99,tackles_loss,0,,,,,
player,201012190dal,was,BarnKe99,qb_hits,0,,,,,
player,201012190dal,was,BarnKe99,fumbles_rec,0,,,,,
player,201012190dal,was,BarnKe99,fumbles_rec_yds,0,,,,,
player,201012190dal,was,BarnKe99,fumbles_rec_td,0,,,,,
player,201012190dal,was,BarnKe99,fumbles_forced,0,,,,,
player,201012190dal,was,MoorKa99,def_int,0,,,,,
player,201012190dal,was,MoorKa99,def_int_yds,0,,,,,
player,201012190dal,was,MoorKa99,def_int_td,0,,,,,
player,201012190dal,was,MoorKa99,def_int_long,0,,,,,
player,201012190dal,was,MoorKa99,pass_defended,0,,,,,
player,201012190dal,was,MoorKa99,sacks,0.0,,,,,
player,201012190dal,was,MoorKa99,tackles_combined,5,,,,,
player,201012190dal,was,MoorKa99,tackles_solo,5,,,,,
player,201012190dal,was,MoorKa99,tackles_assists,0,,,,,
player,201012190dal,was,MoorKa99,tackles_loss,0,,,,,
player,201012190dal,was,MoorKa99,qb_hits,0,,,,,
player,201012190dal,was,MoorKa99,fumbles_rec,0,,,,,
player,201012190dal,was,MoorKa99,fumbles_rec_yds,0,,,,,
