game,2010,14,20101209,201012090oti,clt,"Indianapolis Colts",30,oti,"Tennessee Titans",28
player,201012090oti,clt,JameJa00,rush_long,11,,,,,
player,201012090oti,clt,JameJa00,targets,1,,,,,
player,201012090oti,clt,JameJa00,rec,0,,,,,
player,201012090oti,clt,JameJa00,rec_yds,0,,,,,
player,201012090oti,clt,JameJa00,rec_td,0,,,,,
player,201012090oti,clt,JameJa00,rec_long,0,,,,,
player,201012090oti,clt,JameJa00,fumbles,0,,,,,
player,201012090oti,clt,JameJa00,fumbles_lost,,,,,,
player,201012090oti,clt,BrowDo00,pass_cmp,0,,,,,
player,201012090oti,clt,BrowDo00,pass_att,0,,,,,
player,201012090oti,clt,BrowDo00,pass_yds,0,,,,,
player,201012090oti,clt,BrowDo00,pass_td,0,,,,,
player,201012090oti,clt,BrowDo00,pass_int,0,,,,,
player,201012090oti,clt,BrowDo00,pass_sacked,,,,,,
player,201012090oti,clt,BrowDo00,pass_sacked_yds,,,,,,
player,201012090oti,clt,BrowDo00,pass_long,0,,,,,
player,201012090oti,clt,BrowDo00,pass_rating,,,,,,
player,201012090oti,clt,BrowDo00,rush_att,15,,,,,
player,201012090oti,clt,BrowDo00,rush_yds,38,,,,,
player,201012090oti,clt,BrowDo00,rush_td,0,,,,,
player,201012090oti,clt,BrowDo00,rush_long,11,,,,,
player,201012090oti,clt,BrowDo00,targets,5,,,,,
player,201012090oti,clt,BrowDo00,rec,3,,,,,
player,201012090oti,clt,BrowDo00,rec_yds,24,,,,,
player,201012090oti,clt,BrowDo00,rec_td,0,,,,,
player,201012090oti,clt,BrowDo00,rec_long,13,,,,,
player,201012090oti,clt,BrowDo00,fumbles,0,,,,,
player,201012090oti,clt,BrowDo00,fumbles_lost,,,,,,
player,201012090oti,clt,WaynRe00,pass_cmp,0,,,,,
player,201012090oti,clt,WaynRe00,pass_att,0,,,,,
player,201012090oti,clt,WaynRe00,pass_yds,0,,,,,
player,201012090oti,clt,WaynRe00,pass_td,0,,,,,
player,201012090oti,clt,WaynRe00,pass_int,0,,,,,
player,201012090oti,clt,WaynRe00,pass_sacked,,,,,,
player,201012090oti,clt,WaynRe00,pass_sacked_yds,,,,,,
player,201012090oti,clt,WaynRe00,pass_long,0,,,,,
player,201012090oti,clt,WaynRe00,pass_rating,,,,,,
player,201012090oti,clt,WaynRe00,rush_att,0,,,,,
player,201012090oti,clt,WaynRe00,rush_yds,0,,,,,
player,201012090oti,clt,WaynRe00,rush_td,0,,,,,
player,201012090oti,clt,WaynRe00,rush_long,0,,,,,
player,201012090oti,clt,WaynRe00,targets,7,,,,,
player,201012090oti,clt,WaynRe00,rec,4,,,,,
player,201012090oti,clt,WaynRe00,rec_yds,106,,,,,
player,201012090oti,clt,WaynRe00,rec_td,0,,,,,
player,201012090oti,clt,WaynRe00,rec_long,50,,,,,
player,201012090oti,clt,WaynRe00,fumbles,0,,,,,
player,201012090oti,clt,WaynRe00,fumbles_lost,,,,,,
player,201012090oti,clt,GarcPi00,pass_cmp,0,,,,,
player,201012090oti,clt,GarcPi00,pass_att,0,,,,,
player,201012090oti,clt,GarcPi00,pass_yds,0,,,,,
player,201012090oti,clt,GarcPi00,pass_td,0,,,,,
player,201012090oti,clt,GarcPi00,pass_int,0,,,,,
player,201012090oti,clt,GarcPi00,pass_sacked,,,,,,
player,201012090oti,clt,GarcPi00,pass_sacked_yds,,,,,,
player,201012090oti,clt,GarcPi00,pass_long,0,,,,,
player,201012090oti,clt,GarcPi00,pass_rating,,,,,,
player,201012090oti,clt,GarcPi00,rush_att,0,,,,,
player,201012090oti,clt,GarcPi00,rush_yds,0,,,,,
player,201012090oti,clt,GarcPi00,rush_td,0,,,,,
player,201012090oti,clt,GarcPi00,rush_long,0,,,,,
player,201012090oti,clt,GarcPi00,targets,7,,,,,
player,201012090oti,clt,GarcPi00,rec,6,,,,,
player,201012090oti,clt,GarcPi00,rec_yds,93,,,,,
player,201012090oti,clt,GarcPi00,rec_td,2,,,,,
player,201012090oti,clt,GarcPi00,rec_long,43,,,,,
player,201012090oti,clt,GarcPi00,fumbles,0,,,,,
player,201012090oti,clt,GarcPi00,fumbles_lost,,,,,,
player,201012090oti,clt,WhitBl00,pass_cmp,0,,,,,
player,201012090oti,clt,WhitBl00,pass_att,0,,,,,
player,201012090oti,clt,WhitBl00,pass_yds,0,,,,,
player,201012090oti,clt,WhitBl00,pass_td,0,,,,,
player,201012090oti,clt,WhitBl00,pass_int,0,,,,,
player,201012090oti,clt,WhitBl00,pass_sacked,,,,,,
player,201012090oti,clt,WhitBl00,pass_sacked_yds,,,,,,
player,201012090oti,clt,WhitBl00,pass_long,0,,,,,
player,201012090oti,clt,WhitBl00,pass_rating,,,,,,
player,201012090oti,clt,WhitBl00,rush_att,0,,,,,
player,201012090oti,clt,WhitBl00,rush_yds,0,,,,,
player,201012090oti,clt,WhitBl00,rush_td,0,,,,,
player,201012090oti,clt,WhitBl00,rush_long,0,,,,,
player,201012090oti,clt,WhitBl00,targets,8,,,,,
player,201012090oti,clt,WhitBl00,rec,7,,,,,
player,201012090oti,clt,WhitBl00,rec_yds,52,,,,,
player,201012090oti,clt,WhitBl00,rec_td,0,,,,,
player,201012090oti,clt,WhitBl00,rec_long,20,,,,,
player,201012090oti,clt,WhitBl00,fumbles,1,,,,,
player,201012090oti,clt,WhitBl00,fumbles_lost,0,,,,,
player,201012090oti,clt,TammJa00,pass_cmp,0,,,,,
player,201012090oti,clt,TammJa00,pass_att,0,,,,,
player,201012090oti,clt,TammJa00,pass_yds,0,,,,,
player,201012090oti,clt,TammJa00,pass_td,0,,,,,
player,201012090oti,clt,TammJa00,pass_int,0,,,,,
player,201012090oti,clt,TammJa00,pass_sacked,,,,,,
player,201012090oti,clt,TammJa00,pass_sacked_yds,,,,,,
player,201012090oti,clt,TammJa00,pass_long,0,,,,,
player,201012090oti,clt,TammJa00,pass_rating,,,,,,
player,201012090oti,clt,TammJa00,rush_att,0,,,,,
player,201012090oti,clt,TammJa00,rush_yds,0,,,,,
player,201012090oti,clt,TammJa00,rush_td,0,,,,,
player,201012090oti,clt,TammJa00,rush_long,0,,,,,
player,201012090oti,clt,TammJa00,targets,5,,,,,
player,201012090oti,clt,TammJa00,rec,4,,,,,
player,201012090oti,clt,TammJa00,rec_yds,36,,,,,
player,201012090oti,clt,TammJa00,rec_td,0,,,,,
player,201012090oti,clt,TammJa00,rec_long,12,,,,,
player,201012090oti,clt,TammJa00,fumbles,0,,,,,
player,201012090oti,clt,TammJa00,fumbles_lost,,,,,,
player,201012090oti,clt,EldrBr00,pass_cmp,0,,,,,
player,201012090oti,clt,EldrBr00,pass_att,0,,,,,
player,201012090oti,clt,EldrBr00,pass_yds,0,,,,,
player,201012090oti,clt,EldrBr00,pass_td,0,,,,,
player,201012090oti,clt,EldrBr00,pass_int,0,,,,,
player,201012090oti,clt,EldrBr00,pass_sacked,,,,,,
player,201012090oti,clt,EldrBr00,pass_sacked_yds,,,,,,
player,201012090oti,clt,EldrBr00,pass_long,0,,,,,
player,201012090oti,clt,EldrBr00,pass_rating,,,,,,
player,201012090oti,clt,EldrBr00,rush_att,0,,,,,
player,201012090oti,clt,EldrBr00,rush_yds,0,,,,,
player,201012090oti,clt,EldrBr00,rush_td,0,,,,,
player,201012090oti,clt,EldrBr00,rush_long,0,,,,,
player,201012090oti,clt,EldrBr00,targets,2,,,,,
player,201012090oti,clt,EldrBr00,rec,1,,,,,
player,201012090oti,clt,EldrBr00,rec_yds,8,,,,,
player,201012090oti,clt,EldrBr00,rec_td,0,,,,,
player,201012090oti,clt,EldrBr00,rec_long,8,,,,,
player,201012090oti,clt,EldrBr00,fumbles,0,,,,,
player,201012090oti,clt,EldrBr00,fumbles_lost,,,,,,
player,201012090oti,oti,CollKe00,pass_cmp,28,,,,,
player,201012090oti,oti,CollKe00,pass_att,39,,,,,
player,201012090oti,oti,CollKe00,pass_yds,244,,,,,
player,201012090oti,oti,CollKe00,pass_td,3,,,,,
player,201012090oti,oti,CollKe00,pass_int,0,,,,,
player,201012090oti,oti,CollKe00,pass_sacked,0,,,,,
player,201012090oti,oti,CollKe00,pass_sacked_yds,0,,,,,
player,201012090oti,oti,CollKe00,pass_long,25,,,,,
player,201012090oti,oti,CollKe00,pass_rating,113.6,,,,,
player,201012090oti,oti,CollKe00,rush_att,0,,,,,
player,201012090oti,oti,CollKe00,rush_yds,0,,,,,
player,201012090oti,oti,CollKe00,rush_td,0,,,,,
player,201012090oti,oti,CollKe00,rush_long,0,,,,,
player,201012090oti,oti,CollKe00,targets,0,,,,,
player,201012090oti,oti,CollKe00,rec,0,,,,,
player,201012090oti,oti,CollKe00,rec_yds,0,,,,,
player,201012090oti,oti,CollKe00,rec_td,0,,,,,
player,201012090oti,oti,CollKe00,rec_long,0,,,,,
player,201012090oti,oti,CollKe00,fumbles,0,,,,,
player,201012090oti,oti,CollKe00,fumbles_lost,,,,,,
player,201012090oti,oti,JohnCh04,pass_cmp,0,,,,,
player,201012090oti,oti,JohnCh04,pass_att,0,,,,,
player,201012090oti,oti,JohnCh04,pass_yds,0,,,,,
player,201012090oti,oti,JohnCh04,pass_td,0,,,,,
player,201012090oti,oti,JohnCh04,pass_int,0,,,,,
player,201012090oti,oti,JohnCh04,pass_sacked,,,,,,
player,201012090oti,oti,JohnCh04,pass_sacked_yds,,,,,,
player,201012090oti,oti,JohnCh04,pass_long,0,,,,,
player,201012090oti,oti,JohnCh04,pass_rating,,,,,,
player,201012090oti,oti,JohnCh04,rush_att,22,,,,,
player,201012090oti,oti,JohnCh04,rush_yds,111,,,,,
player,201012090oti,oti,JohnCh04,rush_td,1,,,,,
player,201012090oti,oti,JohnCh04,rush_long,37,,,,,
player,201012090oti,oti,JohnCh04,targets,8,,,,,
player,201012090oti,oti,JohnCh04,rec,8,,,,,
player,201012090oti,oti,JohnCh04,rec_yds,68,,,,,
player,201012090oti,oti,JohnCh04,rec_td,0,,,,,
player,201012090oti,oti,JohnCh04,rec_long,25,,,,,
player,201012090oti,oti,JohnCh04,fumbles,0,,,,,
player,201012090oti,oti,JohnCh04,fumbles_lost,,,,,,
player,201012090oti,oti,RingJa00,pass_cmp,0,,,,,
player,201012090oti,oti,RingJa00,pass_att,0,,,,,
player,201012090oti,oti,RingJa00,pass_yds,0,,,,,
player,201012090oti,oti,RingJa00,pass_td,0,,,,,
player,201012090oti,oti,RingJa00,pass_int,0,,,,,
player,201012090oti,oti,RingJa00,pass_sacked,,,,,,
player,201012090oti,oti,RingJa00,pass_sacked_yds,,,,,,
player,201012090oti,oti,RingJa00,pass_long,0,,,,,
player,201012090oti,oti,RingJa00,pass_rating,,,,,,
player,201012090oti,oti,RingJa00,rush_att,2,,,,,
player,201012090oti,oti,RingJa00,rush_yds,10,,,,,
player,201012090oti,oti,RingJa00,rush_td,0,,,,,
player,201012090oti,oti,RingJa00,rush_long,9,,,,,
player,201012090oti,oti,RingJa00,targets,1,,,,,
player,201012090oti,oti,RingJa00,rec,1,,,,,
player,201012090oti,oti,RingJa00,rec_yds,8,,,,,
player,201012090oti,oti,RingJa00,rec_td,0,,,,,
player,201012090oti,oti,RingJa00,rec_long,8,,,,,
player,201012090oti,oti,RingJa00,fumbles,0,,,,,
player,201012090oti,oti,RingJa00,fumbles_lost,,,,,,
player,201012090oti,oti,WashNa00,pass_cmp,0,,,,,
player,201012090oti,oti,WashNa00,pass_att,0,,,,,
player,201012090oti,oti,WashNa00,pass_yds,0,,,,,
player,201012090oti,oti,WashNa00,pass_td,0,,,,,
player,201012090oti,oti,WashNa00,pass_int,0,,,,,
player,201012090oti,oti,WashNa00,pass_sacked,,,,,,
player,201012090oti,oti,WashNa00,pass_sacked_yds,,,,,,
player,201012090oti,oti,WashNa00,pass_long,0,,,,,
player,201012090oti,oti,WashNa00,pass_rating,,,,,,
player,201012090oti,oti,WashNa00,rush_att,0,,,,,
player,201012090oti,oti,WashNa00,rush_yds,0,,,,,
player,201012090oti,oti,WashNa00,rush_td,0,,,,,
player,201012090oti,oti,WashNa00,rush_long,0,,,,,
player,201012090oti,oti,WashNa00,targets,7,,,,,
player,201012090oti,oti,WashNa00,rec,3,,,,,
player,201012090oti,oti,WashNa00,rec_yds,48,,,,,
player,201012090oti,oti,WashNa00,rec_td,0,,,,,
player,201012090oti,oti,WashNa00,rec_long,21,,,,,
player,201012090oti,oti,WashNa00,fumbles,0,,,,,
player,201012090oti,oti,WashNa00,fumbles_lost,,,,,,
player,201012090oti,oti,BritKe00,pass_cmp,0,,,,,
player,201012090oti,oti,BritKe00,pass_att,0,,,,,
player,201012090oti,oti,BritKe00,pass_yds,0,,,,,
player,201012090oti,oti,BritKe00,pass_td,0,,,,,
player,201012090oti,oti,BritKe00,pass_int,0,,,,,
player,201012090oti,oti,BritKe00,pass_sacked,,,,,,
player,201012090oti,oti,BritKe00,pass_sacked_yds,,,,,,
player,201012090oti,oti,BritKe00,pass_long,0,,,,,
player,201012090oti,oti,BritKe00,pass_rating,,,,,,
player,201012090oti,oti,BritKe00,rush_att,0,,,,,
player,201012090oti,oti,BritKe00,rush_yds,0,,,,,
player,201012090oti,oti,BritKe00,rush_td,0,,,,,
player,201012090oti,oti,BritKe00,rush_long,0,,,,,
player,201012090oti,oti,BritKe00,targets,8,,,,,
player,201012090oti,oti,BritKe00,rec,4,,,,,
player,201012090oti,oti,BritKe00,rec_yds,39,,,,,
player,201012090oti,oti,BritKe00,rec_td,0,,,,,
player,201012090oti,oti,BritKe00,rec_long,18,,,,,
player,201012090oti,oti,BritKe00,fumbles,1,,,,,
player,201012090oti,oti,BritKe00,fumbles_lost,1,,,,,
player,201012090oti,oti,HallAh00,pass_cmp,0,,,,,
player,201012090oti,oti,HallAh00,pass_att,0,,,,,
player,201012090oti,oti,HallAh00,pass_yds,0,,,,,
player,201012090oti,oti,HallAh00,pass_td,0,,,,,
player,201012090oti,oti,HallAh00,pass_int,0,,,,,
player,201012090oti,oti,HallAh00,pass_sacked,,,,,,
player,201012090oti,oti,HallAh00,pass_sacked_yds,,,,,,
player,201012090oti,oti,HallAh00,pass_long,0,,,,,
player,201012090oti,oti,HallAh00,pass_rating,,,,,,
player,201012090oti,oti,HallAh00,rush_att,0,,,,,
player,201012090oti,oti,HallAh00,rush_yds,0,,,,,
player,201012090oti,oti,HallAh00,rush_td,0,,,,,
player,201012090oti,oti,HallAh00,rush_long,0,,,,,
player,201012090oti,oti,HallAh00,targets,3,,,,,
player,201012090oti,oti,HallAh00,rec,3,,,,,
player,201012090oti,oti,HallAh00,rec_yds,26,,,,,
player,201012090oti,oti,HallAh00,rec_td,0,,,,,
player,201012090oti,oti,HallAh00,rec_long,10,,,,,
player,201012090oti,oti,HallAh00,fumbles,0,,,,,
player,201012090oti,oti,HallAh00,fumbles_lost,,,,,,
player,201012090oti,oti,ScaiBo00,pass_cmp,0,,,,,
player,201012090oti,oti,ScaiBo00,pass_att,0,,,,,
player,201012090oti,oti,ScaiBo00,pass_yds,0,,,,,
player,201012090oti,oti,ScaiBo00,pass_td,0,,,,,
player,201012090oti,oti,ScaiBo00,pass_int,0,,,,,
player,201012090oti,oti,ScaiBo00,pass_sacked,,,,,,
player,201012090oti,oti,ScaiBo00,pass_sacked_yds,,,,,,
player,201012090oti,oti,ScaiBo00,pass_long,0,,,,,
player,201012090oti,oti,ScaiBo00,pass_rating,,,,,,
player,201012090oti,oti,ScaiBo00,rush_att,0,,,,,
player,201012090oti,oti,ScaiBo00,rush_yds,0,,,,,
player,201012090oti,oti,ScaiBo00,rush_td,0,,,,,
player,201012090oti,oti,ScaiBo00,rush_long,0,,,,,
player,201012090oti,oti,ScaiBo00,targets,4,,,,,
player,201012090oti,oti,ScaiBo00,rec,4,,,,,
player,201012090oti,oti,ScaiBo00,rec_yds,20,,,,,
player,201012090oti,oti,ScaiBo00,rec_td,2,,,,,
player,201012090oti,oti,ScaiBo00,rec_long,8,,,,,
player,201012090oti,oti,ScaiBo00,fumbles,0,,,,,
player,201012090oti,oti,ScaiBo00,fumbles_lost,,,,,,
player,201012090oti,oti,StevCr00,pass_cmp,0,,,,,
player,201012090oti,oti,StevCr00,pass_att,0,,,,,
player,201012090oti,oti,StevCr00,pass_yds,0,,,,,
player,201012090oti,oti,StevCr00,pass_td,0,,,,,
player,201012090oti,oti,StevCr00,pass_int,0,,,,,
player,201012090oti,oti,StevCr00,pass_sacked,,,,,,
player,201012090oti,oti,StevCr00,pass_sacked_yds,,,,,,
player,201012090oti,oti,StevCr00,pass_long,0,,,,,
player,201012090oti,oti,StevCr00,pass_rating,,,,,,
player,201012090oti,oti,StevCr00,rush_att,0,,,,,
player,201012090oti,oti,StevCr00,rush_yds,0,,,,,
player,201012090oti,oti,StevCr00,rush_td,0,,,,,
player,201012090oti,oti,StevCr00,rush_long,0,,,,,
player,201012090oti,oti,StevCr00,targets,4,,,,,
player,201012090oti,oti,StevCr00,rec,3,,,,,
player,201012090oti,oti,StevCr00,rec_yds,20,,,,,
player,201012090oti,oti,StevCr00,rec_td,1,,,,,
player,201012090oti,oti,StevCr00,rec_long,7,,,,,
player,201012090oti,oti,StevCr00,fumbles,0,,,,,
player,201012090oti,oti,StevCr00,fumbles_lost,,,,,,
player,201012090oti,oti,CookJa02,pass_cmp,0,,,,,
player,201012090oti,oti,CookJa02,pass_att,0,,,,,
player,201012090oti,oti,CookJa02,pass_yds,0,,,,,
player,201012090oti,oti,CookJa02,pass_td,0,,,,,
player,201012090oti,oti,CookJa02,pass_int,0,,,,,
player,201012090oti,oti,CookJa02,pass_sacked,,,,,,
player,201012090oti,oti,CookJa02,pass_sacked_yds,,,,,,
player,201012090oti,oti,CookJa02,pass_long,0,,,,,
player,201012090oti,oti,CookJa02,pass_rating,,,,,,
player,201012090oti,oti,CookJa02,rush_att,0,,,,,
player,201012090oti,oti,CookJa02,rush_yds,0,,,,,
player,201012090oti,oti,CookJa02,rush_td,0,,,,,
player,201012090oti,oti,CookJa02,rush_long,0,,,,,
player,201012090oti,oti,CookJa02,targets,1,,,,,
player,201012090oti,oti,CookJa02,rec,1,,,,,
player,201012090oti,oti,CookJa02,rec_yds,9,,,,,
player,201012090oti,oti,CookJa02,rec_td,0,,,,,
player,201012090oti,oti,CookJa02,rec_long,9,,,,,
player,201012090oti,oti,CookJa02,fumbles,0,,,,,
player,201012090oti,oti,CookJa02,fumbles_lost,,,,,,
player,201012090oti,oti,GageJu00,pass_cmp,0,,,,,
player,201012090oti,oti,GageJu00,pass_att,0,,,,,
player,201012090oti,oti,GageJu00,pass_yds,0,,,,,
player,201012090oti,oti,GageJu00,pass_td,0,,,,,
player,201012090oti,oti,GageJu00,pass_int,0,,,,,
player,201012090oti,oti,GageJu00,pass_sacked,,,,,,
player,201012090oti,oti,GageJu00,pass_sacked_yds,,,,,,
player,201012090oti,oti,GageJu00,pass_long,0,,,,,
player,201012090oti,oti,GageJu00,pass_rating,,,,,,
player,201012090oti,oti,GageJu00,rush_att,0,,,,,
player,201012090oti,oti,GageJu00,rush_yds,0,,,,,
player,201012090oti,oti,GageJu00,rush_td,0,,,,,
player,201012090oti,oti,GageJu00,rush_long,0,,,,,
player,201012090oti,oti,GageJu00,targets,2,,,,,
player,201012090oti,oti,GageJu00,rec,1,,,,,
player,201012090oti,oti,GageJu00,rec_yds,6,,,,,
player,201012090oti,oti,GageJu00,rec_td,0,,,,,
player,201012090oti,oti,GageJu00,rec_long,6,,,,,
player,201012090oti,oti,GageJu00,fumbles,0,,,,,
player,201012090oti,oti,GageJu00,fumbles_lost,,,,,,
player,201012090oti,oti,KernBr20,pass_cmp,0,,,,,
player,201012090oti,oti,KernBr20,pass_att,0,,,,,
player,201012090oti,oti,KernBr20,pass_yds,0,,,,,
player,201012090oti,oti,KernBr20,pass_td,0,,,,,
player,201012090oti,oti,KernBr20,pass_int,0,,,,,
player,201012090oti,oti,KernBr20,pass_sacked,,,,,,
player,201012090oti,oti,KernBr20,pass_sacked_yds,,,,,,
player,201012090oti,oti,KernBr20,pass_long,0,,,,,
player,201012090oti,oti,KernBr20,pass_rating,,,,,,
player,201012090oti,oti,KernBr20,rush_att,1,,,,,
player,201012090oti,oti,KernBr20,rush_yds,0,,,,,
player,201012090oti,oti,KernBr20,rush_td,0,,,,,
player,201012090oti,oti,KernBr20,rush_long,0,,,,,
player,201012090oti,oti,KernBr20,targets,0,,,,,
player,201012090oti,oti,KernBr20,rec,0,,,,,
player,201012090oti,oti,KernBr20,rec_yds,0,,,,,
player,201012090oti,oti,KernBr20,rec_td,0,,,,,
player,201012090oti,oti,KernBr20,rec_long,0,,,,,
player,201012090oti,oti,KernBr20,fumbles,0,,,,,
player,201012090oti,oti,KernBr20,fumbles_lost,1,,,,,
player,201012090oti,clt,LaceJa99,def_int,0,,,,,
player,201012090oti,clt,LaceJa99,def_int_yds,0,,,,,
player,201012090oti,clt,LaceJa99,def_int_td,0,,,,,
player,201012090oti,clt,LaceJa99,def_int_long,0,,,,,
player,201012090oti,clt,LaceJa99,pass_defended,0,,,,,
player,201012090oti,clt,LaceJa99,sacks,0.0,,,,,
player,201012090oti,clt,LaceJa99,tackles_combined,8,,,,,
player,201012090oti,clt,LaceJa99,tackles_solo,7,,,,,
player,201012090oti,clt,LaceJa99,tackles_assists,1,,,,,
player,201012090oti,clt,LaceJa99,tackles_loss,1,,,,,
player,201012090oti,clt,LaceJa99,qb_hits,0,,,,,
player,201012090oti,clt,LaceJa99,fumbles_rec,0,,,,,
player,201012090oti,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201012090oti,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201012090oti,clt,LaceJa99,fumbles_forced,0,,,,,
player,201012090oti,clt,BracGa20,def_int,0,,,,,
player,201012090oti,clt,BracGa20,def_int_yds,0,,,,,
player,201012090oti,clt,BracGa20,def_int_td,0,,,,,
player,201012090oti,clt,BracGa20,def_int_long,0,,,,,
player,201012090oti,clt,BracGa20,pass_defended,0,,,,,
player,201012090oti,clt,BracGa20,sacks,0.0,,,,,
player,201012090oti,clt,BracGa20,tackles_combined,6,,,,,
player,201012090oti,clt,BracGa20,tackles_solo,3,,,,,
player,201012090oti,clt,BracGa20,tackles_assists,3,,,,,
player,201012090oti,clt,BracGa20,tackles_loss,1,,,,,
player,201012090oti,clt,BracGa20,qb_hits,0,,,,,
player,201012090oti,clt,BracGa20,fumbles_rec,0,,,,,
player,201012090oti,clt,BracGa20,fumbles_rec_yds,0,,,,,
player,201012090oti,clt,BracGa20,fumbles_rec_td,0,,,,,
player,201012090oti,clt,BracGa20,fumbles_forced,0,,,,,
player,201012090oti,clt,FranAa20,def_int,0,,,,,
player,201012090oti,clt,FranAa20,def_int_yds,0,,,,,
player,201012090oti,clt,FranAa20,def_int_td,0,,,,,
player,201012090oti,clt,FranAa20,def_int_long,0,,,,,
player,201012090oti,clt,FranAa20,pass_defended,0,,,,,
player,201012090oti,clt,FranAa20,sacks,0.0,,,,,
player,201012090oti,clt,FranAa20,tackles_combined,6,,,,,
player,201012090oti,clt,FranAa20,tackles_solo,5,,,,,
player,201012090oti,clt,FranAa20,tackles_assists,1,,,,,
player,201012090oti,clt,FranAa20,tackles_loss,0,,,,,
player,201012090oti,clt,FranAa20,qb_hits,0,,,,,
player,201012090oti,clt,FranAa20,fumbles_rec,0,,,,,
player,201012090oti,clt,FranAa20,fumbles_rec_yds,0,,,,,
player,201012090oti,clt,FranAa20,fumbles_rec_td,0,,,,,
player,201012090oti,clt,FranAa20,fumbles_forced,0,,,,,
player,201012090oti,clt,HaglTy20,def_int,0,,,,,
player,201012090oti,clt,HaglTy20,def_int_yds,0,,,,,
player,201012090oti,clt,HaglTy20,def_int_td,0,,,,,
player,201012090oti,clt,HaglTy20,def_int_long,0,,,,,
player,201012090oti,clt,HaglTy20,pass_defended,0,,,,,
player,201012090oti,clt,HaglTy20,sacks,0.0,,,,,
player,201012090oti,clt,HaglTy20,tackles_combined,6,,,,,
player,201012090oti,clt,HaglTy20,tackles_solo,5,,,,,
player,201012090oti,clt,HaglTy20,tackles_assists,1,,,,,
player,201012090oti,clt,HaglTy20,tackles_loss,0,,,,,
player,201012090oti,clt,HaglTy20,qb_hits,0,,,,,
player,201012090oti,clt,HaglTy20,fumbles_rec,1,,,,,
player,201012090oti,clt,HaglTy20,fumbles_rec_yds,0,,,,,
